"Wavelength","I1","I1.dark","R1","R1dark","XCorrect","I1c","R1c","I1c.R1c","Abs","Percent.T"
"nm","uA","uA","uA","uA","","uA","uA","uA/uA","OD","T*100"
"","Abs Detector Raw","Dark Offset for Abs Detector","Ref Detector Raw","Dark Offset for Ref Detector","Linear interp","Dark subtracted Abs Detector","Corrected Ref Detector","Corrected Intensity ","-Log(T)","% Transmittance"
"558","1.22194206359881","","1.89409026495356","","0.997178435325623","1.2217140425836","1.88382151076183","0.64852961684758","6.1925797386346E-4","99.857512192476"
"556","1.25018821521934","","1.93676283710971","","0.997675478458405","1.24996019420413","1.92733387957099","0.648543673440929","5.99258283036372E-4","99.8621108356529"
"554","1.28193416235811","","1.98451244324215","","0.99818366765976","1.2817061413429","1.97597848887252","0.648643772470537","5.85762231509339E-4","99.8652141795611"
"552","1.31120759974114","","2.02818466596804","","0.998678505420685","1.31097957872593","2.0205725669849","0.648815885233054","6.20324535983804E-4","99.8572669577019"
"550","1.33708053970124","","2.06688931058877","","0.999059557914734","1.33685251868603","2.06001177516847","0.648953823856999","6.76965319725096E-4","99.8442443997684"
"548","1.37058078218212","","2.11661428292426","","0.999196529388428","1.37035276116691","2.10997922340631","0.649462679994849","6.1332081204205E-4","99.8588773359125"
"546","1.39667548727805","","2.1547914830891","","0.99907249212265","1.39644746626284","2.14785908741329","0.650157859259105","6.17543999714054E-4","99.857906288048"
"544","1.4200828159809","","2.18937826273605","","0.998806416988373","1.41985479496569","2.18183256241721","0.650762491780151","7.40125422348442E-4","99.8297249562813"
"542","1.44427458224166","","2.22417370937436","","0.998482644557953","1.44404656122645","2.2158679505885","0.651684393396698","6.73151982610388E-4","99.8451210893196"
"540","1.46322256647991","","2.25100184647419","","0.99831360578537","1.4629945454647","2.24227570805867","0.652459704311447","6.45948264336747E-4","99.8513754713774"
"538","1.48365974138604","","2.28020793766608","","0.998360693454742","1.48343172037083","2.27153968340754","0.653051201881507","6.94608508661696E-4","99.8401883153367"
"536","1.50486938638186","","2.31011681205829","","0.998661279678345","1.50464136536665","2.30209243286281","0.653597285620509","6.81851240924438E-4","99.8431211334443"
"534","1.52341831971838","","2.33601560345871","","0.999168038368225","1.52319029870318","2.32913784665958","0.653971726442775","6.65371583038299E-4","99.8469098338888"
"532","1.54559025261319","","2.36687940948773","","0.999805629253387","1.54536223159798","2.36148192725149","0.654403581820595","6.5361894005121E-4","99.8496118736603"
"530","1.56432304520191","","2.39273338887661","","1.0004802942276","1.5640950241867","2.38894184303444","0.654722938838889","7.44878451357057E-4","99.828632400419"
"528","1.58422629524445","","2.42023667245812","","1.00102841854095","1.58399827422924","2.41778221999691","0.655145141331738","8.25929461261157E-4","99.8100034358826"
"526","1.61150323605343","","2.45824328851719","","1.0014044046402","1.61127521503822","2.45675033130367","0.655856313320694","7.31642105208553E-4","99.8316750052078"
"524","1.63168325458851","","2.48545680159204","","1.00163662433624","1.6314552335733","2.48457808839413","0.656632706049407","7.68480169052902E-4","99.8232073644644"
"522","1.65907250923981","","2.5236375509512","","1.00181710720062","1.6588444882246","2.52327590733595","0.657417004379833","7.15435979825888E-4","99.8354003917751"
"520","1.69259737482851","","2.57041904490489","","1.0020604133606","1.6923693538133","2.57076660552579","0.658313107917148","7.18297791056711E-4","99.8347425221944"
"518","1.72752063671289","","2.61926832449486","","1.00242054462433","1.72729261569768","2.62065803676721","0.659106450160295","7.26853229510167E-4","99.8327758345716"
"516","1.7674355672785","","2.67581062163221","","1.00289297103882","1.76720754626329","2.67859898764989","0.659750695946381","8.60980243880466E-4","99.8019483541142"
"514","1.81376705665635","","2.74079304324755","","1.00349617004395","1.81353903564114","2.74541966633401","0.660568967972311","6.83044169003468E-4","99.8428468828976"
"512","1.86840028397711","","2.81841254977334","","1.00418245792389","1.8681722629619","2.82524139706973","0.661243412651225","7.92824600062369E-4","99.8176119190317"
"510","1.92813807518128","","2.90317662414167","","1.00497353076935","1.92791005416607","2.91265271117926","0.661908660365316","7.31943600198824E-4","99.831605700299"
"508","2.00401605339371","","3.01183330095359","","1.00580215454102","2.0037880323785","3.02434137991873","0.662553521795992","8.02314537528679E-4","99.8154307894406"
