Wavelength,I1,I1dark,R1,R1dark,XCorrect,I1c,R1c,I1c/R1c
nm,uA,uA,uA,uA,,,,
,Abs Detector Raw,Dark Offset for Abs Detector,Ref Detector Raw,Dark Offset for Ref Detector,Linear interp,Dark subtracted Abs Detector,Correct Ref Detector,Corrected Intensity 
800,0.141831210904828,2.48265813789168E-4,0.208853913426325,0.00496646305007076,1.35067892074585,0.141582945091039,0.275386481427822,0.514124529123436
795,0.165261509997912,,0.243062970334615,,1.32914304733276,0.165013244184123,0.316464317251467,0.521427646621532
790,0.149487035916962,,0.220267639615154,,1.30966234207153,0.149238770103172,0.281971843150984,0.529268342666616
785,0.15630842871197,,0.230571059259348,,1.28932750225067,0.156060162898181,0.290878210526778,0.536513761603378
780,0.176890142306182,,0.260791414553937,,1.268270611763,0.176641876492393,0.324455267748049,0.544425978096808
775,0.222440013187406,,0.326884034948719,,1.24929487705231,0.222191747373617,0.402169973406099,0.552482189288794
770,0.414460781730127,,0.606573929461016,,1.23221707344055,0.414212515916338,0.74131099162088,0.558756743928294
765,0.350631186037912,,0.509700544227986,,1.22051060199738,0.350382920224123,0.616033297267049,0.568772697480072
760,0.33591201342827,,0.490358503289647,,1.20898902416229,0.33566374761448,0.58683364906539,0.571991309886659
755,0.395620759527576,,0.576191162858787,,1.19543445110321,0.395372493713787,0.682861685472428,0.578993524054954
750,0.467937879599939,,0.679437910798284,,1.1848680973053,0.46768961378615,0.799159700980175,0.585226724035916
745,0.596480365658574,,0.862238489901833,,1.17581367492676,0.596232099844785,1.00799217230448,0.591504692424023
740,0.777061381477536,,1.1164691514226,,1.16803753376007,0.776813115663746,1.29827685889434,0.598341648271626
735,0.974046367567864,,1.38905074365617,,1.1606684923172,0.973798101754075,1.60646301521102,0.606175238728519
730,0.984443137240676,,1.40322675373136,,1.15388596057892,0.984194871426887,1.61343291865214,0.610000490289415
725,1.01161286064285,,1.45102368804965,,1.14589858055115,1.01136459482906,1.65703492152275,0.610345975026078
720,0.982300757488494,,1.41438463790309,,1.13600122928619,0.982052491674705,1.60110077921133,0.613360823019801
715,0.72357836472347,,1.04179618876932,,1.12339866161346,0.72333009890968,1.16477312619406,0.621005140523109
710,0.446917997481782,,0.649811732938148,,1.10628998279572,0.446669731667993,0.71338586253038,0.626126413668551
705,0.313792422757378,,0.467912345542424,,1.08649384975433,0.313544156943589,0.502987854097034,0.623363276845848
700,0.271805080090678,,0.416291540389804,,1.0694442987442,0.271556814276889,0.439889258891495,0.617329950181558
695,0.319420834600122,,0.49170365251523,,1.06210851669312,0.319172568786333,0.516967714322216,0.617393620421331
690,0.371944421426381,,0.569915485393628,,1.06392598152161,0.371696155612592,0.601063943106542,0.618397027263881
685,0.38404310607042,,0.588266472563954,,1.064248919487,0.383794840256631,0.620776404861907,0.618249722848289
680,0.382086785887807,,0.586454842322169,,1.06094348430634,0.381838520074018,0.616926307188584,0.618937003698395
675,0.4012869078814,,0.616723047462454,,1.05628788471222,0.401038642067611,0.646191068507729,0.620619289885487
670,0.415985407883703,,0.640455441776804,,1.0509113073349,0.415737142069914,0.667842553430631,0.622507715230662
665,0.424230219862477,,0.654202499827342,,1.04460680484772,0.423981954048688,0.6781963819699,0.625161037894633
660,0.4400105237545,,0.679485507538816,,1.03775990009308,0.439762257940711,0.699988816219519,0.628241834370679
655,0.473809983458311,,0.732422628909321,,1.03209853172302,0.473561717644522,0.750806440676192,0.630737420443573
650,0.504188642394541,,0.779757475216763,,1.02793705463409,0.503940376580752,0.796436391003598,0.632744036150497
645,0.510252129613965,,0.790229136551873,,1.02511239051819,0.510003863800176,0.804982496418136,0.633558948262227
640,0.536633152152595,,0.83200174838447,,1.02288675308228,0.536384886338806,0.845963437700176,0.634052090710934
635,0.573707799526424,,0.889999932356822,,1.01995265483856,0.573459533712635,0.902692236640404,0.635276908824329
630,0.607655226758941,,0.943329459426442,,1.01619136333466,0.607406960945152,0.953556372590498,0.636991140120041
625,0.646520795146122,,1.00424363612396,,1.01184904575348,0.646272529332333,1.01111765401805,0.639166497354815
620,0.6747530658463,,1.04855156288783,,1.00772297382355,0.674504800032511,1.05164468024645,0.641380889098818
615,0.693935992710567,,1.0788992815776,,1.00676500797272,0.693687726896778,1.08119798260703,0.641591769551888
610,0.715753177071632,,1.11326534436753,,1.00835275650024,0.715504911257843,1.1175562320026,0.640240634670973
605,0.748520164550565,,1.16447104942415,,1.00748717784882,0.748271898736776,1.16818600342878,0.640541742959168
600,0.787207037259749,,1.2244597103783,,1.00393652915955,0.78695877144596,1.2242938180562,0.642785873651968
595,0.838292715156207,,1.30319757474873,,1.00194668769836,0.838044449342418,1.30075836223344,0.644273735748637
590,0.886417457090375,,1.37728988860063,,1.00122630596161,0.886169191276586,1.37400631394856,0.644952779532686
585,0.92590905086568,,1.43755174291305,,0.999503612518311,0.925660785051891,1.43187416246361,0.646467971360869
