Wavelength,I1,I1dark,R1,R1dark,XCorrect,I1c,R1c,I1c/R1c
nm,uA,uA,uA,uA,,,,
,Abs Detector Raw,Dark Offset for Abs Detector,Ref Detector Raw,Dark Offset for Ref Detector,Linear interp,Dark subtracted Abs Detector,Correct Ref Detector,Corrected Intensity 
580,0.96233222851555,,1.49011608413368,,0.997582137584686,0.96208999456781,1.48155849071506,0.649376990916821
575,1.00273413417687,,1.5516529613292,,0.996463119983673,1.00249190022913,1.54121581106571,0.650455239967937
570,1.04899519997102,,1.62196165245451,,0.995352268218994,1.04875296602328,1.60947958709728,0.651609982773824
565,1.09908647906774,,1.69747874932073,,0.995424807071686,1.09884424512,1.68476847363413,0.652222701407592
560,1.16533368156182,,1.79759943983863,,0.99668163061142,1.16509144761408,1.78668411569409,0.652097053631366
555,1.23932249169098,,1.90861242157278,,0.997921407222748,1.23908025774324,1.89968881078165,0.65225433276801
550,1.31034069697361,,2.01427724903142,,0.999059557914734,1.31009846302587,2.00742090227746,0.652627688363481
545,1.38123452817227,,2.11850855598798,,0.998953521251678,1.38099229422453,2.11133007280141,0.654086403644202
540,1.43452552161167,,2.19508113380701,,0.99831360578537,1.43428328766393,2.18642103095007,0.655995925469437
535,1.48695125382406,,2.26910434396045,,0.99890261888504,1.48670901987632,2.26165301551804,0.657355045038058
530,1.53718355953155,,2.33848294719885,,1.0004802942276,1.53694132558381,2.33463701502179,0.658321321770641
525,1.59046247045147,,2.4113429395835,,1.00154280662537,1.59022023650373,2.41008880622148,0.659818108112316
520,1.655566209205,,2.5006906003593,,1.0020604133606,1.65532397525726,2.50086611665699,0.661900276960846
515,1.74822563388358,,2.63009365892426,,1.00317466259003,1.74798339993584,2.63346084469655,0.6637590239688
510,1.86829589707567,,2.79825886821324,,1.00497353076935,1.86805366312793,2.80718468616956,0.665454493368912
505,2.05840635774181,,3.06802913324857,,1.00703155994415,2.05816412379407,3.08460053375708,0.667238464517545
500,2.29581588682247,,3.40306198103094,,1.00866842269897,2.29557365287473,3.42755140068401,0.669741568986133
495,2.74333353884287,,4.04395561372396,,1.00840878486633,2.74309130489513,4.07295189596438,0.67348973790068
490,3.02072460218759,,4.42044211856725,,1.00791668891907,3.02048236823985,4.45043135727647,0.678694294048902
485,3.34767630009991,,4.86726650643027,,1.00981318950653,3.34743406615217,4.91001446924653,0.681756456547846
480,3.62688104996082,,5.22830223740952,,1.01162850856781,3.62663881601308,5.28407513282512,0.68633369603019
475,3.97268760863764,,5.68481459154241,,1.0147271156311,3.9724453746899,5.76349566155421,0.689242364002869
470,5.21734745473845,,7.41613942349157,,1.01911818981171,5.21710522079071,7.5528609236638,0.690745569595362
465,5.41858639924683,,7.61903499885271,,1.02440202236176,5.41834416529909,7.79986695702778,0.694671357236048
460,4.98176530235947,,6.96164877101075,,1.02919805049896,4.98152306841173,7.15980361867643,0.695762528376809
455,4.52546838279603,,6.3331526407096,,1.02975058555603,4.52522614884829,6.5164531712006,0.694430855246145
450,4.11571626529269,,5.80859524534469,,1.02460694313049,4.11547403134495,5.94643809619168,0.692090620430516
445,3.32877648816371,,4.74099738339966,,1.01443707942963,3.32853425421597,4.80440512790492,0.692808821405004
440,3.12118936985256,,4.45953251147746,,1.0045450925827,3.12094713590482,4.47481221891911,0.69744762086546
435,3.04437666019855,,4.33035896218893,,1.00333738327026,3.04413442625081,4.33982774738274,0.701441302154599
430,3.04583756839584,,4.29458611076937,,1.00962591171265,3.0455953344481,4.33091090187771,0.703222810039258
425,3.03478995125248,,4.255542448816,,1.01462471485138,3.03454771730474,4.31273920044327,0.703624211033407
420,3.43694329437212,,4.85008036147941,,1.01114857196808,3.43670106042438,4.89912975319737,0.701492149331511
415,2.97218960238153,,4.25733867439476,,1.00222969055176,2.97194736843379,4.26185344143656,0.697336829919713
410,2.64898037515738,,3.85107508715093,,0.991583049297333,2.64873814120964,3.8137358759569,0.694525847452677
405,2.45929424798564,,3.60893893821611,,0.984792649745941,2.45905201403791,3.54916536362592,0.692853604185316
400,2.46693949453713,,3.62714938492069,,0.985299050807953,2.46669726058939,3.5689331548443,0.691158156672452
395,2.56745329784643,,3.75564668665333,,0.993990123271942,2.56721106389869,3.72813885576911,0.688603928988874
390,2.58741754337213,,3.75062995083354,,1.0093150138855,2.58717530942439,3.78055414940691,0.684337588400965
385,2.64540913737869,,3.79546991159186,,1.02994096279144,2.64516690343095,3.90399452045719,0.677553948800414
380,2.71927224987651,,3.86713766521174,,1.0526317358017,2.71903001592877,4.06544372017117,0.668815067452045
375,2.7365514807645,,3.86667816081905,,1.0729786157608,2.73630924681676,4.14353381066124,0.660380576544659
370,2.74635492799095,,3.86260042646034,,1.08660447597504,2.74611269404321,4.19172206671871,0.655127570562634
365,2.78556085068585,,3.90477137355746,,1.08132040500641,2.78531861673812,4.21693836196633,0.660507310673458
360,2.86484134597453,,4.00583740098565,,1.05907070636749,2.86459911202679,4.23720495243307,0.676058662298574
355,2.96916236118269,,4.1430382109843,,1.03085851669312,2.96892012723495,4.2657662530235,0.695987532165089
350,3.05460602783346,,4.25592381356057,,1.00126516819,3.05436379388572,4.25633528271196,0.717604133840604
345,3.11086720192506,,4.33160583962535,,0.976925909519196,3.11062496797732,4.2268058702337,0.735928041995771
340,3.13963237759137,,4.37362031455513,,0.957048177719116,3.13939014364363,4.18101197462021,0.750868488944903
335,3.12263356906554,,4.36063571011482,,0.94122588634491,3.1223913351178,4.09966841849833,0.76162045716407
330,3.01745024673193,,4.24570292004673,,0.928119659423828,3.01720801278419,3.93591065016996,0.76658447839864
325,2.82029202974629,,4.0267243979725,,0.91583526134491,2.82004979579855,3.683267506383,0.765638062104228
320,2.60928067072617,,3.79321262644463,,0.904343068599701,2.60903843677843,3.42587393980107,0.761568721623754
315,2.45098319088995,,3.62309422868689,,0.894213438034058,2.45074095694221,3.23537825080901,0.757482052161721
310,2.32979832809293,,3.50200759098714,,0.888025283813477,2.32955609414519,3.105460723903,0.750148303668565
305,2.18224701764736,,3.34487393927126,,0.88782924413681,2.18200478369962,2.96526731390736,0.735854327016598
300,2.00291530205534,,3.14496526575365,,0.894482612609863,2.0026730681076,2.80867411482102,0.713031482556038
295,1.78375516621231,,2.88199566719505,,0.914933919906616,1.78351293226457,2.63229138464101,0.677551483346819
290,1.53089240843364,,2.55836088089058,,0.948803901672363,1.5306501744859,2.42267035511475,0.631802907586823
285,1.24310133048203,,2.16648108997598,,0.981301248073578,1.24285909653429,2.12109676217759,0.585951154467055
280,0.979404911247624,,1.79721327406869,,1.00535523891449,0.979162677299884,1.80184447607393,0.543422415364836
275,0.762192558905112,,1.48360575701126,,1.00898802280426,0.761950324957373,1.49192909195855,0.510714838301807
270,0.622779378309836,,1.2827254999404,,0.988452672958374,0.622537144362097,1.26300409471544,0.492901920878061
265,0.538882520124564,,1.16616459952725,,0.94263219833374,0.538640286176824,1.09458252255062,0.492096552868094
260,0.467987450522593,,1.06281833224,,0.883175373077393,0.467745216574853,0.934268504172711,0.500653949572065
255,0.387695514808267,,0.929022867381558,,0.822186827659607,0.387453280860527,0.759746803447285,0.509976849000867
250,0.305428612671169,,0.777450735724027,,0.758817315101624,0.305186378723429,0.586174256971062,0.520641046743367
245,0.230644986566181,,0.626980556271565,,0.705762684345245,0.230402752618441,0.43899416427415,0.524842404225118
240,0.164322673903946,,0.479081687538809,,0.667849898338318,0.164080439956206,0.316637641849071,0.518196254235677
235,0.107428115873229,,0.334620697210285,,0.647308647632599,0.107185881925489,0.213387878876173,0.502305390962193
230,0.0630938376003675,,0.206895545971992,,0.644490897655487,0.0628516036526278,0.130141298976806,0.482948949693744
225,0.0340055412459565,,0.117207654942428,,0.650865137577057,0.0337633072982168,0.0730537203123647,0.462170949731936
220,0.0186494225805862,,0.0681838269370235,,0.656985223293304,0.0184071886328465,0.0415327139485305,0.443197346931329
215,0.0115353225056344,,0.0448278569528347,,0.655072867870331,0.0112930885578948,0.0261119581061119,0.432487234852427
210,0.00828425172356586,,0.0338774569874351,,0.652986526489258,0.0080420177758262,0.0188783305014705,0.425992000468462
205,0.00613437033109435,,0.0269015308258869,,0.667051672935486,0.00589213638335468,0.0146316612238034,0.402697704192954
200,0.00415793420083872,,0.0206748186620469,,0.715800225734711,0.00391570025309906,0.011243870190333,0.348251997471974
