Wavelength,800,797,794,791,788,785,782,779,776,773,770,767,764,761,758,755,752,749,746,743,740,737,734,731,728,725,722,719,716,713,710,707,704,701,698,695,692,689,686,683,680,677,674,671,668,665,662,659,656,653,650,647,644,641,638,635,632,629,626,623,620,617,614,611,608,605,602,599,596,593,590,587,584,581,578,575,572,569,566,563,560,557,554,551,548,545,542,539,536,533,530,527,524,521,518,515,512,509,506,503,500,497,494,491,488,485,482,479,476,473,470,467,464,461,458,455,452,449,446,443,440,437,434,431,428,425,422,419,416,413,410,407,404,401,398,395,392,389,386,383,380,377,374,371,368,365,362,359,356,353,350,347,344,341,338,335,332,329,326,323,320,317,314,311,308,305,302,299,296,293,290,287,284,281,278,275,272,269,266,263,260,257,254,251,248,245,242,239
246.373,7.184753148,16.41019612,43.98809266,-31.12190797,14.01254115,-37.36338165,32.2462293,-58.46157802,74.80826651,17.37371932,9.200631503,-15.07581984,60.23655132,10.3108163,1.578237242,25.92365299,-6.639552064,-3.505219822,-2.023660093,8.142114696,-12.80892418,3.195561519,7.340127949,7.970362834,0.609624269,11.32383601,3.570722008,0.642097331,11.03304546,19.00003809,12.65235468,-7.063221016,-35.55524381,31.31502599,36.44416573,-56.78346819,3.422051196,8.070858206,41.16309971,74.22461886,-4.798077241,17.06931126,-25.78540336,-22.23636526,-5.864773604,13.07661476,8.582640349,-15.32659775,-9.34725227,-1.268089851,-17.31100821,-1.234837298,18.22292436,39.94252431,13.55741445,-11.96640175,17.90167735,-9.1520291,5.89064389,9.530214428,3.737400265,-10.11582796,8.132312954,19.47086125,4.319302274,37.03193186,7.362657796,13.45720054,3.822419046,-3.690171419,20.07728249,-8.392440952,-0.684463795,12.73944594,-5.240670373,6.388366081,4.353356746,4.846822562,-1.176590504,5.123978821,-11.5381879,5.822203589,3.065217326,4.940228422,-0.955829196,6.040975508,-2.727998819,3.568992177,0,-7.287943919,-1.261272298,5.783514698,3.645831199,7.520147279,7.319625969,5.21300141,1.79431082,-1.025007882,13.85003104,-1.214908899,0.851228874,7.177699259,4.147971591,-0.443519155,0.648582036,-0.198383076,2.240144344,3.37680881,-1.757592566,-0.300692095,2.577419356,1.105476567,1.169076981,-1.498325009,4.439741916,0.909178024,5.403451549,7.170661969,0.400240618,-0.859027277,-1.75395101,-0.672439779,-2.502470143,7.047526955,-5.884462694,0.683189917,5.061965129,0.832073999,-1.133468147,-1.708083626,-1.296236459,1.360312103,9.498578045,0.829540131,3.219581576,0.526694983,4.977832121,4.921534263,-2.027784657,-3.950334378,1.448820876,-0.716394956,2.135500457,-1.882459277,6.086300238,7.460164013,5.334436621,4.846893633,5.059141624,-2.52720434,6.685731041,1.621371001,2.329650639,7.981982656,13.99125826,13.01575345,9.598122914,10.18364154,10.88584243,19.1125757,16.51079773,6.620965366,22.86669281,26.62496763,27.71647377,24.85350272,32.27260548,49.44648094,47.37819042,81.7623312,114.8284927,185.3589877,234.2299267,272.3122655,342.4697926,336.1757942,347.1650845,356.3142787,353.4464237,399.608435,456.7092607,566.6784702,1853.518918,10854.59197,29012.00296,36694.8815,20714.35512,4482.371261
250.859,34.47546272,208.6689822,67.84500234,66.37154824,151.2856277,-16.29865412,181.8088656,94.67658042,154.7247746,85.68213446,28.38117446,72.34011442,-6.19372004,26.79929767,56.79783781,13.82139702,55.7538782,15.41789027,6.06898183,11.93783722,24.40426649,25.30051605,22.01313516,34.56772983,13.16354959,35.7477108,26.41464481,3.851315793,44.43278047,25.32504486,-30.35565545,61.42979468,75.26867233,59.03175335,48.86196785,90.82364187,12.315329,73.5819971,39.88340962,29.03485522,70.98816754,-39.09136798,41.84958013,39.12312004,28.14164656,54.03221545,82.36622506,16.71442094,-1.601858629,24.33931048,56.36586608,45.92082626,42.26326768,21.13908142,-10.84236129,32.62489812,49.26604193,39.03580343,16.48837345,16.00548981,39.22978484,37.50817451,-2.167902921,8.493578974,47.66940009,33.3177675,46.12413402,16.14332482,11.92202163,13.28024407,5.161030313,26.0080028,40.2332228,23.32562011,24.36109539,36.01852419,14.17483721,12.35532906,9.174384906,28.00186351,22.40967151,19.04821211,27.57787484,14.81580658,4.013161134,26.19991255,3.81794114,16.055178,5.765637122,25.71368777,12.10422827,25.76946562,3.887606466,0.949600647,18.94773954,6.700224074,11.19281385,13.115782,9.273246279,6.922701156,5.105691994,12.30057686,4.97592739,7.18264515,8.039769834,10.47117837,2.239406932,9.00185928,11.38545072,4.689252559,4.4832334,4.125753953,6.856327244,4.738595116,6.184958547,1.817757481,1.71582549,3.147059207,9.842678117,5.667713714,5.523126977,9.679945322,11.73499574,1.36358846,3.529515386,2.185488076,5.796342294,3.992640462,8.158284224,11.70871788,6.841875549,11.74922768,6.702671504,11.60973887,14.80520006,8.213737037,8.171433562,3.107314225,8.817959599,15.40123262,12.74542678,12.60440073,8.254550299,14.396073,14.0406848,15.38152331,12.24197988,18.2736958,17.93105217,10.19735782,9.679595503,14.44860658,9.501845755,20.55857384,17.35293171,17.34862523,20.07561572,23.51646824,22.93237023,30.57005474,28.49346823,44.04501144,45.96545719,36.88245302,39.89858406,47.5418583,51.61917113,72.73816898,125.8491795,182.0184855,270.9895204,341.6713809,408.7031088,427.4822633,438.5084022,463.5662058,489.6352347,544.6366832,525.7123252,636.0451582,976.8638043,5137.002201,22142.74857,40220.10635,33544.50301,12234.86299,2019.153057,988.3097171
255.349,-198.3526314,-185.2444458,-304.5634502,-161.2318726,-262.1985836,-158.3728326,-134.5245202,-222.3698097,-79.12891281,-130.273649,-80.6367839,-87.4450427,-86.58038422,-111.7535339,-102.6341178,-31.80825147,-63.54435566,-67.38069078,-49.66050824,-71.04250675,-29.58402826,-46.26715411,-30.02105654,-51.15490111,-33.66032912,-29.25119132,-30.66886312,-33.87762196,-42.54648095,-72.52931741,-53.4729494,-75.83233798,-89.81862056,-79.59143511,-107.8466216,-60.38340577,-107.0706107,-77.24278375,-48.56443366,-57.41584215,-102.0452798,-13.32799894,-130.2766687,-101.8601154,-53.97045906,-82.00762762,-31.59262886,-100.8669021,-78.64493504,-59.12582591,-56.13576528,-53.02996982,-44.71895692,-51.89227235,-65.15339958,-40.04384262,-55.55931164,-53.65212594,-78.30120976,-23.38709419,-64.20091896,-101.5534907,-31.04368027,-42.35168413,-49.81785777,-51.63418107,-43.16225822,-29.13873235,-8.442175928,-24.45028341,-24.63477083,-18.02062876,-27.71456189,-19.74475629,-26.52493902,-42.32794184,-23.65546604,-20.07125344,-24.54244674,-50.9954318,-33.70791682,-13.63821693,-35.72962629,-14.5479523,-26.38799585,-15.39469481,-24.54647878,-21.34832535,-15.5474065,-22.6187267,-9.285466006,-6.082591501,-19.88188859,-23.31082153,-18.43501487,-14.16332097,-9.246780814,0.838454582,-11.85624439,-14.90689904,-19.49650276,-6.290726717,-16.68241331,-11.97232945,-7.16227549,-11.68394366,-4.122976496,-9.207411544,-10.99846254,0,0,-7.083509598,-6.056584678,-2.841226532,-2.284456961,-3.718529849,-6.240019111,-5.150272781,-10.80407121,-10.01322919,-5.11122112,-13.20130839,-9.49071066,-10.04202156,-10.27492799,-11.45638623,-11.01043994,-10.20952526,-2.225219717,-6.586843837,-7.63429727,-18.36009163,-10.28358471,-24.76752459,-8.230037098,-13.89444609,-16.07312218,-8.899150268,-12.75144198,-12.11762375,-13.62902766,-6.446107473,-2.329113985,-3.175937044,-5.457292379,-4.290750415,-1.707479785,-6.513518143,-16.36536691,-3.946565418,-5.09174922,-8.241873715,-6.28864495,-2.592495248,4.655521547,0.887238554,14.79658104,13.43244791,12.05378686,10.53599167,13.15038665,19.94049761,10.61630204,22.55700277,19.20453892,33.79195623,73.66153764,138.1697629,206.2334201,283.6030215,355.0535028,397.179122,424.1117076,423.1821422,444.0511748,462.4851799,499.8917585,524.8374502,688.8468044,2059.337529,11264.45143,30534.21349,37654.72854,20102.3421,4757.573447,879.0406591,764.1459235,1820.435634
259.842,-13.67382651,37.47772597,3.986520948,-74.58638885,66.67071667,56.02524937,16.3653721,-55.63124152,13.09177521,-105.3187515,-13.34125051,-48.6892674,-50.22348514,-109.0181376,-112.1365704,-52.99179701,-5.054485863,-16.30698397,-2.567583182,-4.59136324,-18.16369871,-26.75950486,-2.328255267,-19.44740701,12.37568325,-0.756183027,-24.91756988,1.629362871,-25.99726582,-26.78544815,-16.05307789,6.721264934,-21.22910483,-45.4079273,-84.3194452,-62.43972229,6.512754635,-30.72047505,-46.20080195,-63.46565892,24.35085314,-35.43910723,-59.65868231,-52.66444679,-35.34531174,-73.73942832,-19.96408011,-24.74959319,-28.80194391,-54.70359888,-54.90973225,-56.40260914,-26.20370429,-34.28241297,-35.83625269,-4.140750891,-2.672155668,-47.73792766,-19.93051203,-14.51011563,-21.33875518,-15.168375,-9.171672016,-17.96674561,10.9605046,-33.10338012,-28.02481958,-31.13540015,-32.00878482,-16.85528098,-17.28571922,-29.28248592,-11.28965806,-28.07358231,-25.76591123,5.673810023,-38.66421997,-40.74083807,1.492836668,-5.056497671,9.062512521,3.357775545,-7.778184175,5.64126491,7.276432375,-3.537544633,4.614980492,-4.528272471,-8.315618811,-4.895370485,-3.733985245,-9.958739307,-2.569869127,-6.026163994,-9.77579845,-7.086601647,-1.365953393,0.867007593,-5.721333736,-6.551180997,-10.44022948,-10.40792514,-2.63143552,-4.783196936,-4.114545553,0.755114535,-0.947418156,-2.856289137,0.446000307,-6.104202723,-0.81754572,-4.05198039,0.659246065,-3.283627615,-0.908558698,0.38451619,-4.234465456,2.662830939,2.539090145,7.356947932,-0.834517948,0.284393127,-1.443222128,-2.884443303,-8.901887772,-8.379249961,-9.925727326,-5.27860191,-6.902994261,-4.024773055,-8.88106293,-2.416315017,-5.316892658,0.701670304,-2.723297763,-0.334130515,0,3.286501743,-0.964806133,-0.9397711,-3.063729368,4.54474456,12.94531342,-6.269629146,5.346129622,0.59158254,6.179694038,8.785215195,5.543636074,-0.582994724,9.0677503,1.763285217,5.61605502,0.297864549,12.93779222,18.04323977,21.54555799,11.62873753,16.16986445,28.46702624,30.13658299,33.22039889,32.93349933,54.29133563,54.61097581,99.71458754,170.8322107,263.769308,365.9234509,446.8738024,444.4939825,440.5325138,478.7658535,505.4479887,543.1493183,558.3714463,623.9291138,1109.379304,5286.231863,20740.66127,36370.95883,29765.01037,10035.97606,1596.916764,669.1818209,879.5591086,2445.250866,4482.396483
264.34,56.54017787,137.7487968,0,0,-27.56780757,44.54998475,97.27491112,-30.67076397,84.58350365,-17.72321069,6.895625342,62.91444456,-13.54370153,24.79296989,-74.51931547,68.00177732,15.67492078,59.76579214,0,-4.746229851,5.929376839,-5.867718723,-1.604524854,7.237212391,10.39440582,12.50702511,-0.78054664,-12.63240942,2.067242554,16.61335255,-3.687677324,37.05585652,46.6334697,14.668605,115.2808094,-22.34278148,13.4648595,21.17111747,58.14157914,50.79201648,29.36757488,81.40992839,37.79833569,33.05335365,7.692107067,-38.11332905,-31.89426907,25.58439659,0,108.1079052,9.730600574,-16.1958523,17.52724137,20.03060248,11.85440286,19.97528566,-5.524574875,18.67226436,-16.73974892,8.749732605,18.38209256,20.50462069,31.99848426,5.803988646,-3.399060675,2.207739137,11.80263183,18.688411,-10.02680019,-3.871957633,-0.940461382,21.09740078,17.05682331,-6.155864444,22.33902808,8.378839355,23.65474575,20.66020139,-2.314785039,19.41476925,-8.647560859,0.694206653,-31.49212365,6.479494099,11.90962169,7.313731919,-0.596330464,4.095884653,8.596104506,19.11741142,-1.10283786,3.792764843,15.93930464,2.076475471,8.589705584,-5.372130582,12.23756716,8.066265711,4.646961185,-3.585257064,2.605056821,4.370837368,-1.208975022,-1.163419787,4.820439659,-0.520389691,0.734530917,2.952631726,2.766263343,3.155048694,3.887559014,1.288816501,1.533335456,5.716857809,1.690567865,2.384915489,3.543523642,4.128972279,-0.524946723,9.576789662,-0.862666226,0.587971407,13.72549829,4.174429743,8.014774335,12.84348011,3.62136069,6.547978885,5.649200454,10.24130114,-6.800460035,6.066127693,4.396985093,5.802701059,8.445463666,5.181010989,-7.903301493,6.794710794,4.986745144,6.476463764,5.06731026,6.890456796,-2.489666725,9.875967454,14.73721198,8.86728085,3.65036287,5.751642234,9.953187028,18.68243293,-2.418994937,15.79726027,6.416588098,13.8560182,16.79548658,23.70996352,30.01917257,32.05593245,37.95760076,34.15010554,41.41081406,44.2090036,57.95644575,65.26848372,139.8494852,228.6216271,313.1364237,415.6266686,467.5309114,493.911921,516.9910599,521.8029538,574.1529169,600.5133784,624.3862034,839.976241,2543.351685,12107.60942,30373.36354,35013.61008,18371.51581,4101.364042,853.7015806,643.9976886,1102.244291,2688.148279,4062.027614,2770.079572
268.841,18.82725661,-55.90263954,69.9843949,117.7991747,59.66854625,-8.900792603,236.5985943,15.31953999,172.3720967,15.17563027,86.10627392,61.05375306,31.56932426,63.04418366,6.203527862,-15.09589534,5.219576008,-21.43222377,-5.302891706,-1.185331706,14.80812895,-7.536416347,-16.02867322,40.1652005,-4.792462165,-10.15146023,-3.11896123,-14.30194098,-23.74873071,55.32063453,108.6741007,2.313598531,71.24809924,2.93069036,19.6617571,-29.75960078,35.86919951,12.68954817,26.96641852,-16.91318217,115.2534316,-12.19887435,51.67060552,21.36537011,24.97352275,3.807395662,-5.622586085,18.25569071,80.48018214,83.07401991,21.06118845,24.26868211,28.65131198,6.156895431,42.92781854,38.48396877,37.25235759,-11.99119837,10.29074225,16.23271709,-28.15675823,-12.04908158,-7.103428595,-4.638394334,3.395549324,26.46550156,-15.00601364,61.19317816,2.00328843,29.00968321,19.72928689,4.581653566,1.793600316,23.71952012,13.73289296,17.5773858,12.22257391,19.84505641,12.33276684,11.18925756,13.67782706,2.080468537,10.70964805,7.767360659,13.14966795,13.39465705,0,-7.01426307,-4.007371397,1.685087863,7.711890123,17.86170625,13.7997936,5.185825994,11.10460626,-3.415096986,-0.470189435,9.84858474,6.330219147,-7.959007477,5.576497938,-1.343483734,6.340562064,7.26386208,3.115885864,-1.299630274,2.201316362,0,2.993689502,5.712618315,3.376993936,2.89684149,2.55291911,1.24927077,7.318226273,3.970752977,1.665817908,-2.062353451,2.097617738,-3.095172395,8.0432339,11.15991621,4.173010239,0.893596587,3.558442127,3.282147341,1.205873232,6.541214589,5.346345436,1.918260283,3.396717458,6.416323587,7.686774986,-5.072118328,7.382146799,12.76662509,4.805735626,6.108922453,2.656849951,2.587909338,2.531037773,13.45379838,9.326605538,8.940849735,3.680496978,13.7453596,9.420362446,5.745700581,13.25720671,12.943786,2.114434025,21.2435746,26.8607828,24.60747456,36.97404096,42.00223397,20.31456115,36.35924073,40.00563998,50.0834698,49.33802364,77.68015018,107.2908551,174.4232153,279.4100313,363.0404596,441.4845454,495.1157005,486.7545991,517.6082471,550.9239285,589.9759738,604.0544915,674.2540215,1229.18385,5829.26817,20923.72806,34057.54347,26271.20684,8627.513073,1339.323129,634.363115,591.1175009,1297.387039,2943.87552,3456.959919,1867.190533,553.4435961
273.346,-128.9327375,-63.10421126,-161.0980946,-39.89234175,-179.6140136,-52.24660244,-57.86690974,-86.17706343,-79.35716635,-17.32094762,-47.17380909,-29.8648606,-57.35730272,-74.89348379,-42.48297275,-88.61112461,-64.68084574,-44.93022318,-29.8303758,-2.319252423,-32.8371886,-18.84205778,-6.272428048,-14.14589929,-18.75412499,-37.43340794,-16.78227323,-22.22224575,-50.50806061,16.23627989,-86.49547791,-76.95645232,-120.6397894,-57.34268881,-63.201916,-67.93318991,-63.60303235,-74.48615059,-46.67516651,-39.29769361,-30.75109297,-5.967162765,-58.32699196,-45.60443702,-39.46697786,-33.52344499,-44.0052226,-51.79339613,-32.52092139,-53.63981651,-45.96376985,-34.82216239,-21.8010879,-15.05843741,-59.37488754,-86.45416102,-14.84775545,29.97961393,-30.20272143,-29.31819512,-21.55784985,-33.0057874,-52.12035971,-41.97469238,-22.14608213,-45.31023341,-11.53474793,-30.44040136,-42.13665578,-39.73279749,-22.97789411,4.482294313,-12.28292595,-16.32953646,-32.74799996,-28.660328,-18.3348504,-10.87222637,-26.39287522,-13.86569792,-9.155561442,-10.85520431,-24.88381333,3.166214629,-18.99045224,-18.4649754,-24.47741408,-9.721378378,-19.60233108,-20.33204871,-9.161357709,-15.35624819,-18.69303698,-6.088037349,-27.15947025,-16.70518032,-18.39971007,-12.26273373,-11.97301718,-1.167960872,-6.91038127,-5.585981134,0.88615122,-7.390588989,-3.048313734,-5.340073463,-11.72503516,-6.733103886,-5.632244927,-3.854298335,-1.651879665,-3.148910698,1.165525976,-3.142745154,-7.526675713,-0.194232096,-1.425980877,-0.672542858,-12.05625263,-4.404435584,-5.058517932,-10.63058546,-12.53914695,-5.245306539,-3.191166527,-7.297658202,-7.668194731,-0.266639985,-1.162311738,-7.819417736,-11.96299843,-8.369569431,-16.11445081,2.126624012,-8.597684671,-0.337561185,-11.08214687,-6.64049149,1.62452039,-1.582366925,3.714223277,-1.224375336,-5.778752269,-6.937240579,3.300623795,5.080080983,-3.864803277,2.366777861,-4.421490866,-1.766941783,11.22943271,8.016253492,7.16680118,14.7452201,22.18967485,17.30162511,18.92763129,24.14894426,28.5878036,28.40425688,60.52072509,118.4296178,202.4024918,299.8399392,396.2330567,436.9635829,483.5083084,512.1365356,506.081591,544.1730164,570.0197386,591.0895493,784.5543404,2471.346336,11484.3309,27284.20247,30059.17383,14839.41314,3264.025134,654.6443046,473.5778682,555.2791482,1450.221822,2737.8069,2724.021521,1147.142866,140.2386277,107.3933426
277.854,-13.61379711,29.02137403,-59.53529611,-17.47269353,-84.07883276,64.3607229,12.22014491,11.07740301,16.29287633,4.877041495,-1.660335143,20.77522152,-21.74043445,-21.70790751,-69.77767508,20.0120944,15.09688856,-22.13917467,-47.29175808,-63.99689404,-15.2285965,-5.65133929,6.18142401,-6.970331174,-8.470930061,-6.022906493,-21.04936431,-14.59988831,-7.964041643,26.66785748,44.3961204,-15.61410186,44.91380245,84.76609156,-70.40906918,-28.69181813,10.80693837,-38.74177169,19.99912001,2.038291568,-8.081316856,-3.920391796,-55.564725,-37.45231775,22.22535313,27.53088945,5.420846152,-3.520134303,-20.24152985,-52.86157883,-17.18158303,-29.63735916,-30.69255004,22.25994124,-9.990099873,-17.86448127,-23.94382185,6.422750486,-2.480376898,3.61160371,-4.721128002,0,-28.53564844,-16.76987802,-32.73716081,-4.252652016,-3.100198661,-3.999833906,-13.51986923,-24.23963344,13.58671047,1.766905031,0.864622722,3.387919588,-22.34275817,18.56067621,-5.499211479,-2.29596124,-20.80796161,4.315113569,-13.88111881,-4.011641508,0.645336434,-0.624055469,5.433366107,5.870024124,11.48680072,5.071942038,-9.934934941,-12.45546943,-6.373016046,2.087372525,-2.558587156,-1.999902853,-6.813017233,-1.411098158,-4.533189092,-1.726402693,-5.289343925,13.42851318,5.37641166,-2.91437813,-0.582196281,-5.602586171,0.546197641,-3.257797876,-1.179073625,-9.716144996,3.774359747,4.368134621,-1.953495879,2.017095905,3.774023495,-5.850169158,-1.266398055,-0.957070317,3.814363773,-5.523210119,-4.297503604,11.6651837,-3.046465894,3.397735374,2.011640743,-4.882026546,1.715382123,1.726027087,7.266288555,8.40868535,2.004534425,-3.698865154,0,2.062034711,9.528391785,-3.842244473,2.03350667,-0.665327301,4.964254834,2.290451581,-0.960570542,-0.311881805,-3.965363094,1.206611386,10.79035724,2.675187804,5.026956292,6.478839802,3.222771929,9.912866897,3.195383622,21.76632454,19.80322764,22.82207495,13.8313579,17.20029992,29.65624218,34.71015624,32.95366549,39.23549234,52.99213746,87.1255712,145.6305323,244.8277639,338.4284763,428.8203991,472.4530227,486.6261758,505.8631599,517.4719894,529.1383982,539.7537124,636.1220375,1191.868673,5779.394926,18676.00098,28935.90477,21122.39171,6561.022155,1021.541209,525.400505,492.4781252,616.3796995,1733.63873,2740.1461,2098.510714,785.826314,213.7991187,95.67966739,198.4410327
282.366,-132.2036685,-72.46973415,-23.12590525,173.9193715,-25.7838969,91.6677492,-67.24627857,-111.1584873,-63.2880894,-42.6248823,6.449409967,-48.7558405,-71.78130809,-61.13363126,-25.16842481,-19.43375733,-83.07672135,8.599746525,-45.92505572,8.878203379,19.40990565,-5.488019104,-2.251044265,-25.57137334,-9.721784632,-16.81543871,-7.300375283,-7.088980317,0,-47.90977007,-74.15453229,64.98370302,-43.61582153,96.03580502,-26.2978042,-83.58792737,-62.96774747,9.900568057,-44.66866316,-35.62895181,23.5433155,-30.45675932,26.04914299,-50.91795672,-68.34633851,-65.94698426,-38.60403854,-47.85766459,-29.48484337,-37.33375427,-10.61775654,16.66260196,-52.1597203,30.26329993,-26.33235028,-20.0171641,-20.66832027,-53.63937818,0,-29.22692176,3.438517758,20.30587231,3.325318316,-26.05638238,-9.537323176,-18.5838886,-43.15200286,-29.13180898,-24.38271352,-0.905350889,-12.3144588,21.4480322,-8.396356638,-2.467508117,-2.410785153,-14.8896261,3.814491209,0.74320313,-14.4333032,4.190409474,-1.347996312,-9.739268918,1.880059838,3.030103272,-17.00155679,-16.53111384,-6.692903599,-2.736314485,-1.607970251,-9.991946447,-3.094419925,-5.067621896,-2.981574697,-6.311847445,9.45160754,0.456772767,2.201091375,-10.47819207,-6.716942159,-6.70651072,-8.005589624,-12.89292568,-4.240283786,-7.072877395,-5.038922256,-6.327299092,0.915999306,3.451958948,4.096492877,1.47544287,-6.639643728,4.2189605,-3.824302504,-2.506368932,-2.635285585,2.044705479,-1.364679855,1.50180598,-3.927819696,-1.580660533,4.841058972,-1.92473338,-9.488455664,3.34654519,0.277634775,-0.83807299,0.846755681,-4.08283979,0,-4.190631964,-8.586543779,3.337405321,-0.685409422,-1.356802182,-6.911588577,-10.01454623,-4.178018833,-0.31775128,5.596863908,11.20613876,11.55229971,-0.878805801,-6.403541613,8.659588475,-1.148630679,3.431784745,10.81146922,15.57210344,14.10472284,17.75532471,27.43235131,22.44666621,24.5770439,29.08664515,30.54460102,34.889758,29.58613073,50.90625082,96.40738301,187.9038399,297.0570575,368.0731938,439.3346629,470.4739361,476.799402,493.9869363,509.1229285,518.4562481,561.817947,750.3085913,2539.079418,11118.37306,24059.88716,24037.99664,11296.77853,2316.04201,567.2100041,480.399196,516.7860721,835.7345601,1889.515222,2567.729838,1607.19782,517.9991979,201.4437763,130.8293293,127.3273937,119.9060865
