"","sample","bix","b","t","a","m","c","fi","hix"
"1","A920Feb25",0.911458006573186,NA,0.0284516276412887,0.103448365284748,0.0412057166092552,0.0236072039681403,0.136777695746077,0.9854495915435
"2","DR19Feb25",0.843210326152495,NA,0.0100933335713762,0.10158156176476,0.0541245533257779,0.0313184548660956,0.128481693865449,0.790019649670909
"3","SCS124Feb25",0.838115888526462,NA,0.0252295295031217,0.116902200274239,0.0635661584074114,0.0412600175729381,1.12140974166848,0.829753470416581
