Wavelength	I1	I1dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c
nm	uA	uA	uA	uA				
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Correct Ref Detector	Corrected Intensity 
800	0.145057668297026	2.36245580206064E-4	0.213227336031531	0.00494556816032271	1.35067892074585	0.14482142271682	0.281321793439321	0.514789206148215
798	0.154980149031304		0.227971550602743		1.34199333190918	0.154743903451098	0.299299381280221	0.517020458876985
796	0.166882791386392		0.245088372433761		1.33337259292603	0.166646545806186	0.320199833606602	0.520445447860314
794	0.165927194313794		0.243337262974205		1.32502686977386	0.165690948733588	0.315875401159326	0.524545273628366
792	0.155905268122456		0.228906491089729		1.31713449954987	0.15566902254225	0.29498665814135	0.527715468635388
790	0.151283991743216		0.222677805811884		1.30966234207153	0.15104774616301	0.285155712307219	0.529702683985778
788	0.153882584986922		0.226620312662585		1.30193436145782	0.153646339406716	0.28860596693488	0.532374091355445
786	0.158178606812713		0.232895501846495		1.29363858699799	0.157942361232507	0.294884830120065	0.53560693904871
784	0.163281441188685		0.240390230210102		1.28498160839081	0.163045195608479	0.302542060527756	0.53891744944178
782	0.17153370842103		0.252480477506763		1.27644824981689	0.171297462840824	0.315965501803847	0.542139764825233
780	0.184039288510221		0.270796091905013		1.268270611763	0.183803042930015	0.337170406387192	0.545133972164043
778	0.200165895654034		0.29417360417122		1.26044166088104	0.199929650073828	0.364555066082937	0.548420989514773
776	0.220992620119154		0.324418554917066		1.25292003154755	0.220756374538948	0.400274104645848	0.551513005654632
774	0.266662307284079		0.391165633355192		1.24577045440674	0.266426061703873	0.481141546118813	0.553737385293438
772	0.360450033044576		0.528426742273276		1.23883104324341	0.36021378746437	0.648504729044635	0.555452830691043
770	0.439542276533471		0.641603742553465		1.23221707344055	0.439306030953265	0.784501072432723	0.559981428184649
768	0.428013398253122		0.62180379054518		1.22665858268738	0.427777152672916	0.756674432789664	0.56533845222682
766	0.36459303656806		0.529090930503044		1.22236526012421	0.364356790987854	0.640697082182958	0.568688076034984
764	0.326793236609238		0.476323897480249		1.2186872959137	0.326556991029032	0.574462781511216	0.568456306551264
762	0.330354881645055		0.482041859188358		1.214359998703	0.330118636064849	0.579366651354012	0.569792264179071
760	0.348301874981545		0.508148960219293		1.20898902416229	0.348065629401339	0.60836737792053	0.572130659916493
758	0.372383145637275		0.542859836545439		1.2031888961792	0.372146900057068	0.647212474817329	0.574999578248401
756	0.398666236810329		0.58042609158332		1.19780671596527	0.398429991230123	0.689314435863275	0.578009063064437
754	0.422994803607648		0.615069693739813		1.1931779384613	0.422758558027442	0.727986646364441	0.580722957129357
752	0.449323302647952		0.652707713151186		1.18890511989594	0.449087057067746	0.77012773065441	0.5831332117935
750	0.49166923097606		0.713654448442323		1.1848680973053	0.491432985395854	0.839726542523102	0.585229786734215
748	0.545310954241943		0.790269650772902		1.18107759952545	0.545074708661737	0.927528682341593	0.587663453474742
746	0.598601575519483		0.865597713826399		1.17750906944275	0.598365329939277	1.01342570715717	0.590438278517519
744	0.645777958235028		0.931766679016102		1.174187541008	0.645541712654822	1.08826180111005	0.593186044016576
742	0.71945932817987		1.03588570508932		1.17108881473541	0.719223082599664	1.20732246301934	0.595717469549094
740	0.827276620229522		1.18834345533462		1.16803753376007	0.827040374649316	1.38225314959195	0.59832771941483
738	0.929547890572819		1.33055476580153		1.16498303413391	0.929311644992613	1.54431222514387	0.601764092689246
736	0.983760529516353		1.40326673267407		1.16204738616943	0.983524283936147	1.6249154542486	0.605277204647519
734	0.998693319373676		1.42225232708063		1.15931880474091	0.99845707379347	1.6431103777027	0.607662812762131
732	0.999429001133432		1.42400598491054		1.15665113925934	0.999192755553226	1.64135784771197	0.608759849015306
730	1.00017121182383		1.42774936685359		1.15388596057892	0.99993496624362	1.64175332797051	0.60906528965573
728	1.00844918420286		1.44389097140335		1.15089321136475	1.00821293862265	1.6560724961169	0.608797586450273
726	1.02545678606361		1.47260885825149		1.1476241350174	1.0252205404834	1.68432581378766	0.608683030379925
724	1.03678259534453		1.49222341566823		1.14410185813904	1.03654634976432	1.70159734890282	0.609160769104792
722	1.02561184648779		1.47773426228374		1.14027833938599	1.02537560090759	1.67938904640151	0.610564659275765
720	0.977140004640463		1.4079709611709		1.13600122928619	0.976903759060257	1.59383857117976	0.61292515862328
718	0.884232526984359		1.27334681620102		1.13137769699097	0.883996281404153	1.43504088286875	0.616007733268881
716	0.75218803410378		1.08307654962732		1.12621939182281	0.751951788523574	1.21421201825309	0.619291999436325
714	0.618920027586732		0.892919259737735		1.12039887905121	0.618683782006526	0.994884728670296	0.621864789133332
712	0.509142146708244		0.73797870676798		1.11375534534454	0.508905901128038	0.816419576438965	0.623338680029904
710	0.427402333649851		0.624052006020816		1.10628998279572	0.427166088069645	0.684911250489401	0.623680933499653
