Wavelength,I1,I1dark,R1,R1dark,XCorrect,I1c,R1c,I1c/R1c
nm,uA,uA,uA,uA,,,,
,Abs Detector Raw,Dark Offset for Abs Detector,Ref Detector Raw,Dark Offset for Ref Detector,Linear interp,Dark subtracted Abs Detector,Correct Ref Detector,Corrected Intensity 
800,0.141531850859638,2.47016929593108E-4,0.207962882012039,0.00497446489063022,1.35067892074585,0.141284833930044,0.274172176161453,0.515314266779739
798,0.146998171104519,,0.216214384740908,,1.34199333190918,0.146751154174926,0.283482563872103,0.517672593934682
796,0.160002887696842,,0.235199559073006,,1.33337259292603,0.159755870767249,0.306975830786593,0.520418400230047
794,0.165531780344427,,0.24288267366633,,1.32502686977386,0.165284763414834,0.315234769167572,0.524322757452469
792,0.157310412808308,,0.230826549828395,,1.31713449954987,0.157063395878715,0.297477572866797,0.527983990070554
790,0.149367795881427,,0.219628385886935,,1.30966234207153,0.149120778951834,0.281124156906858,0.530444557282357
788,0.14946007005098,,0.220079285161866,,1.30193436145782,0.149213053121387,0.280052356826332,0.532804132814059
786,0.153291166227078,,0.225690069975262,,1.29363858699799,0.153044149297485,0.285526223490089,0.53600733209991
784,0.157839082392377,,0.232361465364864,,1.28498160839081,0.157592065462784,0.292188113596543,0.539351390865918
782,0.164592877760288,,0.242225660729502,,1.27644824981689,0.164345860830695,0.302838873695493,0.542684163447082
780,0.175236148057725,,0.257819405326616,,1.268270611763,0.174989131128132,0.320675807287927,0.545688596243289
778,0.189243889624678,,0.278171383471002,,1.26044166088104,0.188996872695085,0.344348777803026,0.548853037611752
776,0.206872029355265,,0.303743399665208,,1.25292003154755,0.206625012425672,0.37433358318319,0.551980964861906
774,0.236380924272143,,0.346585381610719,,1.24577045440674,0.23613390734255,0.425568786952687,0.554866603430675
772,0.309696358625796,,0.453474232807147,,1.23883104324341,0.309449341696203,0.555615435382445,0.55694878505886
770,0.40554575857239,,0.592813788829963,,1.23221707344055,0.405298741642797,0.724345651397798,0.559537757782733
768,0.441464731512361,,0.642036547422342,,1.22665858268738,0.441217714582768,0.781457671242218,0.564608590867629
766,0.389288836029928,,0.564683212465317,,1.22236526012421,0.389041819100335,0.684168528822926,0.568634485087555
764,0.333353153575213,,0.48440845143354,,1.2186872959137,0.33310613664562,0.584280108629102,0.570113772017993
762,0.321303140195628,,0.468304419820642,,1.214359998703,0.321056123266035,0.562649363467872,0.570614923097425
760,0.333731652719209,,0.48635506977293,,1.20898902416229,0.333484635789615,0.581983867747305,0.573013539156059
758,0.354882448227956,,0.51679988868204,,1.2031888961792,0.354635431298363,0.615822666688037,0.575872650491466
756,0.38068808044906,,0.553854960860635,,1.19780671596527,0.380441063519467,0.657452744335221,0.578659176339963
754,0.404813936981076,,0.58812604470807,,1.1931779384613,0.404566920051483,0.695803599817025,0.581438383126894
752,0.428575889400777,,0.621858748735878,,1.18890511989594,0.428328872471183,0.733416883446953,0.584018287741209
750,0.462943117351831,,0.671084725406857,,1.1848680973053,0.462696100422238,0.789252796973398,0.586245753194123
748,0.511582888885991,,0.740668789154691,,1.18107759952545,0.511335871956398,0.868912086486297,0.588478259088484
746,0.567099499687107,,0.819382252585285,,1.17750906944275,0.566852482757514,0.958972556235261,0.591103967545084
744,0.614022380969339,,0.885174580203251,,1.174187541008,0.613775364039746,1.03352000899388,0.593868874040716
742,0.671478629824228,,0.965564997362496,,1.17108881473541,0.671231612894635,1.12493682811854,0.596683828030836
740,0.762912845157117,,1.09485804158464,,1.16803753376007,0.762665828227524,1.27302492500727,0.599097325783443
738,0.87394377061678,,1.25053544574774,,1.16498303413391,0.873696753687187,1.45105741067772,0.602110397051157
736,0.952185035868108,,1.3579489386657,,1.16204738616943,0.951938018938515,1.57222045080429,0.605473627093161
734,0.981205157822462,,1.39589356619963,,1.15931880474091,0.980958140892869,1.61251867002084,0.608339090349999
732,0.984961686127764,,1.40016578420014,,1.15665113925934,0.984714669198171,1.61374962896408,0.610202878763971
730,0.981980069623565,,1.39737203054919,,1.15388596057892,0.981733052693972,1.60666800255767,0.611036661669454
728,0.983935877110867,,1.40312475879769,,1.15089321136475,0.983688860181274,1.60912168172526,0.611320368964633
726,0.996203171983724,,1.42471012003956,,1.1476241350174,0.995956155054131,1.62932290319365,0.611269965641525
724,1.01143021812649,,1.45034254181214,,1.14410185813904,1.0111832011969,1.65364830250075,0.611486251138001
722,1.01432394919403,,1.45750676785773,,1.14027833938599,1.01407693226444,1.65629112233183,0.612257663276465
720,0.985139720489845,,1.41691792036367,,1.13600122928619,0.984892703560252,1.60396950109997,0.614034557941928
718,0.915599004520158,,1.31702463951282,,1.13137769699097,0.915351987590565,1.48442430490065,0.616637698917109
716,0.801304977877245,,1.15226036343779,,1.12621939182281,0.801057960947652,1.29209562690867,0.61996801495581
714,0.668378440322456,,0.961493240176617,,1.12039887905121,0.668131423392863,1.07168256362185,0.623441535835806
