800,2.40150766763466E-4
798,3.0453805545488E-4
796,1.27036023104533E-4
794,1.95422794609756E-4
792,2.796040710212E-4
790,3.34310487471734E-4
788,2.41953915691193E-4
786,2.76889289083809E-4
784,1.54771004692747E-4
782,1.78798658768239E-4
780,1.67331609713594E-5
778,1.68893275593543E-4
776,3.86669372570974E-7
774,-3.62147556906164E-5
772,9.81209461864687E-5
770,-3.04707635324302E-5
768,-1.53507069216905E-4
766,1.78099600713091E-4
764,2.4735058064655E-4
762,1.17530124310582E-4
760,4.63554255799735E-5
758,1.36495566650622E-4
756,-9.88641302309774E-5
754,4.02230625539047E-8
752,-8.51798595335743E-6
750,-7.21449782735929E-5
748,-4.7373056143915E-5
746,5.87327485473573E-5
744,-9.42377760133238E-5
742,-8.54828641083173E-5
740,-8.30104543436874E-5
738,-1.94578518518762E-4
736,-1.20406313067554E-4
734,-2.91365906813685E-5
732,-1.8015423354353E-5
730,5.32069729788706E-5
728,-5.07282723593523E-5
726,6.34453048551226E-6
724,-5.93869284447443E-5
722,-4.30106353208593E-5
720,6.94639937031987E-6
718,4.15761075940967E-5
716,2.20191705199028E-4
714,3.40236734518269E-4
712,2.45884290026965E-4
710,1.59007000326807E-4
708,-5.78172159540444E-5
706,-1.25557686296311E-4
704,-2.56336220854092E-4
702,-1.8312052602004E-4
700,-4.22451188858626E-4
698,-2.53279188462807E-4
696,-1.37762356831461E-4
694,-4.46266331566857E-5
692,-6.01944423930536E-5
690,1.10121643866669E-4
688,-5.90201959065539E-5
686,5.21983870728085E-5
684,-6.5678567055723E-5
682,1.3200560181452E-6
680,-1.4025219059365E-4
678,1.92890362963268E-5
676,4.00560544291629E-5
674,-4.92645059267722E-5
672,-3.54642992681894E-5
670,-1.03629257552034E-4
668,8.92325610350664E-5
666,-9.12485606094807E-5
664,-1.09129202441568E-4
662,-5.55346203844851E-6
660,-2.52218569573836E-5
658,-5.5716971358954E-5
656,-1.12443714497876E-4
654,1.57594139376141E-5
652,-9.89319232826922E-6
650,-3.9519868022506E-5
648,-1.59532740845135E-4
646,2.66429344786166E-5
644,-3.39624441121764E-5
642,-1.5760845142821E-5
640,-9.36235960524312E-5
638,-2.66030482029464E-5
636,-4.72808248342418E-5
634,-8.33619157426158E-5
632,-6.76290664445232E-5
630,-7.06906799794342E-5
628,-7.27096626688245E-5
626,-9.07928276551873E-5
624,1.12551735063034E-5
622,-1.8764752915768E-5
620,-7.36895018557099E-5
618,-3.6503772423915E-5
616,-5.39496130807059E-5
614,1.55115388889923E-6
612,-9.75983407420995E-5
610,-1.23664824454186E-4
608,-6.85482622185471E-5
606,-7.95010266722144E-5
604,-3.83675673201344E-5
602,-1.16574035137415E-4
600,-4.04767301228993E-5
598,1.73759221852671E-5
596,-1.37459779345131E-4
594,-6.43165831314687E-5
592,-5.07938268130279E-5
590,-7.04733443613442E-5
588,4.38929849380895E-6
586,-1.08421132579494E-4
584,-9.6570283540894E-5
582,-6.04222107981064E-5
580,9.52316433301209E-6
578,-1.56606552028632E-4
576,-5.35817295348065E-5
574,-8.39213747801308E-5
572,-5.03533411507898E-5
570,-7.66549770117331E-5
568,-1.02611197753348E-4
566,-2.49648094894876E-5
564,-6.62391253157459E-5
562,-8.66796229901982E-5
560,-7.36547571398051E-5
558,-7.17033944630189E-5
556,-7.68780897761156E-5
554,-1.28754449415914E-5
552,-1.05705429288801E-4
550,-1.02325221148678E-4
548,-1.36222341446223E-5
546,-1.35152897629979E-6
544,-6.28104204372186E-5
542,-1.10620600032453E-4
