Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
800	0.140405852328981	2.31125830680471E-4	0.206262828384188	0.00493618703777109	1.35067892074585	0.1401747264983	0.271927650651166	0.515485373269815	4.55364575462857E-4	99.8952033817161
798	0.145291681281321		0.213584543137647		1.34199333190918	0.14506055545064	0.280004702599846	0.518064711427172	3.45594829557942E-4	99.9204555031461
796	0.157287789097766		0.231176216346163		1.33337259292603	0.157056663267086	0.30166225450259	0.520637437806251	3.72448632931775E-4	99.9142772959115
794	0.164756601438223		0.241686379611356		1.32502686977386	0.164525475607542	0.313700366584137	0.524466953606237	4.07539485723943E-4	99.9062045809648
792	0.157995483530058		0.231676277570056		1.31713449954987	0.157764357699378	0.298647195671132	0.528263315330463	4.25359451208723E-4	99.90210531499
790	0.14908575170073		0.219053735048472		1.30966234207153	0.14885462587005	0.280421689406308	0.530824224706713	4.79891669232694E-4	99.8895618874369
788	0.14835256269304		0.218352896199343		1.30193436145782	0.14812143686236	0.277854546966702	0.533089843154917	3.04194938609274E-4	99.9299810516137
786	0.151938410533326		0.223624642241511		1.29363858699799	0.151707284702646	0.282903824182538	0.536250385236077	3.72519473200397E-4	99.9142609983209
784	0.156513722175811		0.230288885722267		1.28498160839081	0.15628259634513	0.289574073210813	0.539698166387136	2.74961425854044E-4	99.9367078299174
782	0.162668969458039		0.239258634946374		1.27644824981689	0.162437843627359	0.299100478525747	0.543087876114433	1.96572472589689E-4	99.9547477574094
780	0.172832212711191		0.254103754744844		1.268270611763	0.172601086880511	0.316011903527349	0.546185396669949	2.57694766539459E-4	99.9406811877704
778	0.18658852960416		0.274112269450661		1.26044166088104	0.18635740377348	0.339280748385955	0.549271966240435	2.37032185281987E-4	99.9454362138119
776	0.203766679903257		0.298969502589557		1.25292003154755	0.203535554072576	0.368400230997173	0.5524848709287	2.61058795874914E-4	99.93990705387
774	0.230725905831605		0.338090123160777		1.24577045440674	0.230494780000924	0.415033330391351	0.555364504782259	1.29379333787717E-4	99.9702137444541
772	0.296869937091965		0.434407649021029		1.23883104324341	0.296638811261284	0.532042579291991	0.557547126502606	1.0603467101293E-4	99.9755875950311
770	0.394133554028147		0.57582492445693		1.23221707344055	0.393902428197467	0.703458849282807	0.559950917667835	5.45503077761446E-5	99.9874401162691
768	0.44264967627081		0.643616821769054		1.22665858268738	0.44241855044013	0.783443082189351	0.564710520136038	1.95366566156361E-4	99.9550253023604
766	0.398107031185122		0.577066327650211		1.22236526012421	0.397875905354441	0.699352008154624	0.568920801992567	2.65018020619292E-4	99.9389959606698
764	0.337578593621806		0.48977375750341		1.2186872959137	0.337347467791125	0.590865387708135	0.570937940872857	2.60112550001029E-5	99.9940108665544
762	0.319243559515381		0.464727682164036		1.214359998703	0.319012433684701	0.558352399425183	0.571346042415364	-1.68364975983289E-5	100.003876821986
760	0.330763577474721		0.481466624052717		1.20898902416229	0.33053245164404	0.57612006803033	0.573721468814794	-4.62275596616231E-5	100.010644855501
758	0.351300943115314		0.511007772311141		1.2031888961792	0.351069817284633	0.608899712072723	0.576564268834312	-2.38703459030613E-4	100.054978610342
756	0.376201339744332		0.546755506238124		1.19780671596527	0.375970213913652	0.648994819377914	0.579311579519284	-8.27332432653497E-6	100.001905021472
754	0.400414898607541		0.581052741208501		1.1931779384613	0.40018377277686	0.687409562418862	0.582162068518062	-1.61664770495755E-4	100.037231618308
752	0.424501830884341		0.615218210432334		1.18890511989594	0.42427070505366	0.725567422194247	0.584743322364983	-2.87818515144095E-4	100.066294627427
750	0.456523080146039		0.660773375350403		1.1848680973053	0.456291954315358	0.777080561458044	0.587187451271736	-2.66736984168342E-4	100.061437325348
748	0.501593244455693		0.725344754181743		1.18107759952545	0.501362118625013	0.850858421159973	0.589242706138475	-2.12206177136798E-4	100.048874217567
746	0.558416980800903		0.805985098097802		1.17750906944275	0.558185854970222	0.943242357840424	0.591773524938174	-1.15042027747839E-4	100.026492914569
744	0.607433463148988		0.874557366500558		1.174187541008	0.607202337318307	1.02109835432188	0.594656072794822	-2.45837926956854E-4	100.056622298965
742	0.660568249923976		0.948792362236645		1.17108881473541	0.660337124093296	1.10533940949435	0.597406659367528	-2.82844637340813E-4	100.065148597043
