Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
800	0.141900763211679	2.38757572173718E-4	0.208863274769672	0.00496429626770027	1.35067892074585	0.141662005639505	0.275402052224224	0.514382534535975	2.13808058984506E-4	99.9507809915919
795	0.165536227823657		0.24336088068041		1.32914304733276	0.165297470251484	0.316863162680031	0.52166830897412	2.6308592188234E-4	99.9394405724377
790	0.149457140020169		0.220118248174406		1.30966234207153	0.149218382447996	0.281779028560082	0.529558154879431	3.54225871979276E-4	99.9184697327611
785	0.15634804113857		0.230456130365764		1.28932750225067	0.156109283566396	0.290732823235579	0.536951011685053	2.44624408793677E-4	99.943689008886
780	0.176793918055773		0.260351466244843		1.268270611763	0.1765551604836	0.323900042303332	0.545091501773426	2.18874605883135E-4	99.9496149570539
775	0.222719096094922		0.32695642279633		1.24929487705231	0.222480338522748	0.402263114123395	0.553071685450388	1.55328777521579E-4	99.9642406224266
770	0.414114639916324		0.605415135672922		1.23221707344055	0.413875882344151	0.739885776076825	0.559378076625137	2.33608920313271E-4	99.9462240227141
765	0.351098675660067		0.509705982765561		1.22051060199738	0.350859918087893	0.616042579640675	0.569538421017169	4.10976374050538E-5	99.9905373670107
760	0.336395838652166		0.49023231417272		1.20898902416229	0.336157081079993	0.58668370742416	0.572978381410818	6.97584941677655E-5	99.9839388030703
755	0.396385424288925		0.576245944047532		1.19543445110321	0.396146666716751	0.682929763039021	0.580069412927484	-4.80002144320008E-5	100.011053068628
750	0.468727692829205		0.679250035737999		1.1848680973053	0.468488935257031	0.798939661166269	0.586388382037693	-5.16114907115224E-5	100.011884691087
745	0.597144298151039		0.861252746802744		1.17581367492676	0.596905540578865	1.00683566982095	0.592852993264547	-1.21544195089664E-4	100.027990501785
740	0.776265687205812		1.11317827619161		1.16803753376007	0.776026929633639	1.29443552398875	0.599509913975739	-9.45653182199307E-5	100.021776840014
735	0.976175321416779		1.3896145342423		1.1606684923172	0.975936563844605	1.60711990409663	0.607258090299856	1.33977770964035E-5	99.996915095402
730	0.98471123507896		1.40169665577605		1.15388596057892	0.984472477506786	1.61166986032295	0.610840037245292	6.49865266206323E-5	99.9850374187617
725	1.01055181358899		1.44777539887806		1.14589858055115	1.01031305601681	1.65331519448465	0.611083149412255	1.26146497739908E-4	99.9709579135077
720	0.984229132419754		1.41601478316024		1.13600122928619	0.98399037484758	1.60295508769481	0.613860227526801	1.46566387991404E-4	99.966257536038
715	0.72620875747419		1.04470712595251		1.12339866161346	0.725969999902016	1.16804570329011	0.621525337456513	2.14347741639226E-4	99.9506567863082
710	0.447873350871519		0.650482418665449		1.10628998279572	0.447634593299346	0.714130232521728	0.626824874391137	1.93621177550606E-4	99.9554270129971
705	0.312694520997849		0.465811015594766		1.08649384975433	0.312455763425675	0.500707126228318	0.624028992315955	2.93088622597277E-4	99.9325366174481
700	0.271995863628734		0.416271481948722		1.0694442987442	0.271757106056561	0.439870124759091	0.61781214672262	3.16673282970154E-4	99.9271098597069
695	0.318918520911944		0.490452031426481		1.06210851669312	0.31867976333977	0.515640658262192	0.618026833674795	2.58001110775354E-4	99.9406106912707
690	0.371533730357466		0.568859002548729		1.06392598152161	0.371294972785292	0.599942228854881	0.618884544090167	3.06105217767504E-4	99.929541502533
685	0.384904152362145		0.589176104060563		1.064248919487	0.384665394789972	0.621746785195101	0.618684975860817	3.48021296038103E-4	99.9198972345778
680	0.38236432266038		0.586450391943769		1.06094348430634	0.382125565088206	0.616923884422256	0.619404718697289	3.41855690942209E-4	99.9213157904802
675	0.401194663008722		0.616230261667304		1.05628788471222	0.400955905436548	0.64567283358852	0.620989275959026	3.86012857094159E-4	99.9111567439664
670	0.415872716233762		0.639742247352163		1.0509113073349	0.415633958661589	0.667095326441542	0.623050323075545	3.76255358990516E-4	99.9134015200682
665	0.424477352887612		0.654076065806851		1.04460680484772	0.424238595315439	0.67806657156734	0.625659209736321	3.54498517723893E-4	99.9184070049619
660	0.439909114910911		0.678857788425114		1.03775990009308	0.439670357338737	0.699339643094653	0.628693599283388	4.13755670685315E-4	99.9047746042375
655	0.47285615121725		0.730609132822817		1.03209853172302	0.472617393645076	0.748936970360929	0.631050959358184	4.96264170726223E-4	99.8857962140462
650	0.504606610685107		0.780016976863675		1.02793705463409	0.504367853112934	0.796705369678085	0.633066968428652	4.60028977086481E-4	99.8941304948477
645	0.509464099069018		0.788528038231033		1.02511239051819	0.509225341496845	0.803240900647409	0.633963411333276	4.39733323848965E-4	99.8987989032463
640	0.53694961485885		0.832133553803865		1.02288675308228	0.536710857286676	0.846100476090644	0.634334659361636	5.45103165306058E-4	99.8745640944239
635	0.573764380184157		0.889855467635719		1.01995265483856	0.573525622611984	0.902547099480016	0.635452291567286	5.96899225923386E-4	99.8626532810961
630	0.607354994216196		0.942509012347201		1.01619136333466	0.607116236644022	0.952724843220031	0.637241949723997	5.31654184561295E-4	99.8776570001445
625	0.646911843728544		1.0046417141253		1.01184904575348	0.646673086156371	1.01152264132051	0.639306585675787	6.5019641506396E-4	99.8503987571055
620	0.674473948110599		1.04789237801498		1.00772297382355	0.674235190538426	1.05098258802245	0.641528411814203	6.16736279398284E-4	99.8580920084243
