"Wavelength","Abs"
"362","0.0303689352211589"
"360","0.0315399560840915"
"358","0.0327631905116223"
"356","0.0340075751567278"
"354","0.0352754923276182"
"352","0.0366666574420788"
"350","0.0381031118512632"
"348","0.0395328368672316"
"346","0.0410492042099948"
"344","0.0427059989405689"
"342","0.0443156682283612"
"340","0.0459491760878298"
"338","0.0477531779155434"
"336","0.0495367242384959"
"334","0.0514276792176662"
"332","0.0534033490514235"
"330","0.0554472827881314"
"328","0.0575847093324884"
"326","0.0598570784664418"
"324","0.0621119147607919"
"322","0.0645757145073552"
"320","0.0671119275088203"
"318","0.0697321283793241"
"316","0.072574206078481"
"314","0.0753460280717499"
"312","0.0782769116326229"
"310","0.0813505232726566"
"308","0.0846332319162903"
"306","0.0880464875108723"
"304","0.0915427402132459"
"302","0.0953776114236329"
"300","0.0994101422868901"
"298","0.103606656477132"
"296","0.108033119317643"
"294","0.113038659915168"
"292","0.118091968252737"
"290","0.123531585877505"
"288","0.129092766196638"
"286","0.135114897768635"
"284","0.141271804905507"
"282","0.147496516583453"
"280","0.153879888438949"
"278","0.160283721694804"
"276","0.166544839091605"
"274","0.173546909459153"
"272","0.180121804485663"
"270","0.186594093012841"
"268","0.193154884223741"
"266","0.199427780528167"
"264","0.205564645476115"
"262","0.211313519619865"
"260","0.2168641974195"
"258","0.221947508279892"
"256","0.227062818804128"
"254","0.231767112101207"
"252","0.236345246804847"
"250","0.241057786576705"
"248","0.245691041538161"
"246","0.250705085616055"
"244","0.256232117136036"
"242","0.26257054851316"
"240","0.269425990419656"
