"Wavelength","Abs"
"628","0.00103444148608768"
"626","0.00102897963483129"
"624","0.00101206405401737"
"622","0.0010594507833423"
"620","0.00108857587565992"
"618","0.00109207443399817"
"616","0.00107698922020981"
"614","0.00108243723434134"
"612","0.00103936101110036"
"610","9.43583433336817E-4"
"608","9.24471825507388E-4"
"606","8.73570475151692E-4"
"604","8.81872774051782E-4"
"602","8.43221217187938E-4"
"600","8.45640697171742E-4"
"598","7.93705239812554E-4"
"596","8.46616323469091E-4"
"594","9.13097626871779E-4"
"592","9.3555947331224E-4"
"590","9.19256010036379E-4"
"588","9.65709366160617E-4"
"586","9.54108139903145E-4"
"584","9.53842182218179E-4"
"582","9.55166060378438E-4"
"580","9.43546130767864E-4"
"578","0.00100601788127425"
"576","9.58084966884708E-4"
"574","9.77627330527574E-4"
"572","9.88259075833472E-4"
"570","9.85016240276236E-4"
"568","9.66414770063749E-4"
"566","0.00101424641014906"
"564","9.40547885609819E-4"
"562","9.93542483594563E-4"
"560","9.83319111592004E-4"
"558","9.76068898782356E-4"
"556","9.88970492904807E-4"
"554","0.00101665879769689"
"552","0.00101951623542112"
"550","9.98143701568044E-4"
"548","0.00101868073389937"
"546","0.00101889824589018"
"544","0.00101632240308222"
"542","0.00106714005890832"
"540","0.00110427000502973"
"538","0.00108276195802447"
"536","0.00109336258583732"
"534","0.00112391524031456"
"532","0.00116471359029703"
"530","0.00114983179205527"
"528","0.00113816866797787"
"526","0.00115370140057141"
"524","0.00118333167997068"
"522","0.00114231393373944"
"520","0.00120823084677035"
"518","0.0012649147086567"
"516","0.001361891369524"
"514","0.00143055101386479"
"512","0.00149993789883309"
"510","0.00157910191934481"
"508","0.00161363739844158"
"506","0.00165603607521253"
"504","0.00166019501252564"
"502","0.00169067766485943"
"500","0.00177696668395535"
"498","0.00183898174041059"
"496","0.00173469057490429"
"494","0.00168109655352406"
"492","0.0016314805253139"
"490","0.00160780386122667"
"488","0.00158460549505237"
"486","0.00152554775722817"
"484","0.00156697069963474"
"482","0.00165626367431089"
"480","0.00162729936944035"
"478","0.00167912111563752"
"476","0.00170513752341733"
"474","0.00173901333293797"
"472","0.0017389301009995"
"470","0.00181295764565862"
"468","0.00188631989794793"
"466","0.00192581246707737"
"464","0.00201460348234466"
"462","0.00197238627412602"
"460","0.00203317907814852"
"458","0.00209458528171983"
"456","0.00214542076031279"
"454","0.00221861453829617"
"452","0.00235650217179356"
"450","0.00243258319845206"
"448","0.00243742875212527"
"446","0.00249524134053039"
"444","0.00256475756526209"
"442","0.00265767398025801"
"440","0.00279592157831192"
"438","0.00286216030016357"
"436","0.00293951560896817"
"434","0.00299195510788287"
"432","0.00295262494160801"
"430","0.00301353015349657"
"428","0.00310023434856367"
"426","0.00311788807245904"
"424","0.00315198861696158"
"422","0.00320383346665741"
"420","0.00332441559607487"
"418","0.0034040300112901"
"416","0.00340880222560325"
"414","0.00349935144609801"
"412","0.00362442042634693"
"410","0.00365948848785028"
"408","0.00379208929118915"
"406","0.00391766800473512"
"404","0.00403789101498948"
"402","0.00419033733901202"
"400","0.00436009064585731"
"398","0.00453888231069136"
"396","0.00463629864181758"
"394","0.00480423640487088"
"392","0.00496066919102164"
"390","0.00514966070210979"
"388","0.00528531325722705"
"386","0.00545704142907215"
"384","0.00559257451600193"
"382","0.00578145110883697"
"380","0.00593947344823579"
"378","0.00611899983923071"
"376","0.00633932264037092"
"374","0.00652836270720432"
"372","0.00673554032779011"
"370","0.00701318178579559"
"368","0.00731208459232916"
"366","0.00757571415610441"
"364","0.00779380333213913"
"362","0.00805767906256591"
"360","0.00832912135154934"
"358","0.00856506503884071"
"356","0.00885094225601755"
"354","0.00913318342270187"
"352","0.00942823779539743"
"350","0.00985224449345655"
"348","0.0101669004980046"
"346","0.0105402729570388"
"344","0.0109271573185434"
"342","0.0112823200122616"
"340","0.0116675222018636"
"338","0.0121079074903878"
"336","0.0125575332367965"
"334","0.013046906146599"
"332","0.0135125605683413"
"330","0.0140005309155325"
"328","0.0145825957320294"
"326","0.0151175020561084"
"324","0.0155958684452169"
"322","0.016185922516202"
"320","0.0167485538485009"
"318","0.0173864679401971"
"316","0.0180822033687659"
"314","0.018805331477485"
"312","0.0195694278287962"
"310","0.0203489557125515"
"308","0.0212246189378221"
"306","0.0221476632304635"
"304","0.0230667330315234"
"302","0.0241331785416853"
"300","0.0252263294588188"
"298","0.0262834036949223"
"296","0.0275971819794738"
"294","0.0290028611514678"
"292","0.0304969321521431"
"290","0.0321072158845126"
"288","0.0337821926779185"
"286","0.0355534401045258"
"284","0.03735876504721"
"282","0.0391916981845762"
"280","0.0410364335039814"
"278","0.042928012405554"
"276","0.0447738825537974"
"274","0.0467889718207702"
"272","0.0486767958353241"
"270","0.0504977768147145"
"268","0.0523572833499619"
"266","0.0541335163285207"
"264","0.0557882462367679"
"262","0.0573579739242976"
"260","0.0590474270112591"
"258","0.0605218753933575"
"256","0.0621805710527124"
"254","0.063744338777709"
"252","0.065289067761564"
"250","0.0671414449747131"
"248","0.0688580178905038"
"246","0.0707842173178445"
"244","0.0727677264321057"
"242","0.0751412226403975"
"240","0.0777799837248753"
