"Wavelength","Abs"
"800","3.23176210829129E-4"
"798","3.01488736792914E-4"
"796","3.36782809610351E-4"
"794","3.28115344995181E-4"
"792","4.04662192452028E-4"
"790","3.73161734935381E-4"
"788","3.78252397202014E-4"
"786","3.6597349171122E-4"
"784","2.96331597367566E-4"
"782","4.24621533499028E-4"
"780","4.09948103818539E-4"
"778","2.61665932259248E-4"
"776","5.83972995914817E-4"
"774","4.76495882612027E-4"
"772","2.49801680187661E-4"
"770","2.77651461127312E-4"
"768","2.80679062160531E-4"
"766","2.64096428201607E-4"
"764","3.03008828753879E-4"
"762","3.79731743752813E-4"
"760","1.92888524989672E-4"
"758","2.39782546596538E-4"
"756","2.64195380022466E-4"
"754","2.35284996002528E-4"
"752","2.54931823229851E-4"
"750","2.88860251211995E-4"
"748","1.56877610614692E-4"
"746","1.40911437353925E-4"
"744","1.94191435089755E-4"
"742","2.42713650428309E-4"
"740","1.79057857920542E-4"
"738","1.72760102979288E-4"
"736","2.13997925568722E-4"
"734","2.52133778932919E-4"
"732","2.23788097053761E-4"
"730","3.25319048798725E-4"
"728","3.84449381891193E-4"
"726","3.61864386962059E-4"
"724","4.68278913451131E-4"
"722","5.49726748908137E-4"
"720","6.26698619402145E-4"
"718","6.45289642251839E-4"
"716","7.16779035429801E-4"
"714","7.17584122817338E-4"
"712","6.28361852333699E-4"
"710","4.13932709339222E-4"
"708","2.97298971627478E-4"
"706","3.65065621701327E-4"
"704","3.7603035517042E-4"
"702","3.65896598272682E-4"
"700","4.91747480350033E-4"
"698","4.60946842033684E-4"
"696","4.28455787315794E-4"
"694","5.48955439216284E-4"
"692","6.34357338830287E-4"
"690","5.51000962410588E-4"
"688","5.07769615097877E-4"
"686","6.53212100597031E-4"
"684","7.13991407132001E-4"
"682","6.27130704691197E-4"
"680","5.77537183260427E-4"
"678","6.22525713523455E-4"
"676","6.94911591334234E-4"
"674","6.56628300667176E-4"
"672","6.10498771034398E-4"
"670","6.85070798940925E-4"
"668","7.41507349571461E-4"
"666","7.95677642437989E-4"
"664","7.02835044822533E-4"
"662","7.58252022194909E-4"
"660","6.93937421159583E-4"
"658","8.14405621468291E-4"
"656","7.32356654257983E-4"
"654","7.07860852401018E-4"
"652","7.24288157775884E-4"
"650","6.70041576433446E-4"
"648","7.54847118724656E-4"
"646","7.09279344280972E-4"
"644","7.82295850806901E-4"
"642","7.89042611529092E-4"
"640","8.56690641261413E-4"
"638","9.50181200232902E-4"
"636","9.81288721672781E-4"
"634","9.72228874388773E-4"
"632","9.51756782563893E-4"
"630","0.00100953014457455"
"628","9.96682797461664E-4"
"626","9.88599379001975E-4"
"624","0.00101722302479003"
"622","0.0010774052509075"
"620","0.00110963068737514"
"618","0.00115404745457833"
"616","0.0011367278215796"
"614","0.00117694702722156"
"612","0.00119326358701897"
"610","0.00115602880076795"
"608","0.00118304628501242"
"606","0.00118881228836442"
"604","0.00123825709720121"
"602","0.00121173838409512"
"600","0.00129150738831127"
"598","0.00126592236625198"
"596","0.00129258403637034"
"594","0.0013172168361817"
"592","0.00139033715569546"
"590","0.00136730569801589"
"588","0.0014310546641712"
"586","0.00139569729374922"
"584","0.00139494919648168"
"582","0.0013889524244117"
"580","0.00139030996691821"
"578","0.00146698018935637"
"576","0.00145492521197033"
"574","0.00148598049256704"
"572","0.0015280914828336"
"570","0.00151149126840742"
"568","0.00153245943974448"
"566","0.00159643908994516"
"564","0.00156191686412178"
"562","0.00165552308224138"
"560","0.00168081130787277"
"558","0.00167278192081666"
"556","0.00175790703553057"
"554","0.00181510028458731"
"552","0.0018172946436149"
"550","0.00188697596879838"
"548","0.00195472844128067"
"546","0.00201048823684017"
"544","0.00203964862553691"
"542","0.00213545107284541"
"540","0.00219987766067685"
"538","0.00222095651296385"
"536","0.00221614945144995"
"534","0.00232014009360858"
"532","0.00239277245037547"
"530","0.00246033980769476"
"528","0.00250468953556854"
"526","0.00256590384371562"
"524","0.00264156855002141"
"522","0.00269222210175408"
"520","0.00274733066290654"
"518","0.00279457414116413"
"516","0.00291197847286836"
"514","0.00296594178064396"
"512","0.00302269888525429"
"510","0.00307319307143957"
"508","0.00315544854314971"
"506","0.00324973911753748"
"504","0.00330752251730855"
"502","0.00337746937555317"
"500","0.00353960158413457"
"498","0.00363112599050127"
"496","0.00364779473712471"
"494","0.00372992134120813"
"492","0.00385001973556699"
"490","0.0039754182153563"
"488","0.00405690562604613"
"486","0.00411275139072282"
"484","0.00426663225514025"
"482","0.00435418977388429"
"480","0.0044942464443251"
"478","0.00462580009241128"
"476","0.0047117082832425"
"474","0.00490564638052292"
"472","0.00498627614969591"
"470","0.00521325710633473"
"468","0.005361257602582"
"466","0.00544604157646802"
"464","0.00566667578264293"
"462","0.00575586592442286"
"460","0.00595840291444702"
"458","0.00609882415198615"
"456","0.00624937658943212"
"454","0.00638296019212494"
"452","0.0066153606394142"
"450","0.00681848207230223"
"448","0.00700440977567542"
"446","0.00719700299716108"
"444","0.00749207157110065"
"442","0.00778604390043302"
"440","0.00805909570793903"
"438","0.00829840146408605"
"436","0.00864854508731044"
"434","0.00898175537263038"
"432","0.00929445757009603"
"430","0.00964046418148254"
"428","0.00999536656248168"
"426","0.0103415798105211"
"424","0.0107084947928857"
"422","0.0110353934922606"
"420","0.0114244960124694"
"418","0.0118283563389305"
"416","0.0122337056311142"
"414","0.0126688322088545"
"412","0.013167107182904"
"410","0.0135817973507499"
"408","0.0141394978909218"
"406","0.014643970690361"
"404","0.0151874464458269"
"402","0.0158116037878751"
"400","0.0163822966873404"
"398","0.0170076471178646"
"396","0.0176361575687027"
"394","0.018295826132425"
"392","0.0189691351388129"
"390","0.0197004705463375"
"388","0.0204094741667061"
"386","0.0211506947114327"
"384","0.0219940843241748"
"382","0.0228014545848967"
"380","0.0236570059796476"
"378","0.0245267729764138"
"376","0.0254818510706714"
"374","0.0264538327624133"
"372","0.0274393366501827"
"370","0.0285245703470914"
"368","0.0296777543816559"
"366","0.0308359446311164"
"364","0.0319856265399009"
"362","0.0332357765440389"
"360","0.0345164874757752"
"358","0.0358272259219874"
"356","0.0371972445707541"
"354","0.0385489331475323"
"352","0.0400394324598224"
"350","0.0414963845264124"
"348","0.0431169453969776"
"346","0.0447726453982694"
"344","0.0465512389519629"
"342","0.0482873687634688"
"340","0.0500552607821771"
"338","0.0519832882882876"
"336","0.0539455481643749"
"334","0.0559449229667957"
"332","0.0581129632070169"
"330","0.0602900749379603"
"328","0.0626206561224395"
"326","0.0649289979265466"
"324","0.0673778832753907"
"322","0.0699688078712299"
"320","0.0726730407326806"
"318","0.075456347619969"
"316","0.0784215455686483"
"314","0.08143228374688"
"312","0.0845164484707018"
"310","0.0877924844870497"
"308","0.0912064475069392"
"306","0.0947569353799169"
"304","0.0984435822454988"
"302","0.102445918683998"
"300","0.106643718803883"
"298","0.11102696969018"
"296","0.115646173508583"
"294","0.120850858768404"
"292","0.126087772978256"
"290","0.131715138508617"
"288","0.137430877766685"
