"Wavelength","Abs"
"800","9.05250827025607E-4"
"798","8.82894353979464E-4"
"796","9.12875569140973E-4"
"794","9.07168890204195E-4"
"792","9.50240503330078E-4"
"790","8.67702987822144E-4"
"788","7.98145190555737E-4"
"786","8.59249264659294E-4"
"784","7.54706146828725E-4"
"782","8.0485697823469E-4"
"780","9.69437394511477E-4"
"778","6.22104879068346E-4"
"776","7.18526186847938E-4"
"774","7.31220125403794E-4"
"772","5.16558757707431E-4"
"770","6.31488850091895E-4"
"768","6.81797639410545E-4"
"766","7.68694261179956E-4"
"764","6.83462319815825E-4"
"762","7.03196345674532E-4"
"760","5.12075592017923E-4"
"758","6.73541257422002E-4"
"756","5.6163227245225E-4"
"754","5.46831757832377E-4"
"752","6.01069952028252E-4"
"750","5.8151619840414E-4"
"748","4.72271302278417E-4"
"746","5.17983748589004E-4"
"744","5.09822515716961E-4"
"742","4.94895965041899E-4"
"740","4.37797575250579E-4"
"738","4.61999059513941E-4"
"736","5.40128723987098E-4"
"734","5.69198719667617E-4"
"732","5.38163505143029E-4"
"730","6.2760765647015E-4"
"728","6.70847610511356E-4"
"726","6.60586357936515E-4"
"724","7.32451895851346E-4"
"722","7.62484172333045E-4"
"720","8.30827610671682E-4"
"718","8.72030693758055E-4"
"716","9.62965438446257E-4"
"714","9.29295428269292E-4"
"712","8.11973082371567E-4"
"710","6.77396962271009E-4"
"708","4.81035755186312E-4"
"706","5.67816809245955E-4"
"704","5.69995323042244E-4"
"702","6.83620555408038E-4"
"700","7.43654617323979E-4"
"698","7.49947877436603E-4"
"696","7.36885417305441E-4"
"694","7.92789257504297E-4"
"692","9.04398116635254E-4"
"690","8.23072681751975E-4"
"688","8.87331039850653E-4"
"686","9.12853446105747E-4"
"684","9.23887384667888E-4"
"682","8.21491730185976E-4"
"680","9.44346664853285E-4"
"678","8.60537424114588E-4"
"676","8.90078536390391E-4"
"674","9.04723109868874E-4"
"672","8.36924045437873E-4"
"670","8.82846032738575E-4"
"668","8.92726395095988E-4"
"666","8.98807516000999E-4"
"664","9.63548339019238E-4"
"662","8.85672119748859E-4"
"660","8.94566879613674E-4"
"658","9.34205344255136E-4"
"656","9.29970310186477E-4"
"654","9.7443597763936E-4"
"652","9.41455613856638E-4"
"650","8.91562586479381E-4"
"648","0.00103391738600566"
"646","9.76438893428738E-4"
"644","0.00102434962514635"
"642","0.00121270280973987"
"640","0.00112625501319954"
"638","0.00114962139472208"
"636","0.00112352187419385"
"634","0.00111879307436954"
"632","0.00105391338335819"
"630","0.00105214987245555"
"628","0.00100627681544917"
"626","9.57127107380225E-4"
"624","0.00100428940954265"
"622","0.00105184479021543"
"620","0.00102923394765366"
"618","0.00104430493023903"
"616","0.00106790017214947"
"614","0.0010729553970056"
"612","0.00104570595185624"
"610","0.00103816412095801"
"608","0.00110896113677237"
"606","0.00105584839885521"
"604","0.00108437840721764"
"602","0.00106932408814022"
"600","0.0011229408716728"
"598","0.0010908428760634"
"596","0.0010999234085233"
"594","0.00117524183708526"
"592","0.00117463427279564"
"590","0.00117439181667588"
"588","0.00122716789674191"
"586","0.00117578287272685"
"584","0.00117660441749643"
"582","0.00121185401444295"
"580","0.00121455374233061"
"578","0.00123477339733498"
"576","0.00117797467207116"
"574","0.00125337681091425"
"572","0.00126980404521496"
"570","0.00122006695321711"
"568","0.00125212254153776"
"566","0.00128681623738183"
"564","0.00124902065084649"
"562","0.0013179481011738"
"560","0.00129480181855449"
"558","0.00128010983975043"
"556","0.00134063457068187"
"554","0.00133372902631133"
"552","0.00134151494668377"
"550","0.00137242287692442"
"548","0.00139107895870903"
"546","0.00140974630983149"
"544","0.00135997805036319"
"542","0.00140777024055977"
"540","0.00147500105374595"
"538","0.00145089019706081"
"536","0.00145744051226415"
"534","0.00149914529583382"
"532","0.00151728802587072"
"530","0.00154819525555892"
"528","0.00152111193982831"
"526","0.00156834545276375"
"524","0.00157653733221455"
"522","0.00159741735746976"
"520","0.00161630407346579"
"518","0.00162217550641962"
"516","0.00167363987579989"
"514","0.00166407548150833"
"512","0.00168151263506514"
"510","0.00172264872065989"
"508","0.00172657141797101"
"506","0.00178647652483836"
"504","0.0017522547060376"
"502","0.00177925500320676"
"500","0.00186472136033484"
"498","0.00193056196512322"
"496","0.00187040482403987"
"494","0.00190268759646975"
"492","0.00199173523034411"
"490","0.00200999217202369"
"488","0.00203901535055466"
"486","0.00201020872326306"
"484","0.00204927719711589"
"482","0.00209105669264784"
"480","0.00212273769008382"
"478","0.00212688109871039"
"476","0.00214125966515363"
"474","0.00220743029837137"
"472","0.00223701550043999"
"470","0.00231671276874049"
"468","0.00233746988405296"
"466","0.00242322577946752"
"464","0.00252435974098137"
"462","0.00248866572961304"
"460","0.00250118737793529"
"458","0.00254805099557624"
"456","0.00255595736673108"
"454","0.00257604859362606"
"452","0.00260807683069337"
"450","0.00269366835102052"
"448","0.00275647394776532"
"446","0.00280502110982336"
"444","0.00287695137764735"
"442","0.00303427619386005"
"440","0.00309665026386698"
"438","0.00313847182313645"
"436","0.00322108027734455"
"434","0.00334065564265891"
"432","0.00337828734280162"
"430","0.00347867553667221"
"428","0.00354932288829804"
"426","0.00362895788551541"
"424","0.0037308029722378"
"422","0.00371083383584088"
"420","0.00386621348722534"
"418","0.00393454503722478"
"416","0.00402846339677127"
"414","0.00409992654909703"
"412","0.00424411009892903"
"410","0.00430441365926301"
"408","0.00446548758852301"
"406","0.00461199048503004"
"404","0.0047475672337682"
"402","0.0048928552241532"
"400","0.00503907244047108"
"398","0.00518856789923192"
"396","0.00535118884320831"
"394","0.0055142659157206"
"392","0.00569782624721841"
"390","0.00587675544385304"
"388","0.00602991311372756"
"386","0.0061906977065291"
