"Wavelength","Abs"
"800","9.87938826248771E-4"
"798","8.73453697299949E-4"
"796","9.92955396397461E-4"
"794","8.28548772636442E-4"
"792","7.98149466685033E-4"
"790","7.42051277791245E-4"
"788","6.89562318728799E-4"
"786","7.53432580830369E-4"
"784","6.48139446754692E-4"
"782","6.4301146173034E-4"
"780","8.29232554821871E-4"
"778","5.23606488145619E-4"
"776","7.98546907058782E-4"
"774","7.87703710983224E-4"
"772","4.76946389955134E-4"
"770","5.66159654381931E-4"
"768","4.68604524440546E-4"
"766","6.01013116263897E-4"
"764","5.9107570400907E-4"
"762","5.32884567498588E-4"
"760","3.86433377380845E-4"
"758","4.3819298172475E-4"
"756","4.46334675128455E-4"
"754","3.90902585932897E-4"
"752","3.65544651275342E-4"
"750","4.30006485062398E-4"
"748","3.75132826517741E-4"
"746","2.66064721047064E-4"
"744","3.36735054539762E-4"
"742","4.06356046386999E-4"
"740","3.28067293058758E-4"
"738","3.6152687308932E-4"
"736","3.39763131765448E-4"
"734","4.85257423191602E-4"
"732","4.35598146682129E-4"
"730","5.48156435199031E-4"
"728","5.62179597855225E-4"
"726","5.79986450121156E-4"
"724","6.36885596633465E-4"
"722","6.87926429457251E-4"
"720","7.83972238787305E-4"
"718","8.14942068829479E-4"
"716","9.02623194204416E-4"
"714","8.66607054246879E-4"
"712","6.48296842196971E-4"
"710","4.20125714478167E-4"
"708","3.22433100579677E-4"
"706","3.34993317200684E-4"
"704","4.71588201378499E-4"
"702","5.85824970471566E-4"
"700","6.64156752890585E-4"
"698","7.01252910360377E-4"
"696","7.55120319150323E-4"
"694","6.90541274742213E-4"
"692","8.71468595497936E-4"
"690","7.30394850068548E-4"
"688","6.95526039673084E-4"
"686","8.2698626289666E-4"
"684","8.73900691145933E-4"
"682","7.82047577059232E-4"
"680","8.30950306341619E-4"
"678","8.14171350089066E-4"
"676","8.30175488500007E-4"
"674","8.08341329308178E-4"
"672","7.15527283722164E-4"
"670","7.41777979045744E-4"
"668","8.76881897581283E-4"
"666","8.74517425251491E-4"
"664","9.00096668659258E-4"
"662","5.96917155165316E-4"
"660","5.55958927601426E-4"
"658","6.02625447144402E-4"
"656","5.80170562104547E-4"
"654","5.98860630646775E-4"
"652","6.29225189111585E-4"
"650","5.14135707337712E-4"
"648","6.70908989996386E-4"
"646","5.75853600930073E-4"
"644","5.80575806008375E-4"
"642","6.60292563358483E-4"
"640","6.22817742431155E-4"
"638","6.40286731660911E-4"
"636","6.61526734872584E-4"
"634","6.88361590654771E-4"
"632","6.64141041885298E-4"
"630","6.65936354473338E-4"
"628","6.60933180593777E-4"
"626","6.34914730489493E-4"
"624","6.62454682847792E-4"
"622","6.66417614535752E-4"
"620","7.1742430222809E-4"
"618","6.7815416155339E-4"
"616","6.85719693022675E-4"
"614","7.24854021021716E-4"
"612","6.84391793025616E-4"
"610","7.0895405452946E-4"
"608","6.91266869651607E-4"
"606","6.87568389714666E-4"
"604","6.91558097218532E-4"
"602","6.98111655072317E-4"
"600","7.2445637843248E-4"
"598","7.21419052433493E-4"
"596","7.45365909871887E-4"
"594","7.83719365707254E-4"
"592","8.6545053499178E-4"
"590","8.27695209202527E-4"
"588","8.67058087416954E-4"
"586","8.1896904153807E-4"
"584","8.28288071116081E-4"
"582","8.13728212629824E-4"
"580","7.734285555572E-4"
"578","8.70897054050847E-4"
"576","8.31277914426425E-4"
"574","9.09363770636011E-4"
"572","9.57241063040895E-4"
"570","8.94027164992274E-4"
"568","9.23037628895106E-4"
"566","9.13125694778679E-4"
"564","8.89071518142609E-4"
"562","9.22220029979431E-4"
"560","9.14476536765399E-4"
"558","8.74694404905093E-4"
"556","9.74624802803759E-4"
"554","0.0011834900290566"
"552","0.00132613010734872"
"550","0.00131739125669529"
"548","0.0010291044249368"
"546","0.00100845472866996"
"544","9.97609977493208E-4"
"542","0.00105513169930974"
"540","0.00107384852721874"
"538","0.00110328385756376"
"536","0.00108922716921728"
"534","0.00112294056855821"
"532","0.00118976525736015"
"530","0.00123305504284583"
"528","0.00125235966824042"
"526","0.00123265689332984"
"524","0.00126413747944161"
"522","0.00124151811097931"
"520","0.00128315382535843"
"518","0.00128588878545096"
"516","0.00129358604249431"
"514","0.00129620892576687"
"512","0.00133802955415413"
"510","0.00141487941123354"
"508","0.0015358741323526"
"506","0.00166680659797453"
"504","0.00162175583327591"
"502","0.0016548986972016"
"500","0.00165560838531089"
"498","0.00168940484199719"
"496","0.00156926015804331"
"494","0.0015436126475125"
"492","0.00159733513836901"
"490","0.00162301416785173"
"488","0.00166691842880055"
"486","0.00163770770583404"
"484","0.00167630617550524"
"482","0.00173382094022884"
"480","0.00175699914424406"
"478","0.00178198701298212"
"476","0.00178003151728857"
"474","0.00179033637613373"
"472","0.00182599794863357"
"470","0.00190365618961571"
"468","0.00195249388272461"
"466","0.00201044922348663"
"464","0.00207073323242544"
"462","0.00206939660755818"
"460","0.00212119233685809"
"458","0.00216210671190446"
"456","0.00217146172967261"
"454","0.00221465248043396"
"452","0.00225257428531705"
"450","0.00229230066250518"
"448","0.00233384909012926"
"446","0.00237920796240687"
"444","0.00241433890638469"
"442","0.00254708747522309"
"440","0.00261207803069348"
"438","0.00269384270389188"
"436","0.00274320498127823"
"434","0.00287737848385191"
"432","0.00302351528794925"
"430","0.00314982761624759"
"428","0.00294270728239364"
"426","0.0030148105331432"
"424","0.00307368085011961"
"422","0.00312085873668965"
"420","0.00324511573545404"
"418","0.00330117633022471"
"416","0.00341098632028565"
"414","0.00347602845693411"
"412","0.00361806651644405"
"410","0.00366448721541231"
"408","0.00380658552770415"
"406","0.00394414964639962"
"404","0.00405337640714272"
"402","0.00418706778602006"
"400","0.00434584754415979"
"398","0.00449031010453439"
"396","0.00467955024422833"
"394","0.00481889719791906"
"392","0.00492727276375096"
"390","0.0051629580427399"
"388","0.00533012805651308"
"386","0.00551166612179507"
"384","0.00570047481855124"
"382","0.00587298561074911"
"380","0.00605413596576415"
"378","0.00623285058540343"
"376","0.00647330418446434"
"374","0.00666748573815019"
"372","0.00689207152191958"
"370","0.00710435925306553"
"368","0.00736417097089651"
"366","0.00762400873937108"
"364","0.00788167294047322"
"362","0.00815653221839905"
"360","0.00845983369091796"
"358","0.0087511287435329"
"356","0.00901530035363926"
"354","0.00931857189757775"
"352","0.00965473343657898"
"350","0.0100087114255173"
"348","0.0102992346796866"
"346","0.0106797369297666"
"344","0.0110754642270579"
"342","0.0114437290425993"
"340","0.0118616673649431"
"338","0.0123011065305044"
"336","0.0127225521490573"
"334","0.0131594763456497"
"332","0.0136472289267264"
"330","0.0141058475549561"
"328","0.014656792703864"
"326","0.0151877168972624"
"324","0.0156769974255246"
"322","0.0163126561662103"
"320","0.0169333682554619"
"318","0.0175857942127096"
"316","0.018354015012301"
"314","0.0190770567110411"
"312","0.0198253687712269"
"310","0.0206482086147818"
"308","0.0215537874405777"
"306","0.0225802619615364"
"304","0.0236289217913059"
"302","0.0247168934265468"
