"Wavelength","Abs"
"800","6.0080964163597E-4"
"798","5.54543054656203E-4"
"796","5.94438166915606E-4"
"794","6.38132535563463E-4"
"792","6.44824747674269E-4"
"790","6.54612124163837E-4"
"788","5.98112505315141E-4"
"786","6.03468216725448E-4"
"784","5.1853402744973E-4"
"782","5.53490401754695E-4"
"780","5.75537957842669E-4"
"778","4.0374014283663E-4"
"776","6.58206757426317E-4"
"774","4.8925957972575E-4"
"772","4.75983680851804E-4"
"770","5.01525160248763E-4"
"768","5.58789459144638E-4"
"766","5.81655990968683E-4"
"764","5.81404002377335E-4"
"762","5.27826819378885E-4"
"760","4.33974543364558E-4"
"758","5.33111388604491E-4"
"756","5.12094445990177E-4"
"754","4.78214563617944E-4"
"752","5.4233229164576E-4"
"750","4.88600698572194E-4"
"748","5.37973790094813E-4"
"746","4.97051098257409E-4"
"744","5.38214176144432E-4"
"742","5.90897116812986E-4"
"740","5.33580281061828E-4"
"738","5.89405693154213E-4"
"736","5.89509626172478E-4"
"734","6.26447859433251E-4"
"732","6.43409077227896E-4"
"730","7.4509443242179E-4"
"728","8.05914981225973E-4"
"726","8.08904536577587E-4"
"724","7.96603502185821E-4"
"722","8.57747244100838E-4"
"720","8.80558622590977E-4"
"718","9.11339709354043E-4"
"716","8.89340516546374E-4"
"714","8.77127880183663E-4"
"712","7.57498321657719E-4"
"710","4.92830367797241E-4"
"708","3.97430784834918E-4"
"706","4.06257877040546E-4"
"704","4.37474276142921E-4"
"702","8.95624656257609E-4"
"700","0.00122389805429951"
"698","0.00141112321793165"
"696","0.0015174223456224"
"694","0.00134318425051753"
"692","0.00132543400666827"
"690","0.0010016553654924"
"688","6.8734325616787E-4"
"686","5.87532862320967E-4"
"684","6.40915152516955E-4"
"682","6.44610287724241E-4"
"680","6.89977215285657E-4"
"678","6.71494389065836E-4"
"676","6.35734776120574E-4"
"674","6.94864321584231E-4"
"672","5.50200135220827E-4"
"670","5.90638740171019E-4"
"668","5.91825897776004E-4"
"666","5.72225400381803E-4"
"664","5.76354882705222E-4"
"662","6.0371209239862E-4"
"660","5.93739255902479E-4"
"658","6.72439349796824E-4"
"656","6.93772669785435E-4"
"654","5.96741839367278E-4"
"652","6.27303403940334E-4"
"650","5.99486450792593E-4"
"648","6.7730026313069E-4"
"646","5.88600214850283E-4"
"644","6.63157342194253E-4"
"642","6.46158300427805E-4"
"640","5.88234723230717E-4"
"638","6.77507719884813E-4"
"636","6.10929407364E-4"
"634","6.63304101632872E-4"
"632","5.83442373402017E-4"
"630","6.22279988088947E-4"
"628","6.00636989000752E-4"
"626","5.63023928536619E-4"
"624","5.97897159230159E-4"
"622","6.2627718582232E-4"
"620","6.30262425717955E-4"
"618","6.62143259430726E-4"
"616","6.95129143118494E-4"
"614","6.80167553435399E-4"
"612","6.58009140039747E-4"
"610","6.59129897862635E-4"
"608","6.88684552893143E-4"
"606","6.84297965450731E-4"
"604","6.89590531220425E-4"
"602","6.90281822483825E-4"
"600","7.32039294965078E-4"
"598","6.97800386907441E-4"
"596","7.2670937725477E-4"
"594","7.38829122193143E-4"
"592","8.60185193431548E-4"
"590","8.27648001241221E-4"
"588","9.20316142179927E-4"
"586","9.15120783506013E-4"
"584","9.45806898047909E-4"
"582","9.76374253872069E-4"
"580","9.74390363393182E-4"
"578","0.00101088381445557"
"576","9.36425779104354E-4"
"574","8.77015421056202E-4"
"572","9.02398779308648E-4"
"570","8.92879459034756E-4"
"568","9.18475937089652E-4"
"566","8.98002937198325E-4"
"564","8.90592379695485E-4"
"562","9.29170795379784E-4"
"560","9.37504806097148E-4"
"558","9.04118053582846E-4"
"556","9.62048182014584E-4"
"554","9.78227093382127E-4"
"552","9.576201837822E-4"
"550","0.00100265873318835"
"548","0.00100349826864674"
"546","9.99985018187485E-4"
"544","9.82980678516703E-4"
"542","0.00103131258686285"
"540","0.0010802503630005"
"538","0.00105412993044426"
"536","0.00106528984925589"
"534","0.00108387102517317"
"532","0.0010754870397248"
"530","0.00110869790382053"
"528","0.00110600553702098"
"526","0.00112104519840813"
"524","0.00119789954317718"
"522","0.00122594964380197"
"520","0.00128947916207846"
"518","0.00131435400282443"
"516","0.00134964492823644"
"514","0.00134178711450572"
"512","0.0013792650393937"
"510","0.0014226959931953"
"508","0.00141191197904325"
"506","0.0014684430968167"
"504","0.00141717062427674"
"502","0.00143632122434733"
