"Wavelength","Abs"
"800","4.6877665970572E-4"
"798","4.08828489349523E-4"
"796","4.15669886849145E-4"
"794","4.452039450601E-4"
"792","4.7679033922989E-4"
"790","4.68090358096384E-4"
"788","4.31194863134685E-4"
"786","5.37899310505571E-4"
"784","5.21396830151857E-4"
"782","6.64850729071227E-4"
"780","6.146279858126E-4"
"778","5.33454507006652E-4"
"776","6.80990939416051E-4"
"774","4.98343639388365E-4"
"772","3.40191886817294E-4"
"770","3.63808728115991E-4"
"768","2.7782144987959E-4"
"766","3.42803269446554E-4"
"764","3.45998220410733E-4"
"762","2.46978511011096E-4"
"760","2.13191131456065E-4"
"758","3.64551415188716E-4"
"756","3.03694190396155E-4"
"754","3.01643556793386E-4"
"752","3.58089096234297E-4"
"750","3.81445197416816E-4"
"748","2.34323387034389E-4"
"746","2.28336931311693E-4"
"744","2.22113447557792E-4"
"742","3.09829850096451E-4"
"740","1.77253953401362E-4"
"738","1.77167561677038E-4"
"736","1.6258758189962E-4"
"734","2.81113993496619E-4"
"732","2.64749520747107E-4"
"730","3.38095406469802E-4"
"728","3.41520112064586E-4"
"726","3.37463830524615E-4"
"724","3.8666775395785E-4"
"722","4.23396272773398E-4"
"720","4.70880985699133E-4"
"718","4.72224402545801E-4"
"716","5.42315261593105E-4"
"714","5.42027186245925E-4"
"712","3.62263074953588E-4"
"710","1.99030513542605E-4"
"708","7.53214115435037E-5"
"706","2.3888886287592E-4"
"704","1.47534595115538E-4"
"702","1.84852706312643E-4"
"700","3.08071945312074E-4"
"698","3.11928533276339E-4"
"696","3.88349127032315E-4"
"694","3.28699021949587E-4"
"692","4.28138288318716E-4"
"690","3.42609741400699E-4"
"688","3.99418212997307E-4"
"686","4.6332570380881E-4"
"684","4.28229788474426E-4"
"682","4.1975619387028E-4"
"680","3.42127163460135E-4"
"678","3.51306006582194E-4"
"676","3.87088165734407E-4"
"674","4.30644710675675E-4"
"672","3.35912032975126E-4"
"670","4.10223946257725E-4"
"668","4.14508387376219E-4"
"666","3.90750675548511E-4"
"664","3.83682736260956E-4"
"662","3.79351498924901E-4"
"660","3.84266663457992E-4"
"658","4.30351809085174E-4"
"656","4.17144722844973E-4"
"654","4.13315533008191E-4"
"652","4.76300003476636E-4"
"650","4.30826981513678E-4"
"648","4.44571903086528E-4"
"646","3.69374833926035E-4"
"644","3.89382705323186E-4"
"642","4.42159880515814E-4"
"640","4.48580787032493E-4"
"638","4.16189956371197E-4"
"636","4.92208530820021E-4"
"634","4.34626082955253E-4"
"632","3.8366939779261E-4"
"630","4.10950551491713E-4"
"628","4.46686689803327E-4"
"626","3.95497736955518E-4"
"624","4.17344629126714E-4"
"622","4.81180101941784E-4"
"620","5.14247922247287E-4"
"618","4.55520047057568E-4"
"616","4.74466120202149E-4"
"614","4.80828875880261E-4"
"612","5.13224101946817E-4"
"610","4.51562399823432E-4"
"608","4.85003676901974E-4"
"606","5.10255885816926E-4"
"604","4.78500256071891E-4"
"602","5.27821486775143E-4"
"600","5.31982577900505E-4"
"598","5.37578890347026E-4"
"596","5.57046472652168E-4"
"594","5.74607463744685E-4"
"592","5.84864696849969E-4"
"590","5.75810488345805E-4"
"588","6.0357847174143E-4"
"586","5.98844475527821E-4"
"584","6.12439719396861E-4"
"582","6.06241688239355E-4"
"580","5.98602293619796E-4"
"578","6.29902702426633E-4"
"576","6.32380506080897E-4"
"574","6.7835085431482E-4"
"572","6.86161454271218E-4"
"570","6.22305347123168E-4"
"568","6.93706720740764E-4"
"566","6.98990705812266E-4"
"564","6.76924492181786E-4"
"562","6.91932910668429E-4"
"560","7.24469272082058E-4"
"558","7.18555365206422E-4"
"556","7.51083188016618E-4"
"554","7.84374624713487E-4"
"552","7.84497467722619E-4"
"550","8.00922251148759E-4"
"548","8.47539599970924E-4"
"546","8.2976204585315E-4"
"544","8.0355821293451E-4"
"542","8.66961164815673E-4"
"540","8.90193961052676E-4"
"538","8.93857806169866E-4"
"536","8.9152959185704E-4"
"534","9.21895259586418E-4"
"532","9.38784994251806E-4"
"530","9.40701557728666E-4"
"528","9.79353435034983E-4"
"526","9.67746576661102E-4"
"524","0.0010253570712603"
"522","0.00101114794894417"
"520","0.0010624360521082"
"518","0.00103800599234219"
"516","0.00105857528141895"
"514","0.00108232675548711"
"512","0.00112466595350428"
"510","0.00113644626556871"
"508","0.00112372408104749"
"506","0.00119422754349096"
"504","0.0011736900651231"
"502","0.00120591276460273"
"500","0.00125326778900538"
"498","0.00134874406344435"
"496","0.00127849162141504"
"494","0.00130550392694455"
"492","0.00138271518937975"
"490","0.00145102627519192"
"488","0.00145783916500272"
"486","0.00143411057680078"
"484","0.00146306486531807"
"482","0.0015300459686868"
"480","0.0015281739053155"
"478","0.00153546333568102"
"476","0.00157855905177974"
"474","0.00162422460189945"
"472","0.00162095785055125"
"470","0.0016725663908747"
"468","0.00173596143714008"
"466","0.00180439600708675"
"464","0.00184776153937333"
"462","0.00181879110916166"
"460","0.00187507248894911"
"458","0.00193148006218225"
"456","0.00192077239122396"
"454","0.0019369370696082"
"452","0.00201367873747948"
"450","0.00209489381373717"
"448","0.00213531034859326"
"446","0.00217753201009854"
"444","0.00224385964317649"
"442","0.00236918000782126"
"440","0.0024307264328806"
"438","0.00250159435281451"
"436","0.00257348435903205"
"434","0.00273298103417795"
"432","0.00276266633625205"
"430","0.00288761398638929"
"428","0.00295641759425437"
"426","0.00298902086351266"
"424","0.00312836373117295"
"422","0.00314768022805026"
"420","0.0032531039979756"
"418","0.00330846748838728"
"416","0.00335226225027534"
"414","0.00343748982095097"
"412","0.0035762233967341"
"410","0.00362298674635784"
"408","0.00377181291240631"
"406","0.00392540514651281"
"404","0.00403347820027384"
"402","0.00419877471252432"
"400","0.00436241072654521"
"398","0.0045262934987922"
"396","0.00465373514425813"
"394","0.00482539372888058"
"392","0.00500568435434949"
"390","0.00517967577733264"
"388","0.00533167388087485"
"386","0.00549957487832779"
"384","0.00566122126691987"
"382","0.00582319513651481"
"380","0.00600644503410243"
"378","0.00621119937219702"
"376","0.00644319356575392"
"374","0.00664704432092848"
"372","0.0068693297117101"
"370","0.00714391821610251"
"368","0.00739975210990427"
"366","0.00769056997383397"
"364","0.00799307105639442"
"362","0.00829766273571189"
"360","0.00859883418257176"
"358","0.00889086494496008"
"356","0.00914641635529977"
"354","0.00948679351055002"
"352","0.00981670698200407"
"350","0.0101626520028858"
"348","0.0104890764395517"
"346","0.0108484337393864"
"344","0.0112785763988421"
"342","0.0116610297910548"
"340","0.0120535040143022"
"338","0.0124953608738844"
"336","0.0129143749814736"
"334","0.0133464181841063"
"332","0.0138490696456882"
"330","0.0143470984810688"
"328","0.0148622001414512"
"326","0.0154272585822545"
"324","0.0159222330283083"
"322","0.0165602014582643"
"320","0.0171355024548629"
"318","0.0178613296319425"
"316","0.0186280102585419"
"314","0.0193815984133899"
"312","0.020173732312469"
"310","0.0210920500175809"
"308","0.0220002659377924"
"306","0.0229697215246258"
"304","0.024002809627356"
"302","0.0251416221008977"
"300","0.0264152422389785"
"298","0.0277254823379311"
"296","0.0291814000013388"
"294","0.0308717077185412"
"292","0.0326100346432056"
"290","0.0345049247611069"
"288","0.0363739159447816"
"286","0.0385009027248497"
"284","0.0405377477092009"
"282","0.0426406143696961"
"280","0.0447687453863846"
"278","0.0468648878862207"
"276","0.0489079844230881"
"274","0.051054324691451"
"272","0.053151448673387"
"270","0.0550746189556399"
"268","0.0570292450611079"
"266","0.0589239987361788"
"264","0.0607741789388676"
"262","0.0625353049558427"
"260","0.0642604230039833"
"258","0.0659490034378754"
"256","0.0677420807275174"
"254","0.0694438768709616"
"252","0.0711888578753326"
"250","0.0730352133658816"
"248","0.0748424911144756"
"246","0.076957867737253"
"244","0.0791186722231716"
"242","0.0816163232906389"
"240","0.0843426997949947"
