Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
800	0.14257863922368	2.44223436333396E-4	0.208337091757858	0.00496806375902586	1.35067892074585	0.142334415787346	0.274686259250595	0.51817086218898	0.00113083124434837	99.7399551872456
798	0.141710976606602		0.206996568424897		1.34199333190918	0.141466753170269	0.271120906117181	0.52178474613509	0.00108464511870603	99.7505628446135
796	0.139782005514457		0.204273705047715		1.33337259292603	0.139537782078123	0.265748679709884	0.525074225130509	8.75204934415853E-4	99.7986795385058
794	0.148419113329066		0.216992499628851		1.32502686977386	0.148174889892732	0.280938074576164	0.527429007678206	8.90426426453918E-4	99.795181777773
792	0.160625957800858		0.234559389321536		1.31713449954987	0.160381734364525	0.302402655695767	0.530358220550409	9.02627862977377E-4	99.792378086909
790	0.162767156713506		0.237262615972417		1.30966234207153	0.162522933277173	0.304227427302247	0.53421525704751	0.00101368657336899	99.7668622299512
788	0.152609297142584		0.222650647799602		1.30193436145782	0.15236507370625	0.283408436053357	0.537616578490151	9.76978277315235E-4	99.7752952781407
786	0.146098183620322		0.213631615929512		1.29363858699799	0.145853960183989	0.269935222787809	0.540329486006507	9.41513002520427E-4	99.7834434423443
784	0.14830700853215		0.216958750239338		1.28498160839081	0.148062785095817	0.272404133277343	0.543540890200332	8.27615835555532E-4	99.8096158723645
782	0.15150849186439		0.221610860511276		1.27644824981689	0.151264268428056	0.276533318749847	0.547001963856985	8.06971244326846E-4	99.8143605278496
780	0.155807376811201		0.227792214818547		1.268270611763	0.155563153374868	0.28260132237983	0.550468596766803	8.0686959399177E-4	99.8143838902565
778	0.163849758637891		0.239430522343454		1.26044166088104	0.163605535201558	0.295526250712409	0.553607453846022	8.60279664992403E-4	99.8021093490089
776	0.174522307652253		0.254831628925591		1.25292003154755	0.174278084215919	0.313059065951075	0.556693937888244	8.01332075835425E-4	99.8156565923282
774	0.190004971889398		0.277092605437287		1.24577045440674	0.189760748453065	0.339004713941753	0.559758435942189	5.53176846202155E-4	99.8727074098502
772	0.20896636536069		0.304331674504165		1.23883104324341	0.208722141924357	0.370860934208515	0.562804336266391	5.82102703486419E-4	99.866055684818
770	0.245073725484052		0.35646034250876		1.23221707344055	0.244829502047718	0.433114787057948	0.565276248614808	8.14953075954453E-4	99.8125260718946
768	0.330473533835743		0.4799026821034		1.22665858268738	0.33022931039941	0.58258262580748	0.566836867031007	5.68692272131926E-4	99.8691394623411
766	0.417996107338559		0.605250156272946		1.22236526012421	0.417751883902226	0.733763976163681	0.569327327959526	5.8903307255961E-4	99.8644620585335
764	0.433350530800155		0.624795851690451		1.2186872959137	0.433106307363822	0.755376250806316	0.573365004395502	8.20858099087818E-4	99.8111689483457
762	0.371373127788527		0.534420862732724		1.214359998703	0.371128904352194	0.642946300275001	0.577231573139863	8.10681291162503E-4	99.8135078474999
760	0.322781721732689		0.46572611508241		1.20898902416229	0.322537498296355	0.557051426844377	0.57900847705119	3.72279742042627E-4	99.914316151147
758	0.318822256721655		0.460783121938098		1.2031888961792	0.318578033285321	0.548431616712336	0.580889255063539	5.81516938751077E-4	99.8661903815631
756	0.332494780165557		0.480297155368425		1.19780671596527	0.332250556729224	0.56935237822341	0.583558740486811	5.47085914320088E-4	99.8741081233036
754	0.355503547773814		0.513118157434544		1.1931779384613	0.35525932433748	0.606313481200674	0.585933407969035	5.29466291343708E-4	99.8781601661019
752	0.381864071655299		0.550233451170516		1.18890511989594	0.381619848218965	0.648268810795562	0.588675317806263	3.02010915542633E-4	99.9304835906547
750	0.40361085348979		0.580882295957717		1.1848680973053	0.403366630053456	0.682382400516305	0.591115230621804	4.35877187877154E-4	99.899685916732
748	0.428814248469648		0.616304846780531		1.18107759952545	0.428570025033315	0.722036180192652	0.593557548485957	4.29825809450276E-4	99.9010779100479
746	0.46642616085598		0.669572529978329		1.17750906944275	0.466181937419646	0.782577786565386	0.595700447192153	3.82476599573556E-4	99.9119702772545
744	0.517983800725649		0.742428062524127		1.174187541008	0.517739577289316	0.865916342541753	0.597909465214131	2.86913228539507E-4	99.9339576052941
742	0.574483200829478		0.82148596778684		1.17108881473541	0.574238977393145	0.956214984438176	0.600533338986043	2.81827137076343E-4	99.9351279545527
740	0.618824545867143		0.882774921704539		1.16803753376007	0.61858032243081	1.02531135747235	0.603309734084837	3.1443859456686E-4	99.9276240419897
738	0.674716528676036		0.960416699958751		1.16498303413391	0.674472305239703	1.11308145115906	0.605950538963135	3.47258119348545E-4	99.920072821896
736	0.767027735887745		1.08934971335958		1.16204738616943	0.766783512451412	1.26010286152842	0.608508666920537	3.31367278610661E-4	99.9237289655481
734	0.872409844536483		1.23570927088022		1.15931880474091	0.87216562110015	1.42682142518512	0.611264735520067	3.10865570099518E-4	99.9284461692082
732	0.951444899762667		1.34355330578865		1.15665113925934	0.951200676326334	1.54827614518931	0.614361126264095	4.88175269356606E-4	99.8876566426536
730	0.974731621471375		1.37368735565604		1.15388596057892	0.974487398035042	1.57934597489348	0.617019585022065	5.33748540166318E-4	99.8771753480971
728	0.977706873229507		1.3774600958143		1.15089321136475	0.977462649793173	1.57959176234462	0.618807133016638	5.42720273759952E-4	99.8751120887394
