Wavelength	I	Idark	R	Rdark	XCorrect	Ic	Rc	Ic/Rc
660	0.481272364409938		0.693992257969131		1.03775990009308	0.481017666525443	0.715041799919334	0.6727126534137
658	0.494163532571318		0.712771289266164		1.03528940677643	0.493908834686823	0.732781302135878	0.674019428780729
656	0.511050274142026		0.737601510724565		1.03309750556946	0.51079557625753	0.756881906987487	0.674868260876495
654	0.529789716510994		0.765106886286045		1.03115320205688	0.529535018626499	0.783819701060469	0.675582685546261
652	0.545443093218466		0.787676792812071		1.02945709228516	0.54518839533397	0.805765172323421	0.676609530990178
650	0.549696366211725		0.793890698121715		1.02793705463409	0.549441668327229	0.810962928930021	0.67751761360061
648	0.549924916931026		0.794837478513439		1.02666783332825	0.549670219046531	0.810933640339277	0.677823920113317
646	0.554489901043645		0.801768083038969		1.02560043334961	0.554235203159149	0.817198564623169	0.678213627816051
644	0.563091989937495		0.814770704446974		1.02465677261353	0.562837292053	0.829769879707901	0.678305281762134
642	0.573808786769673		0.830681910438083		1.02378344535828	0.573554088885178	0.845352286177993	0.678479372757517
640	0.590301316000647		0.854763087099672		1.02288675308228	0.590046618116152	0.869244191450733	0.678804211658163
638	0.606079521809183		0.877967164155391		1.02184903621674	0.605824823924687	0.892073408477476	0.679119922382468
636	0.622399603836256		0.901976552792364		1.02063095569611	0.62214490595176	0.915514750406995	0.6795574901171
634	0.637525635269956		0.923945838288075		1.01923584938049	0.63727093738546	0.936655211398659	0.680368752162129
632	0.651592261190311		0.944890129891398		1.0177036523819	0.651337563305815	0.95656223829339	0.680914986219686
630	0.667595512774315		0.968203807776756		1.01619136333466	0.667340814889819	0.978831962385894	0.681772602994268
628	0.684810782175741		0.993480234372534		1.01451146602631	0.684556084291245	1.00285704965797	0.682605845493847
626	0.702549928528198		1.01943813221803		1.01275491714478	0.702295230643703	1.0274096681873	0.683559102458893
624	0.717704486267936		1.04149781077979		1.01092803478241	0.717449788383441	1.04785709799549	0.684682853946299
622	0.728698314043832		1.0579011050868		1.0092089176178	0.728443616159336	1.0626295326083	0.685510419018109
620	0.738682257180207		1.0724818804802		1.00772297382355	0.738427559295712	1.07575831545665	0.686425146509098
618	0.747986651674279		1.0861629305354		1.0068142414093	0.747731953789783	1.08856250697581	0.686898500543705
616	0.754925856053289		1.09659518452203		1.00664889812469	0.754671158168794	1.09888535562657	0.6867605927267
614	0.763426225282019		1.10909150557805		1.00700271129608	0.763171527397523	1.11185541690603	0.686394575943346
612	0.773233421287753		1.12363304146966		1.00780045986176	0.772978723403258	1.12739119644971	0.685634876196886
610	0.784798104774258		1.14055008699532		1.00835275650024	0.784543406889762	1.14506738090852	0.685150428673715
608	0.797340106066916		1.15900030207052		1.0085117816925	0.79708540818242	1.16385522635474	0.68486645944697
606	0.812505315967256		1.18125814194741		1.00798010826111	0.81225061808276	1.18567711786143	0.685052115661802
604	0.828721478011834		1.20480063910675		1.00688087940216	0.828466780127339	1.20808859597598	0.685766576132643
602	0.848586489529138		1.2339359859752		1.00539457798004	0.848331791644642	1.23559780270877	0.686575995671782
600	0.868014677012542		1.26223188887727		1.00393652915955	0.867759979128046	1.26221319785833	0.68749081423045
598	0.886241178404556		1.28869296360064		1.00287997722626	0.88598648052006	1.28742211522604	0.688186469722483
596	0.909332100858676		1.32230150075882		1.00218975543976	0.90907740297418	1.32021819188709	0.688581181929304
594	0.931336655519285		1.35415167610763		1.00178515911102	0.931081957634789	1.35159223654711	0.688877852697206
592	0.950351425951118		1.38159221554877		1.00154709815979	0.950096728066623	1.37875404123442	0.689098054948207
590	0.970931920558824		1.41129814652138		1.00122630596161	0.970677222674329	1.40805479044216	0.689374610464918
588	0.986802370324511		1.43419352912032		1.00070452690125	0.986547672440015	1.43023250980409	0.689781322741117
586	1.00221192989428		1.45631123685665		0.999973237514496	1.00195723200979	1.45130444811625	0.690383904845258
584	1.01710028737874		1.47790840016146		0.999053955078125	1.01684558949424	1.47154698513906	0.691004500544816
582	1.03036373184478		1.49675919354317		0.998229086399078	1.03010903396029	1.48914941294862	0.691743236107251
580	1.04782178841565		1.52175329286957		0.997582137584686	1.04756709053115	1.5131179674035	0.692323475828374
578	1.06557580750975		1.54740080253271		0.997147619724274	1.06532110962525	1.53803325029284	0.692651546657013
576	1.08431428857501		1.57410099316089		0.996688485145569	1.08405959069051	1.56393683858392	0.693160723595517
574	1.10409526231189		1.60222085999188		0.996220171451569	1.10384056442739	1.59121557064635	0.693709001338524
572	1.12462989815513		1.63171642109229		0.9957315325737	1.12437520027063	1.61980475103399	0.694142426457814
570	1.14797635039338		1.66438508856429		0.995352268218994	1.14772165250889	1.65170461559172	0.694871008820012
568	1.16739664908287		1.69231074458063		0.995181918144226	1.16714195119838	1.67921304167739	0.695052933862698
566	1.19299911937852		1.72847807842049		0.995282471179962	1.19274442149402	1.71537942251812	0.695323964970451
564	1.22099540069976		1.76817653559829		0.995623111724854	1.22074070281526	1.75549122141439	0.695384111252757
562	1.2507689815134		1.8104544040817		0.996170461177826	1.25051428362891	1.79857227641546	0.695281640903067
560	1.28082781012865		1.852903787457		0.99668163061142	1.28057311224415	1.84180370654594	0.695282080111401
558	1.31126480646699		1.89572161260329		0.997178435325623	1.31101010858249	1.88541878166636	0.695341598020894
556	1.34666510234604		1.94541808762444		0.997675478458405	1.34641040446155	1.93593952228596	0.695481645455384
554	1.37613548034108		1.98668923461529		0.99818366765976	1.37588078245658	1.97812182296495	0.695549064007755
552	1.41120990799634		2.03549118296765		0.998678505420685	1.41095521011184	2.02783991033175	0.695792208705969
550	1.43875319707085		2.07375006800765		0.999059557914734	1.43849849918635	2.06683655104934	0.695990449005765
548	1.47335499441794		2.1215479163274		0.999196529388428	1.47310029653344	2.11487935933851	0.6965410532893
546	1.5014066254704		2.15987356314691		0.99907249212265	1.50115192758591	2.15290692402652	0.697267453057536
544	1.5283761733973		2.19657460059792		0.998806416988373	1.52812147551281	2.18899078894159	0.698094063818184
542	1.54997072439744		2.22532074306118		0.998482644557953	1.54971602651295	2.21698373147645	0.699020026403567
540	1.57282101880077		2.25569155592811		0.99831360578537	1.57256632091627	2.24692800146895	0.699873925594497
538	1.59138571446633		2.27999442448334		0.998360693454742	1.59113101658184	2.27129701150183	0.70053850664372
536	1.61415152400671		2.30977677299715		0.998661279678345	1.61389682612222	2.30172333139786	0.701168904232326
534	1.63881955521918		2.3419442655444		0.999168038368225	1.63856485733468	2.33503204372651	0.701731208244866
532	1.65463671824191		2.36190940218337		0.999805629253387	1.65438202035742	2.35648333452639	0.70205547228702
530	1.67946298004457		2.39425404316741		1.0004802942276	1.67920828216007	2.39043365630075	0.702470147094016
528	1.70059894187418		2.42078167978016		1.00102841854095	1.70034424398968	2.4182982002276	0.703116035826205
526	1.72335045240338		2.4500846215576		1.0014044046402	1.72309575451889	2.44855060757427	0.703720702847112
524	1.74867423159907		2.48185411605956		1.00163662433624	1.74841953371457	2.480939901055	0.704740785123845
522	1.78043026632325		2.52361743376378		1.00181710720062	1.78017556843876	2.52322614269504	0.705515664377734
520	1.81281608009765		2.56589249463001		1.0020604133606	1.81256138221316	2.5662011105964	0.706320862666882
518	1.85617744467048		2.62201772633934		1.00242054462433	1.85592274678599	2.62338446492722	0.707453585853827
516	1.89535783086647		2.67360136871135		1.00289297103882	1.89510313298197	2.6763537007264	0.708091435174512
514	1.94541968521965		2.7390753430591		1.00349617004395	1.94516498733516	2.74366630024683	0.708965586361635
512	2.00402812309581		2.81658446140173		1.00418245792389	2.00377342521132	2.8233759819839	0.709708320109504
510	2.06856853574076		2.90212745422398		1.00497353076935	2.06831383785626	2.9115686189893	0.710377843876557
508	2.1545658971525		3.01611361099508		1.00580215454102	2.154311199268	3.02861679629536	0.711318514083123
506	2.2436756868355		3.13498917204351		1.00663805007935	2.243420988951	3.15079846249688	0.712016657254929
504	2.33990034465413		3.26159730142043		1.00742840766907	2.33964564676963	3.28082092470408	0.713128116549263
502	2.44570053954387		3.40214379744086		1.00814700126648	2.44544584165937	3.42485264620869	0.714029505580768
500	2.57876167182468		3.57888549595339		1.00866842269897	2.57850697394019	3.60489777677073	0.715278805006785
498	2.76763994255434		3.83285361017295		1.00904226303101	2.76738524466984	3.86249841200365	0.716475438816887
496	2.99048657252326		4.13193532284507		1.00876116752625	2.99023187463877	4.16312442821192	0.718266274813959
494	3.18884907173064		4.39256758498723		1.00816118717194	3.18859437384615	4.42340765968019	0.720845696161018
492	3.28046010652084		4.50315805085392		1.00794267654419	3.28020540863634	4.53391777269498	0.723481450940953
490	3.31423978167883		4.53667846087623		1.00791668891907	3.31398508379433	4.56758665609773	0.725543998025775
488	3.41451454934455		4.66367210050551		1.00887954235077	3.41425985146006	4.70007131414796	0.726427244025552
486	3.6277650367737		4.94208132790867		1.00954282283783	3.6275103388892	4.98422737904453	0.727797923935122
484	3.84567272633267		5.22114400989906		1.01009511947632	3.84541802844817	5.268833983275	0.729842321973853
482	3.94329727428242		5.33296694646395		1.01073944568634	3.94304257639793	5.38521875514692	0.732197289595593
480	3.92879244035601		5.29439231282903		1.01162850856781	3.92853774247151	5.35093248219704	0.734178155964789
478	4.01245586775608		5.3929322416345		1.0127238035202	4.01220116987158	5.45651969350427	0.735304075718432
476	4.30211767079787		5.76699044326484		1.01399922370911	4.30186297291337	5.84268633801769	0.736281690311123
474	4.7748296195926		6.38040430800126		1.01552999019623	4.7745749217081	6.47444682499474	0.737449090364872
472	5.33530472721633		7.10816593839405		1.01726651191711	5.33505002933183	7.2258454439722	0.738328832342011
470	5.83671587023232		7.75085840408769		1.01911818981171	5.83646117234783	7.89397786091677	0.739356161770386
468	6.0459952517203		7.99379094706229		1.02110064029694	6.04574055383581	8.15739228039191	0.741136425223545
466	5.91624697343016		7.78271187075729		1.02326714992523	5.91599227554566	7.95870985752042	0.743335588488059
464	5.69250818037886		7.45820145945631		1.02553856372833	5.69225348249436	7.64357839130491	0.744710551928099
462	5.53828620833885		7.24038404089307		1.027627825737	5.53803151045435	7.43531490867803	0.744828104589183
460	5.37395032032363		7.01462244511548		1.02919805049896	5.37369562243913	7.21432274393964	0.74486487688027
458	5.19224256958485		6.77461032449249		1.03004312515259	5.19198787170036	6.97302359048551	0.744582002961337
456	4.98779728231584		6.51761401204284		1.03006207942963	4.98754258443134	6.70842974815494	0.743473923357861
454	4.84018313495646		6.34441415921929		1.02918720245361	4.83992843707196	6.52447691206703	0.741810953169366
452	4.65558351411205		6.12274012446052		1.02735614776611	4.65532881622755	6.28513085695479	0.74068924294173
450	4.36004358609375		5.75289871968833		1.02460694313049	4.35978888820925	5.88936977813865	0.74028105764267
448	3.96128024540197		5.24777712746842		1.02102768421173	3.96102554751748	5.3530533161071	0.739956304115061
446	3.66029472414372		4.86923406257475		1.01675081253052	3.66004002625922	4.94574652518552	0.740037931103218
444	3.51241825989085		4.68591107746743		1.0121191740036	3.51216356200636	4.73767229457762	0.741326825417223
442	3.44805587001131		4.60349578238659		1.00782012939453	3.44780117212682	4.63448891789556	0.743944204681021
440	3.41295858011249		4.55345194713734		1.0045450925827	3.41270388222799	4.56915728084141	0.74690006766402
438	3.37272435175763		4.49127929113576		1.00285410881042	3.37246965387314	4.49911576468219	0.749584991865921
436	3.33597990610368		4.42852483582011		1.00277864933014	3.33572520821918	4.4358484020189	0.751992607930646
434	3.31515803118688		4.38492672808417		1.00421047210693	3.31490333330238	4.39840047517401	0.753661098395375
432	3.33042681774696		4.3869040474122		1.00665414333344	3.33017211986246	4.41109413111441	0.754953764503124
430	3.3379347644943		4.37921259236481		1.00962591171265	3.33768006660981	4.41635073794217	0.755755207106813
428	3.33852702523412		4.36842750940009		1.01240730285645	3.33827232734963	4.41759832650368	0.755675840268554
426	3.33712016488818		4.36110331509342		1.01423370838165	3.33686546700369	4.41813932840456	0.75526487939181
424	3.31744118547463		4.34212511692707		1.01462960243225	3.31718648759013	4.40060805481991	0.753801848805161
422	3.2972965688559		4.32906615701831		1.01337480545044	3.29704187097141	4.38193218213676	0.75241736611352
420	3.70813222395257		4.88180559572764		1.01114857196808	3.70787752606807	4.93120742404239	0.751920819227781
418	3.48509335765629		4.61522581163659		1.0079870223999	3.48483865977179	4.64708009728263	0.749898557119672
416	3.27941014314612		4.37147151573559		1.00422537326813	3.27915544526163	4.38495367600267	0.747819860266098
414	3.11649407934398		4.17989903114951		1	3.11623938145948	4.17493108396287	0.746416963247579
412	2.985633972445		4.02685093605793		0.995681941509247	2.9853792745605	4.00451626288238	0.745503096649102
410	2.87269588695877		3.89324059723635		0.991583049297333	2.87244118907428	3.8555452508357	0.745015556088122
408	2.77435536000797		3.77415885943092		0.988153755664825	2.77410066212348	3.72454015575191	0.744816956219241
406	2.71738288709109		3.70639111067827		0.985654711723328	2.7171281892066	3.64832518117739	0.744760418623026
404	2.69520975485547		3.68185022942868		0.98426741361618	2.69495505697098	3.61903541411352	0.744661145470195
402	2.7200922742873		3.71609963114729		0.984128773212433	2.7198375764028	3.65223147136598	0.744705695059779
400	2.76463620721478		3.77283942584245		0.985299050807953	2.76438150933028	3.71248019148592	0.744618520974206
398	2.81905515230983		3.83884246512949		0.987817049026489	2.81880045442533	3.78716661265216	0.744303259594731
396	2.84800539633478		3.8660621793762		0.991658091545105	2.84775069845028	3.8288853375689	0.743754499647258
394	2.85678039629971		3.86468925457699		0.996615350246429	2.85652569841522	3.84665750261844	0.742599437686034
392	2.85305946125599		3.84474189137545		1.0025714635849	2.85280476337149	3.84964778306053	0.741056045678928
390	2.88095085518751		3.86524986248491		1.0093150138855	2.88069615730301	3.8962404949412	0.739352758394469
388	2.89862961488249		3.87275175454478		1.01699423789978	2.898374916998	3.93351384552529	0.736841163097759
386	2.94562796674548		3.91882835348176		1.02549052238464	2.94537326886098	4.01362675259215	0.733843341800218
384	2.97837435333338		3.94618108774746		1.03449034690857	2.97811965544888	4.07714694901937	0.730442069586227
382	3.01269556901655		3.97758894895009		1.04369103908539	3.01244087113205	4.14618894122292	0.726556583367745
380	3.02510571300993		3.98100325557707		1.0526317358017	3.02485101512543	4.18530094827985	0.722732021545224
378	3.03654124763221		3.98496885614716		1.06117713451386	3.03628654974771	4.22348595993326	0.718905325731375
376	3.03163051767136		3.96801525514069		1.06922745704651	3.03137581978686	4.23739899523871	0.715385976914853
374	3.04022990728543		3.97038468872497		1.07646524906158	3.03997520940094	4.26863332031303	0.712165927894226
372	3.03786278083005		3.95889234257948		1.08239138126373	3.03760808294555	4.27969368774162	0.709772311893771
370	3.05581740722315		3.97500717405806		1.08660447597504	3.05556270933865	4.31386239371495	0.708312512191031
368	3.07499182120903		3.99288570181865		1.08728444576263	3.07473712332454	4.33600094559203	0.709118185606096
366	3.09505113509372		4.01345671003724		1.08414971828461	3.09479643720923	4.34580196299148	0.712134713814453
364	3.12562852754967		4.04723184417962		1.07767069339752	3.12537382966517	4.35622933676819	0.717449332450397
362	3.16777504837735		4.09696458323871		1.06871128082275	3.16752035049286	4.3731629660376	0.724308784075077
360	3.20865738463978		4.1445793657633		1.05907070636749	3.20840268675528	4.38414118915891	0.731820109874428
358	3.26066821206867		4.20700840604119		1.04836678504944	3.26041351418417	4.405279646497	0.740114992876059
356	3.30561600241641		4.26111809820779		1.03684234619141	3.30536130453191	4.41295670832767	0.749012855325407
354	3.34513008917258		4.30878020739234		1.02479386329651	3.34487539128809	4.41052039303907	0.758385653667344
352	3.38037330192238		4.35017470185584		1.01273274421692	3.38011860403789	4.40053316084603	0.768115698823195
350	3.4145152695594		4.39191780471639		1.00126516819	3.4142605716749	4.39250008694062	0.777293228024255
348	3.44572294765735		4.42963330749537		0.990810453891754	3.44546824977286	4.38400469396661	0.785918011108566
346	3.45984439535483		4.4461946355542		0.981342911720276	3.45958969747034	4.35836632997241	0.793781301419938
344	3.47535053542959		4.46543305100467		0.972720801830292	3.4750958375451	4.3387871923219	0.800937147527026
342	3.48450914135003		4.47721271404354		0.964752793312073	3.48425444346553	4.31461063120048	0.807547827901236
340	3.48479474925904		4.47842522624572		0.957048177719116	3.48454005137455	4.2813141370278	0.813894972395929
338	3.48396600170376		4.48061591227212		0.950148642063141	3.48371130381926	4.25253083637863	0.819208945886428
336	3.4634864363559		4.45964522143795		0.944044172763824	3.46323173847141	4.20541212230038	0.823517799862384
334	3.43202263032928		4.42827542175861		0.938558220863342	3.43176793244479	4.15153159366579	0.826626958031783
332	3.38055391715604		4.37485592734316		0.933434963226318	3.38029921927154	4.07900622606052	0.828706560356543
330	3.30640980124136		4.29674566154199		0.928119659423828	3.30615510335687	3.98328327057026	0.83000752865953
328	3.21033577818776		4.19558804475869		0.923022568225861	3.21008108030326	3.86803692491986	0.829899285506373
326	3.12483673067783		4.10963293035606		0.918195605278015	3.12458203279334	3.76888534868471	0.829046719047521
324	3.02928065195809		4.01105498885543		0.913534343242645	3.0290259540736	3.65969809458376	0.827670992466963
322	2.92959484913376		3.90695251124406		0.908978700637817	2.92934015124926	3.54682085894573	0.825905865491046
320	2.84136643151755		3.81505473329095		0.904343068599701	2.84111173363306	3.44562557577674	0.824556142607745
318	2.77267716177249		3.74633288297961		0.899914681911469	2.772422463888	3.36690923610885	0.823432492374549
316	2.70337779681502		3.67604385738157		0.895963847637177	2.70312309893053	3.28915129746639	0.821829965989319
314	2.66088972325433		3.64001919932239		0.892610192298889	2.66063502536983	3.2446837971852	0.819998246879391
312	2.60449511898748		3.58536946809545		0.88999992609024	2.60424042110299	3.18655708898222	0.817258360161619
310	2.53903665977639		3.52020212216443		0.888025283813477	2.53878196189189	3.12161682590548	0.813290709104078
308	2.47098117909129		3.45096675867156		0.887133359909058	2.47072648120679	3.05706050387523	0.808203330642237
306	2.40477848160192		3.38605034047392		0.887335538864136	2.40452378371742	3.0001545673916	0.801466634370097
304	2.32870699753088		3.30737502340547		0.888603985309601	2.32845229964639	2.93453208904268	0.793466293430784
302	2.24836810625034		3.22486946953593		0.891015827655792	2.24811340836584	2.8689832199062	0.78359238658752
300	2.1540704747912		3.12116697971593		0.894482612609863	2.1538157769067	2.78738585202912	0.772700979069258
298	2.05895997712436		3.01561368423926		0.900495111942291	2.05870527923987	2.71107177000578	0.759369523896994
296	1.95804910106274		2.90078636536215		0.909423410892487	1.95779440317825	2.63352506318246	0.743412102109394
294	1.84781893792898		2.77219502066114		0.92107892036438	1.84756424004448	2.54883452523897	0.724866295457633
292	1.73744862587		2.64073684247548		0.934718489646912	1.7371939279855	2.46370192086269	0.705115303631053
290	1.61388626064107		2.48853609845474		0.948803901672363	1.61363156275658	2.35641915199238	0.684781211947047
288	1.48853217178649		2.33159626753887		0.962523102760315	1.488277473902	2.23943350987544	0.664577656509559
286	1.35888158636705		2.16742242786284		0.97529125213623	1.35862688848256	2.10902293814629	0.6441973028879
284	1.23979777336633		2.01582725024593		0.986907541751862	1.23954307548183	1.9845322115911	0.62460214464749
282	1.12994943396151		1.8746070847946		0.996903836727142	1.12969473607701	1.86385042957659	0.606108042872112
280	1.02365824786279		1.73554049599481		1.00535523891449	1.02340354997829	1.73984017826589	0.588216988412307
278	0.924584896207885		1.60408791625884		1.00982344150543	0.924330198323389	1.61482883054854	0.57240134733624
276	0.841922662041116		1.49433026746645		1.01022160053253	0.841667964156621	1.50458598696591	0.559401703490471
274	0.766530928028402		1.39410544029125		1.00653350353241	0.766276230143907	1.3982134278228	0.548039530229013
272	0.710060425019184		1.31980574118628		0.99854451417923	0.709805727134688	1.31292406623385	0.540629687115706
270	0.667082744221676		1.26450416975198		0.988452672958374	0.66682804633718	1.2449919458826	0.535608321437337
268	0.629583641588312		1.21682839174424		0.972882628440857	0.629328943703816	1.1789979746047	0.533782887892426
266	0.595734392455989		1.17350969074546		0.953488886356354	0.595479694571493	1.1141915657268	0.534450011011395
264	0.565866008786274		1.13550163578258		0.931065678596497	0.565611310901779	1.05260111594878	0.537346296077177
262	0.53435072265732		1.09284437734708		0.906938552856445	0.534096024772825	0.986637075256336	0.54132977380164
260	0.50045522871317		1.04459294931722		0.883175373077393	0.500200530828675	0.918171199117258	0.544779155902052
258	0.465686842011278		0.992454965821943		0.859192788600922	0.465432144126782	0.848441725248471	0.54857290757415
256	0.428175251584995		0.933244570245548		0.834685504436493	0.427920553700499	0.774819041374524	0.552284508833664
254	0.390191450467239		0.87041171069437		0.80953711271286	0.389936752582744	0.700608845525394	0.556568411993608
252	0.354333372607591		0.809437621887717		0.784095585346222	0.354078674723096	0.630781120478021	0.561333659534335
250	0.319852801761482		0.748677739012826		0.758817315101624	0.319598103876987	0.564339867448329	0.566322038033666
248	0.286995643994824		0.688503915705905		0.735633492469788	0.286740946110328	0.502831951750541	0.570252039696519
246	0.254557912190845		0.627018349240164		0.715051770210266	0.254303214306349	0.444798241148375	0.57172711306095
244	0.223403441490136		0.565448795348		0.697206974029541	0.223148743605641	0.390771156148088	0.571047120788709
242	0.194263173662239		0.505212234004221		0.681808710098267	0.194008475777744	0.341070911929118	0.568821523595841
240	0.166743787480697		0.445418183645001		0.667849898338318	0.166489089596202	0.294154645641801	0.565991705597401
238	0.140416967212359		0.385179620348105		0.657016694545746	0.140162269327863	0.249805416728249	0.561085788945637
236	0.118180955605348		0.330995092976725		0.649702370166779	0.117926257720852	0.211820609358524	0.55672702518409
234	0.096456497760636		0.27552037396011		0.645702123641968	0.0962017998761404	0.174696276524114	0.550680310938748
232	0.0779847639782442		0.22649422822095		0.644411623477936	0.0777300660937486	0.142754110404345	0.544503173138632
230	0.0609937327808782		0.180211052174504		0.644490897655487	0.0607390348963827	0.112942586041559	0.537786826255532
