"x"
"792	0.155939681765201		0.229496848295622		1.31713449954987	0.155686582683743	0.295729968565939	0.526448447002858	4.48021266374948E-4	99.8968924834366"
"790	0.150929806602114		0.222678067194939		1.30966234207153	0.150676707520656	0.285121979624215	0.528464019923139	4.26647079006024E-4	99.9018091184173"
"788	0.153382277066558		0.226457402049222		1.30193436145782	0.153129177985099	0.288359994070797	0.531034752162965	4.41576954059545E-4	99.8983748222128"
"786	0.157422221775452		0.232363292681141		1.29363858699799	0.157169122693993	0.29416268570951	0.534293200087247	4.67785729631311E-4	99.8923463433938"
"784	0.162673587149061		0.240059875597165		1.28498160839081	0.162420488067602	0.302084128066654	0.537666408053601	4.10280505802482E-4	99.9055740317408"
"782	0.170894292835207		0.252092204650648		1.27644824981689	0.170641193753748	0.315436680759282	0.540968137703582	4.11806203876957E-4	99.9052230591162"
"780	0.183081620819956		0.269963846730116		1.268270611763	0.182828521738497	0.336081896220271	0.543999911315276	4.73944371509607E-4	99.8909298003541"
"778	0.198748335234894		0.292733420155979		1.26044166088104	0.198495236153435	0.362707003775884	0.547260554902559	4.07557344063809E-4	99.9062004727871"
"776	0.219153727151649		0.322538004997823		1.25292003154755	0.21890062807019	0.397885327305763	0.550160091482769	4.84343429380375E-4	99.8885379690816"
"774	0.263106990525825		0.386753565654316		1.24577045440674	0.262853891444366	0.475612709877133	0.552663724046127	3.34513731272426E-4	99.9230050232528"
"772	0.355016364395634		0.521422564902582		1.23883104324341	0.354763265314175	0.639795504579071	0.554494776495152	3.77716124234315E-4	99.9130654582831"
"770	0.436901539544511		0.639364837533115		1.23221707344055	0.436648440463052	0.781710195417806	0.558580971596096	5.33404523842949E-4	99.8772544635215"
"768	0.43011056926525		0.626408887877853		1.22665858268738	0.429857470183791	0.762291399555581	0.563901770942713	4.68290325880397E-4	99.8922302809613"
"766	0.366866988280166		0.533644285282213		1.22236526012421	0.366613889198707	0.646231141185077	0.567310774479856	6.0633605265431E-4	99.8604833794357"
"764	0.326785817328262		0.477275053329719		1.2186872959137	0.326532718246803	0.575590235058311	0.567300656540366	5.13752389211546E-4	99.8817740826806"
"762	0.329485561885345		0.481770603848865		1.214359998703	0.329232462803886	0.579005654305527	0.568617008064931	5.90691961242673E-4	99.8640806037455"
"760	0.346447274769229		0.506364460867292		1.20898902416229	0.346194175687771	0.606178482118449	0.571109311696293	5.33828497992934E-4	99.877156959742"
"758	0.371035478406331		0.541881495332307		1.2031888961792	0.370782379324873	0.646004040769795	0.573962941289097	5.44161844202787E-4	99.8747805699737"
"756	0.396664872987759		0.578735286688953		1.19780671596527	0.396411773906301	0.687258013676631	0.576801966681499	5.5145820279262E-4	99.8731026391639"
"754	0.42051865646178		0.612795038597534		1.1931779384613	0.420265557380322	0.725241533734564	0.579483575928427	6.25809389835814E-4	99.8560058340183"
"752	0.447402831769395		0.651255602103522		1.18890511989594	0.447149732687937	0.768370375269565	0.581945565679916	5.58955701381217E-4	99.8713784819069"
"750	0.489357661924018		0.711588751429093		1.1848680973053	0.489104562842559	0.837248135943713	0.584181130831972	5.35276184699547E-4	99.8768240276016"
"748	0.541894009370343		0.786837242339352		1.18107759952545	0.541640910288884	0.923444012160375	0.586544395931193	5.37761772541356E-4	99.8762524064565"
"746	0.595113144899877		0.862320929171523		1.17750906944275	0.594860045818419	1.0095366268861	0.589240677332583	5.43079484973525E-4	99.8750294806316"
"744	0.642443423794007		0.928819454296433		1.174187541008	0.642190324712548	1.08477065636239	0.59200561975564	5.65987020942885E-4	99.8697615562451"
"742	0.714579444166166		1.03081702163789		1.17108881473541	0.714326345084707	1.20135611494583	0.594599999282407	6.01765741414523E-4	99.861534269811"
"740	0.820564162370601		1.18086336137037		1.16803753376007	0.820311063289143	1.37348572889626	0.597247605876728	5.40601769682431E-4	99.8755992843108"
"738	0.92543853145838		1.3271332802195		1.16498303413391	0.925185432376922	1.54029594177235	0.600654333551222	5.5052146136386E-4	99.8733180583729"
"736	0.981930104108628		1.40333375354783		1.16204738616943	0.981677005027169	1.62496310134301	0.604122643902393	5.49152702434457E-4	99.8736328279981"
"734	0.997359930707129		1.4226812864295		1.15931880474091	0.99710683162567	1.64357751499823	0.606668576642547	5.29143645006104E-4	99.8782343676768"
"732	0.998041726969053		1.42367606608861		1.15665113925934	0.997788627887595	1.64094615279439	0.608056898264727	4.59046077305285E-4	99.894356576537"
"730	0.999348965123009		1.42742336343692		1.15388596057892	0.999095866041551	1.64134713521345	0.608704791696378	3.61757922941841E-4	99.9167368429562"
"728	1.0071832192421		1.44235375339191		1.15089321136475	1.00693012016064	1.65427337821752	0.60868423165076	3.41014090472498E-4	99.9215094238587"
"726	1.02484000506021		1.47168474692706		1.1476241350174	1.02458690597876	1.68323542225801	0.60870089378484	3.49889785108878E-4	99.919467344625"
"724	1.03789772046214		1.49409950452792		1.14410185813904	1.03764462138068	1.70371401822612	0.60904859047944	3.67548845201886E-4	99.9154045529502"
"722	1.02926291702985		1.4836849598918		1.14027833938599	1.02900981794839	1.68614483004203	0.610273684451376	4.13029202098885E-4	99.9049417206622"
"720	0.982968636819322		1.41746032636736		1.13600122928619	0.982715537737863	1.60458894504444	0.612440675708784	4.38113804193353E-4	99.8991714347355"
"718	0.892655123386251		1.28688500462349		1.13137769699097	0.892402024304792	1.45032825093976	0.615310377996531	4.88691744295684E-4	99.8875378535765"
"716	0.762171617437911		1.0986438292282		1.12621939182281	0.761918518356452	1.23171488825932	0.618583509559754	5.13766636427472E-4	99.8817708060164"
