"Wavelength","Abs"
"800","4.34057842799174E-4"
"798","4.12495540261413E-4"
"796","4.18434959074895E-4"
"794","3.75162976587529E-4"
"792","4.48021266374948E-4"
"790","4.26647079006024E-4"
"788","4.41576954059545E-4"
"786","4.67785729631311E-4"
"784","4.10280505802482E-4"
"782","4.11806203876957E-4"
"780","4.73944371509607E-4"
"778","4.07557344063809E-4"
"776","4.84343429380375E-4"
"774","3.34513731272426E-4"
"772","3.77716124234315E-4"
"770","5.33404523842949E-4"
"768","4.68290325880397E-4"
"766","6.0633605265431E-4"
"764","5.13752389211546E-4"
"762","5.90691961242673E-4"
"760","5.33828497992934E-4"
"758","5.44161844202787E-4"
"756","5.5145820279262E-4"
"754","6.25809389835814E-4"
"752","5.58955701381217E-4"
"750","5.35276184699547E-4"
"748","5.37761772541356E-4"
"746","5.43079484973525E-4"
"744","5.65987020942885E-4"
"742","6.01765741414523E-4"
"740","5.40601769682431E-4"
"738","5.5052146136386E-4"
"736","5.49152702434457E-4"
"734","5.29143645006104E-4"
"732","4.59046077305285E-4"
"730","3.61757922941841E-4"
"728","3.41014090472498E-4"
"726","3.49889785108878E-4"
"724","3.67548845201886E-4"
"722","4.13029202098885E-4"
"720","4.38113804193353E-4"
"718","4.88691744295684E-4"
"716","5.13766636427472E-4"
"714","5.01812647456922E-4"
"712","4.64208885967854E-4"
"710","4.696625222332E-4"
"708","4.11914434307501E-4"
"706","3.69524733683372E-4"
"704","2.96572290951724E-4"
"702","3.2481873529888E-4"
"700","3.89008340924645E-4"
"698","3.61295199293657E-4"
"696","3.84815122711929E-4"
"694","4.3060466402636E-4"
"692","4.08888741937069E-4"
"690","3.27809523059218E-4"
"688","3.27290458326834E-4"
"686","5.05216230584525E-4"
"684","3.87966578712924E-4"
"682","3.60449738590617E-4"
"680","3.88260153819028E-4"
"678","4.39893355488034E-4"
"676","3.61925966029408E-4"
"674","1.57509788300841E-4"
"672","2.33536803867904E-4"
"670","2.45561758164329E-4"
"668","1.96151226768547E-4"
"666","3.15297167525439E-4"
"664","4.69198066097307E-4"
"662","4.39168298916407E-4"
"660","4.16103069635554E-4"
"658","3.98689483934392E-4"
"656","4.91414042741167E-4"
"654","5.27419914941301E-4"
"652","4.96635295660601E-4"
"650","4.67197309567513E-4"
"648","4.28837228611206E-4"
"646","4.90736446884318E-4"
"644","5.45079841749875E-4"
"642","5.87601340024746E-4"
"640","4.97887027650935E-4"
"638","5.39121598584653E-4"
"636","5.18570685879771E-4"
"634","5.34971215190681E-4"
"632","5.72033193001637E-4"
"630","5.10633080198161E-4"
"628","5.86199248888343E-4"
"626","6.18857680286472E-4"
"624","6.27128410923811E-4"
"622","5.42284878087008E-4"
"620","5.53540994646396E-4"
"618","6.18725154834788E-4"
"616","6.66364928586474E-4"
"614","6.00757749784827E-4"
"612","6.42968760747539E-4"
"610","6.72908886750975E-4"
"608","6.85414490661258E-4"
"606","6.88288602406741E-4"
"604","7.01880693928248E-4"
"602","6.82964917750361E-4"
"600","7.17756139188855E-4"
"598","6.90327581646113E-4"
"596","6.85475542224255E-4"
"594","7.17661365091459E-4"
"592","7.59562918473186E-4"
"590","8.07786273938629E-4"
"588","7.64395740388356E-4"
"586","7.91644373133435E-4"
"584","8.26467061003825E-4"
"582","8.60229254171533E-4"
"580","8.37050058704123E-4"
"578","8.44784545825288E-4"
"576","8.89692973969103E-4"
"574","9.04421263902891E-4"
"572","9.24049491122021E-4"
"570","9.36180533730017E-4"
"568","9.76292209821281E-4"
"566","0.00100366997606006"
"564","0.00102780374135732"
"562","0.00101777057243557"
"560","0.00107009831000065"
"558","0.00108898774306338"
"556","0.00107620224238234"
"554","0.00106598507481868"
"552","0.00113140628695705"
"550","0.00114488976163787"
"548","0.00120975167448864"
"546","0.00122335593906193"
"544","0.00124734417817711"
"542","0.00127717488944917"
"540","0.00127855866517703"
"538","0.00131217481608664"
"536","0.00137186797481588"
"534","0.00143439670922252"
"532","0.00144675640716229"
"530","0.00149052522680164"
"528","0.00148922131693433"
"526","0.00153619489830359"
"524","0.00159460589523806"
"522","0.0016190014265257"
"520","0.00164746629947149"
"518","0.00168477240320844"
"516","0.00174505071512774"
"514","0.00176210806631026"
"512","0.00182210935263359"
"510","0.0018616749359007"
"508","0.00188069481662342"
"506","0.00195897159651093"
"504","0.00198406108070615"
"502","0.00201859779619445"
"500","0.00210138052566753"
"498","0.00217500660561188"
"496","0.00219195531877336"
"494","0.00224614461209384"
"492","0.00234914835187143"
"490","0.00242198173181054"
"488","0.0024180786263522"
"486","0.00250144645857404"
"484","0.00258454193663638"
"482","0.00261055028968329"
"480","0.00274569297246519"
"478","0.00279422318536889"
"476","0.00284543249395517"
"474","0.00293835345486335"
"472","0.00301137975961187"
"470","0.00312233495260697"
"468","0.0032317673216485"
"466","0.00332326712949151"
"464","0.00340580770067883"
"462","0.00348533679443087"
"460","0.0035911105518304"
"458","0.0036826640220878"
"456","0.0038204392015758"
"454","0.00392319287608013"
"452","0.0040493923761013"
"450","0.0041907388593813"
"448","0.00434860948357329"
"446","0.00450232402378195"
"444","0.00469262285396941"
"442","0.00483791354294735"
"440","0.0050240354842464"
"438","0.00519118136070044"
"436","0.00536684313674471"
"434","0.00558253620907787"
"432","0.00576689914525229"
"430","0.00595356722175807"
"428","0.00615531926469374"
"426","0.00636452973677674"
"424","0.00658087039284295"
"422","0.0067979497471449"
"420","0.00703423386569446"
"418","0.00730868332448836"
"416","0.00758490661541667"
"414","0.00781209776433081"
"412","0.00813635557136132"
"410","0.00846443769214419"
"408","0.00875433161592913"
"406","0.00904745029911074"
"404","0.00944291224774436"
"402","0.00979080009488166"
"400","0.0101478645681756"
"398","0.0105703764165192"
"396","0.0109329102651117"
"394","0.0112572781268496"
"392","0.0117274003796571"
"390","0.0122117795740716"
"388","0.0126671567853327"
"386","0.0131340039848655"
"384","0.0135874863238472"
"382","0.01414436303177"
"380","0.0147143120190561"
"378","0.0152323420244822"
"376","0.0158409342924805"
"374","0.0164550227262977"
"372","0.0170931941601701"
"370","0.0177661596420101"
"368","0.0184810314543883"
"366","0.0192287014891504"
"364","0.0198959090586044"
"362","0.020732955164052"
"360","0.0215345502108548"
"358","0.022358992678936"
"356","0.0231980021561305"
"354","0.0240555442919178"
"352","0.0249623656467135"
"350","0.0258696705211303"
"348","0.0268561239766187"
"346","0.0279000968153298"
"344","0.0289931054602651"
"342","0.0300952452732238"
"340","0.0312015614843025"
"338","0.0324384716411324"
"336","0.0336414129037783"
"334","0.0349153241301353"
"332","0.0362260920495498"
"330","0.0376158370984755"
"328","0.0390652698068693"
"326","0.0405433069041728"
"324","0.0421153364120602"
"322","0.043798319722437"
"320","0.0454797174582498"
"318","0.047321210977664"
"316","0.0492091832439913"
"314","0.0511855522390617"
"312","0.0531854314364184"
"310","0.0552670217625793"
"308","0.0574903972003297"
"306","0.0597308943415701"
"304","0.0620535533012612"
"302","0.0645926575023989"
"300","0.0670843421930053"
"298","0.0698281237799398"
"296","0.0727051022731178"
"294","0.0757870516650002"
"292","0.0788692938389551"
"290","0.0820939820696802"
"288","0.0854439064128492"
"286","0.089189730827424"
"284","0.092745856196756"
"282","0.0963712027024393"
"280","0.0999607877559794"
"278","0.103549842259687"
"276","0.107120190758511"
"274","0.110924667750873"
"272","0.114464276753813"
"270","0.117618177865924"
"268","0.120899835230278"
"266","0.123972178689843"
"264","0.126855104093993"
"262","0.129490122780535"
"260","0.132067305230064"
"258","0.134493331437662"
"256","0.137020348446962"
"254","0.139408941997666"
"252","0.141915850935697"
"250","0.144533429186012"
"248","0.147426303980792"
"246","0.150960589790316"
"244","0.154853954228108"
"242","0.159528925449037"
"240","0.165432643926858"
"238","0.173062382420977"
"236","0.181738759904155"
"234","0.193519614069096"
"232","0.208417942609256"
"230","0.227464580033778"
"228","0.251078248224453"
"226","0.277841555122453"
"224","0.310395448100339"
"222","0.347342791951968"
"220","0.388091544354921"
"218","0.432182835112361"
"216","0.477843800163493"
"214","0.524234850244211"
"212","0.568194237384493"
"210","0.61131510471327"
"208","0.65764741284974"
"206","0.706605304775065"
"204","0.774046096296129"
"202","0.870234689919769"
"200","1.00121859318641"
