Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
800	0.14099851452754	2.45194259617481E-4	0.207461415262944	0.00496840684431349	1.35067892074585	0.140753320267923	0.273503038069456	0.514631651850896	6.44177622627392E-4	99.8517825715777
795	0.164445522261609		0.241700875499055		1.32914304733276	0.164200328001992	0.314651314790371	0.521848536089501	5.52330141280869E-4	99.8729021228821
790	0.148822320343446		0.219029001734056		1.30966234207153	0.148577126083828	0.280347100048526	0.529975612582083	5.08524736044994E-4	99.8829763784428
785	0.155249536122818		0.228755392076051		1.28932750225067	0.1550043418632	0.288534714705044	0.537212106424193	5.71341482149147E-4	99.8685302593032
780	0.175583740524598		0.258481944844232		1.268270611763	0.175338546264981	0.32152376992936	0.545336185575031	4.04163794334356E-4	99.9069811365955
775	0.221010585893619		0.324338583603909		1.24929487705231	0.220765391634001	0.398987525709053	0.553314019634254	4.44912634318732E-4	99.8976075369467
770	0.411063197820363		0.600583098491302		1.23221707344055	0.410818003560746	0.733926592239449	0.559753533806707	2.25601098642441E-4	99.9480669172264
765	0.351024299744837		0.50919150919584		1.22051060199738	0.35077910548522	0.615409642192046	0.569992865623244	3.00455053110035E-4	99.9308415928174
760	0.334248426398784		0.486814793587011		1.20898902416229	0.334003232139167	0.58254699290418	0.573349851956244	1.08351939597166E-4	99.9750541559019
755	0.393986612195238		0.572362739717346		1.19543445110321	0.393741417935621	0.678282732877146	0.580497481139532	3.91650224296108E-5	99.9909823269353
750	0.465764785431376		0.674574006093598		1.1848680973053	0.465519591171759	0.793394312327473	0.586744300959415	4.15426904656246E-5	99.990434899506
745	0.594087294989426		0.856324588558276		1.17581367492676	0.593842100729808	1.00103624069271	0.593227374384443	-3.65633620785346E-6	100.000841906069
740	0.770178620274569		1.10387583817946		1.16803753376007	0.769933426014952	1.28356512592732	0.599839782542166	8.53231816730562E-5	99.9803555411558
735	0.970785310451988		1.38112264462779		1.1606684923172	0.97054011619237	1.59725886436407	0.607628567820644	1.59480008335505E-4	99.9632851125826
730	0.980586316882552		1.39486747733654		1.15388596057892	0.980341122622934	1.60378502406267	0.611267163562581	1.75300794049076E-4	99.9596436458514
725	1.00421017237898		1.43786776769206		1.14589858055115	1.00396497811936	1.64195734366808	0.611444007355593	9.44174500783309E-5	99.9782619417515
720	0.981732103926313		1.41149451828573		1.13600122928619	0.981486909666696	1.59781539162058	0.614268027967378	1.80851760431333E-4	99.9583660125898
715	0.72714267440161		1.04532446420688		1.12339866161346	0.726897480141993	1.16873460244257	0.621952561875752	2.37794396515162E-4	99.9452608041061
710	0.448086503031312		0.650408123926976		1.10628998279572	0.447841308771695	0.714043493507051	0.627190518286366	2.53778717866669E-4	99.9415823604833
705	0.312253688937843		0.464787966282447		1.08649384975433	0.312008494678225	0.49959112332628	0.624527698972855	2.68780271146209E-4	99.9381302026939
700	0.271159702590816		0.414661494925126		1.0694442987442	0.270914508331198	0.438143937282931	0.618323078966298	2.17935829249467E-4	99.9498310096827
695	0.317487312879333		0.488102851748368		1.06210851669312	0.317242118619715	0.513141208640397	0.618235513495925	1.66883592439734E-4	99.9615810147612
690	0.369770149889659		0.565899821957526		1.06392598152161	0.369524955630041	0.596789506390628	0.619188091735931	1.35719504416915E-4	99.9687543117124
685	0.38372599578116		0.586977104893325		1.064248919487	0.383480801521542	0.619402128030696	0.619114439824039	1.53382384005787E-4	99.9646886368359
680	0.380749490360924		0.583571700549022		1.06094348430634	0.380504296101307	0.613865394454195	0.619849725263669	1.44993974177511E-4	99.9666194761855
675	0.399271665274706		0.612818726799344		1.05628788471222	0.399026471015089	0.642064928686945	0.621473706453828	1.16800171436623E-4	99.9731093828138
670	0.414179962639452		0.636843177081765		1.0509113073349	0.413934768379835	0.66404434086218	0.623354108917473	2.68014010780108E-4	99.9383065316572
665	0.422631335896698		0.650886502831315		1.04460680484772	0.42238614163708	0.674730438442303	0.626007243147664	2.32629605135507E-4	99.9464493973587
660	0.437486390158629		0.674772068226596		1.03775990009308	0.437241195899011	0.695095380718055	0.629037694722309	2.5007979078553E-4	99.9424335759954
655	0.470644406078382		0.726599337001437		1.03209853172302	0.470399211818765	0.744794223461087	0.631582787568896	1.89538619726894E-4	99.9563666420866
