wavelength,BP26Feb2401s_1_0.1s,BPier13Aug24_1_0.1s,BQ121Feb241s_1_1s,BQ121May2401s_1_0.1s,BQ121May241s_1_1s,BQ122Feb2401s_1_0.1s,BQ18Aug24_1_0.1s,CCIW13Aug24_1_0.1s,CCIW26Feb2401_1_0.1s,CCIW26Feb241s_1_1s,Chi27Feb2401s_1_0.1s,EC88823Feb24_1_0.1s,EC93322Feb24_1_0.1s,EC95122Feb24_1_0.1s,EC95820Feb24_1_0.1s,EC95820May24_1_0.1s,EC96220May24_1_0.1s,GB122May2401s_1_0.1s,GB122May241s_1_1s,GB13Mar2401s_1_0.1s,GB15May2401s_1_0.1s,GB1Aug24_1_0.1s,GB1Aug241s_1_1s,GB22Feb2401s_1_0.1s,GB22Feb241s_1_1s,GB327Aug24_1_0.1s,GB327Aug241s_1_1s,Gra21Mar2401s_1_0.1s,GraeAug24_1_0.1s,GraMay2401s_1_0.1s,KB29May2401s_1_0.1s,KB2Mar2401s_1_0.1s,KW123Feb2401s_1_0.1s,KW123Feb241s_1_1s,KW23Feb2401s_1_0.1s,KW29May2401s_1_0.1s,KW6Aug24_1_0.1s,KW6Aug241s_1_1s,KWB23Feb2401s_1_0.1s,LSC27Feb2401s_1_0.1s,Mar15May2401s_1_0.1s,Mart13Aug24_1_0.1s,Mart29Feb2401_1_0.1s,MB14Mar2401s_1_0.1s,MB14May2401s_1_0.1s,NPier23Jun24_1_0.1s,NW28Feb2401s_1_0.1s,PIB12Aug24_1_0.1s,PosT10Jul24_1_0.1s,PosT19Sep24_1_0.1s,PosT20Sep24_1_0.1s,PosT25062024_1_0.1s,PosT26062024_1_0.1s,PosT27Jun24_1_0.1s,PreT10Jul24_1_0.1s,PreT19Sep24_1_0.1s,PreT20Sep24_1_0.1s,PreT25062024_1_0.1s,PreT26062024_1_0.1s,PreT27Jun24_1_0.1s,Que27Feb2401s_1_0.1s,Rac13Aug24_1_0.1s,Rac14May2401s_1_0.1s,Rac28Feb2401s_1_0.1s,S114May2401s_1_0.1s,S214May2401s_1_0.1s,SB15May2401s_1_0.1s,SB215May2401s_1_0.1s,SB23Jun24_1_0.1s,SBI27Feb2401s_1_0.1s,SCS15Aug24_1_0.1s,SCS25Aug24_1_0.1s,StC26Feb2401s_1_0.1s,TC15May2401s_1_0.1s,Tea0119Sep24_1_0.1s,Tea0120Sep24_1_0.1s,U162928Feb24_1_0.1s,WB14May24_1_0.1s,WB20Feb2401s_1_0.1s,WB8Aug24_1_0.1s,WF13Aug24_1_0.1s,WF16May2401s_1_0.1s,WF16May241s_1_1s,WF6Mar2401s_1_0.1s
352,0.00364466809128118,0.00234196798183538,0.0249623656467135,0.0267887622930975,0.0268435836961755,0.0249886736149503,0.0253428850178108,0.0156151763064033,0.0138993323008409,0.0138703361013772,0.00593392733838932,0.00357018731630612,0.00812901353778125,0.00403402353226184,0.00878365033400093,0.00940299662921161,0.00632848099213192,0.0336649223589256,0.030788863176289,0.0133282355631635,0.0259612775138174,0.0169688265191664,0.0174412370221774,0.0457146041003371,0.0471252763417837,0.0249271651895991,0.0249474224672555,0.00385354289565669,0.00388094659198569,0.00506606554952785,0.00426759153791098,0.00489322095417036,0.006635743727941,0.00648172042181908,0.00540672309642032,0.0179243228585985,0.0271345905480095,0.0266397285415479,0.00250699137205759,0.0476280603095933,0.00546719713839557,0.00194490819350411,0.0669867156156645,0.0278091127891549,0.0201458717210076,0.00165041478951374,0.00528364103649415,0.00722448033470563,0.0349515667428055,0.0282206024902472,0.0296965084127061,0.0314523834464902,0.0309296789053213,0.0304092150856658,0.03423123692676,0.02795002202434,0.0302581200042573,0.0329499323286333,0.0321568833487914,0.0317660529712509,0.00524466821575567,0.011638183438969,0.00317585394205026,0.00325785846625682,0.00571030250455073,0.00843694171932582,0.00210856529477465,0.00341202198225156,0.0015265411615874,0.00877478164250195,0.0139334234736524,0.00481660410174499,0.00253967874137249,0.00870163597594272,0.0286813252731939,0.034107685527029,0.00358983989709918,0.00420748151868437,0.0037873284045952,0.0114534209484417,0.00239830861517306,0.0290273133398805,0.0292278796343972,0.0501311300399814
354,0.00347452882760241,0.00219133162677069,0.0240555442919178,0.0257524180665143,0.0258310765478345,0.0240614609587718,0.0243626941128522,0.0149338216448392,0.013388034584027,0.013403882977103,0.00588710385685546,0.00345179600074882,0.00797942415000799,0.00391080412271624,0.00858488858650868,0.00904564321680086,0.00618921414337293,0.0326152504487955,0.0296615223181681,0.0128623001347062,0.0250688616394264,0.0162994327217778,0.0168166007433027,0.0442616242050925,0.0456496535426145,0.0239668988929032,0.023995314226631,0.00379939318984984,0.00370938026743885,0.00487665037824415,0.0041194585573733,0.00478226181139054,0.00633783284561956,0.00626641322095351,0.00528031446784434,0.0173213068428618,0.026242228192966,0.0257011673212216,0.00241473770301282,0.0471181579728576,0.00525283516217745,0.00187744877241771,0.0648594313739762,0.0270197100668675,0.0194239643807873,0.00153636191491335,0.00514123933174226,0.00698271345257804,0.0339504514175788,0.0273272998115397,0.0288729777730711,0.0305545296102901,0.0301092183282091,0.0294990189637113,0.0333686774048453,0.0270993337973472,0.0293735508982337,0.0320300369302505,0.031277185166992,0.0308598468741524,0.00512552638747352,0.0114317632160739,0.00307181482166714,0.00315138725660318,0.00543907688527045,0.00811334710045806,0.00200597378780223,0.00332498357380373,0.00144401476733191,0.00852402178946834,0.01347231873029,0.00469506777722141,0.00244491268163444,0.00839883156472077,0.0278220837407626,0.03297665833581,0.00351799552840441,0.00398118591521106,0.00364251742994188,0.0110513765299339,0.00231816529901984,0.0280934135175107,0.0282780339500129,0.0486373459658893
356,0.00328610330446369,0.00212217860951959,0.0231980021561305,0.0248501413127905,0.0249491816874249,0.0231779830628038,0.0235081224005827,0.014527078268249,0.0129958126979082,0.0129760170097873,0.00587599093452369,0.00333579373230286,0.00786382692486475,0.00381438426273927,0.00841799975698855,0.00879993238798319,0.00612913891872583,0.0316307343331356,0.0287560041022765,0.0124667284142083,0.0242864173203816,0.0157922941418498,0.0162463497068218,0.0429510921117073,0.044277373886243,0.0231393251009,0.0231739811252565,0.00366949088452618,0.0036388124154702,0.00474379310161173,0.0040089315692965,0.00469662680563375,0.00613467789639402,0.00604325196013242,0.00518931095711456,0.0168051959360769,0.0253512812226796,0.0248873568579149,0.00240226048465619,0.046701309193709,0.00507086299467106,0.00177116263307217,0.0629414314289826,0.0262585151180228,0.0188053294298585,0.00151670808555416,0.00494629522943297,0.00682283133022715,0.0331057770240989,0.0266050615606551,0.028016643548438,0.0297847470029055,0.0293478475983618,0.0287327258594082,0.0325206178609294,0.0263834356945233,0.0285467522814537,0.0311906005902017,0.0304507277572814,0.0300001535720809,0.00503732432642879,0.0112469684835886,0.00296038102451891,0.00302531265630112,0.00527512052435146,0.00780845561874659,0.00199290099813563,0.00327241646176174,0.0013905648151335,0.00830426159512911,0.0130456836015588,0.00450753523648236,0.00239113986476465,0.00814492746881895,0.0270812923120625,0.0319923600415973,0.00353070772063231,0.00387458116886788,0.00354199328589526,0.0107830754938305,0.00219526842955606,0.0272807772591539,0.0274157530841207,0.0473128902029249
358,0.0031915254942303,0.0020847395025843,0.022358992678936,0.0239400787766186,0.0240029728478489,0.0222724703654956,0.0226490855018935,0.0140287781739311,0.0125191064897704,0.0125485134858464,0.0058019540096842,0.00318802399461964,0.00785055138985291,0.00373322222077802,0.00814817197646724,0.00852206882916758,0.00605033543681987,0.0307020541378742,0.0278009660334432,0.0119984851823737,0.0236008887351899,0.0152437614172083,0.0156872774500215,0.041572884408489,0.0429644940028756,0.0223354490116003,0.0223626581569147,0.00349364924086333,0.00351518202781535,0.00463543834665655,0.00388032865167352,0.00453282475569136,0.00596422112066889,0.00592743634012347,0.00495927280157359,0.0162411027397921,0.0245665278419062,0.0240695993866453,0.0023511045570186,0.0462037007850416,0.0049158860977899,0.00173546211646045,0.0609911411836873,0.0256286458151273,0.0181412513942202,0.00145280052582924,0.00479515755967133,0.00662202437988226,0.0321250484700956,0.0257954559607498,0.0272543048782178,0.0289932626403386,0.0284595072461996,0.0279654749406902,0.031673637196361,0.0256111946513653,0.0277253529894917,0.0304036746105129,0.0295646463558841,0.029194983924877,0.0048347007564357,0.0111300388207361,0.00287688729067495,0.00294506598271496,0.00510224271775695,0.00758236639077167,0.0018734367790424,0.00318218344120497,0.00138618931385514,0.00810831140964773,0.0125987855418499,0.00440437238860439,0.00222499893662492,0.00784545117960935,0.0262666424530776,0.0310761204677833,0.00341342242844511,0.00378233631497319,0.00343593088870723,0.0104719076016396,0.00213676575455941,0.0264046313377902,0.0265397485777538,0.0460521700112365
360,0.00306975269251339,0.00201807640939607,0.0215345502108548,0.023059469261578,0.0231463512035375,0.0215103643835039,0.0217781775796565,0.0134993713753272,0.0121448697956812,0.0121250314388811,0.00578864777573258,0.00313038809053643,0.00768200252805913,0.0035952118559075,0.00795802564840386,0.00826155909114648,0.00595583240572659,0.0297663412936236,0.0268543044394842,0.0115874619642635,0.0228509764637804,0.0146669082914285,0.0151142348230198,0.0402463894091161,0.041632412918178,0.0215479573140944,0.0215301163517629,0.00343055419866164,0.00339662082654725,0.00445737394292251,0.00368387412833674,0.00442649478449748,0.00580189504831115,0.0057304910956511,0.0047894975154924,0.0157225185830294,0.0237586852140545,0.0232196951642952,0.002378191288619,0.0457287563103308,0.00472979904456634,0.00168233512938773,0.0590740525654881,0.0249394278235327,0.0175308031520702,0.00141666411966619,0.00460684936576576,0.00644860692198027,0.0311469070092089,0.024927250588591,0.0263449109116572,0.028182395811173,0.0276441167697784,0.0271300944105907,0.0307298660485877,0.0248184577268486,0.0268896604718021,0.0295621467246607,0.0287060799715105,0.0283284704227034,0.00469231722446515,0.010992177163354,0.00272582903993978,0.00286255772958383,0.00489017040784926,0.00731187458615118,0.00179308399809674,0.00312214505562174,0.00131218786685398,0.00790168412908778,0.0121660169203141,0.00425551242483657,0.00216869331016657,0.00752315827145931,0.0254535265535074,0.0301968197273443,0.00338422123227935,0.00360341708669535,0.00335681180139723,0.0101422995555991,0.0020616454431196,0.0254954409343329,0.0256820955135735,0.0447659656754928
362,0.00290059882846055,0.00191919417572862,0.020732955164052,0.022207032353893,0.0222899203042638,0.0206988790920807,0.0210096826892447,0.0130633447850788,0.0116250877819416,0.0117438138912041,0.00573480959895756,0.00303642565214697,0.0076489935937934,0.00348440766581839,0.00774072886854304,0.00800594430321461,0.00583872397643731,0.0288184129052088,0.0259385366214099,0.0111798220835392,0.0221160554190424,0.0141833920968751,0.0145999292871402,0.0389222972709385,0.0403607830137712,0.0207176512246068,0.0207359334896252,0.00324562151478897,0.00329348992670606,0.00433846455238497,0.00360699225945397,0.00434844842952064,0.00559085311441691,0.00553077338661797,0.00464969785686804,0.0152051761374538,0.022957968638445,0.0224304075380197,0.00230498095350536,0.0451490042091652,0.00453457441971242,0.00158497033704192,0.0572478076454741,0.0242905103820736,0.0169333571019437,0.00131257635082921,0.00439850891062914,0.00627562899073982,0.0301872103759461,0.0241045584033398,0.025472954900718,0.0272784298687697,0.0267873015716847,0.0262588856082345,0.0298627169317602,0.0239743113547198,0.0260727845166747,0.0287073343686906,0.0278313310310226,0.0274298162784404,0.00452353021720571,0.0107956458954505,0.00265865157717964,0.00273724744509899,0.00468386594766464,0.00701806276746752,0.00173990528566285,0.00303794138461421,0.00127828131804367,0.00771360285883432,0.0117197359080845,0.00411850926028512,0.00203822586694491,0.00726285724967333,0.024635897194916,0.0293294268193713,0.00328111391939524,0.00348917228714165,0.00324529758784669,0.0098374879534652,0.00196650845568429,0.0247465696537191,0.0248565487759957,0.0435109859920114
364,0.00281396737576705,0.00183748698039579,0.0198959090586044,0.0213053699082529,0.0214679671323616,0.0199316980844394,0.0201899896603694,0.0125741534338637,0.0113022788845284,0.0113491407370452,0.00570269939116029,0.00290830986127003,0.00756445871196711,0.00342933329647539,0.00761930206830187,0.00772186640250971,0.00573240130203422,0.0278902199718423,0.0250741163581287,0.0107503078424568,0.0214096051889053,0.0136248347956343,0.0140888567489303,0.0377038796063209,0.0390680578833794,0.0199643623105211,0.0199501403831386,0.00314635761021793,0.00314641516849746,0.00416786484500041,0.00342215208434683,0.00425399471948866,0.00545672343624709,0.0053704490124018,0.00449064489227266,0.0146810260602617,0.0221636861110365,0.0216433756580426,0.00228903675664225,0.0446943596471274,0.00434522856089608,0.00152125641406517,0.0554477319786714,0.0236304815676803,0.0163216791800353,0.00124420717128855,0.00427939334708259,0.00606916732176429,0.0291356814058998,0.0232388601482724,0.0246033484922624,0.0264672724771264,0.0259142364536493,0.0253832627479748,0.0288717922856303,0.0231175443308202,0.0252255859501698,0.0278440965716454,0.0268976809669218,0.0265166140030831,0.0043535044783742,0.0106916657118899,0.00251834717146335,0.00266126311089658,0.00449114055660498,0.00683932155908959,0.00165304537295624,0.00295202920295542,0.00121398226544762,0.00752608546626142,0.0113487138786085,0.00395307548896686,0.00197723062974345,0.00697823126678334,0.0237700470935503,0.0285452670669012,0.00330904704389552,0.0033453694465997,0.0031310284236405,0.0095340829659104,0.00183233580902279,0.023878064283981,0.0240579551350844,0.0423236247629556
366,0.00263108526438359,0.00179455998707073,0.0192287014891504,0.0205306626733646,0.0206965431685767,0.0191832238240572,0.0195152684988292,0.0122299197617847,0.0109342100065529,0.0109725549404628,0.00566990486685167,0.00279922968223157,0.00745232465023665,0.00325243094212996,0.00739123164406722,0.00743981687918317,0.00562713022651789,0.0270553463025848,0.0242241090412079,0.0104224164056685,0.0207395399834331,0.0131682179734573,0.0136023275630027,0.0365006665414027,0.0378630019255484,0.0192421271972042,0.0192852856270335,0.00302975394116332,0.00308759186541797,0.00397622687754829,0.0032363953970688,0.00416064403886981,0.00526646649420362,0.00522720473140212,0.00435378695002017,0.0141580512847591,0.0214423028681954,0.0209175107579621,0.00226693821103372,0.0442573781899494,0.00415320322045097,0.00143771450419526,0.0537081883922013,0.0230114296254878,0.0157095562772814,0.00128083484725477,0.00407212275640618,0.00595532113873906,0.0280990795761457,0.0224340381187792,0.0237576135370168,0.0256290861338544,0.0250623483379501,0.0244627398109183,0.0278584352311179,0.0223484521971298,0.0244616828768537,0.026953596756694,0.0260230971191851,0.0255920273555325,0.00427782532587147,0.0105700504968442,0.00238616395173645,0.00250461296353609,0.00425928269894601,0.00672449260402074,0.00154033120879776,0.00291698476316194,0.00111695534084244,0.00729220876384452,0.010916390915986,0.00384567331582148,0.00187366406064269,0.00665153573965363,0.0229706296385646,0.0277880562135719,0.00317552641688201,0.0032592931576271,0.00293592027919034,0.00925721320501478,0.001771264449725,0.0230773281216933,0.0232940956764143,0.0410892774679634
368,0.00254597324985584,0.00172339513376267,0.0184810314543883,0.019724376986552,0.0199136378025179,0.0184905767948072,0.0187454441048209,0.0117169591132183,0.0105432907522631,0.0105812122167701,0.00561867495116219,0.00271447746306237,0.00738092365208302,0.003161482588377,0.00717940808009836,0.00719790402415549,0.00552174151875651,0.0261485376246737,0.0233999673500264,0.0100405339058887,0.0201569683927401,0.0126849543558589,0.0131161134263626,0.0352912975461269,0.0366455022895595,0.0184966068972311,0.0185713737787538,0.00292017567587922,0.00287026058598891,0.00383082364019598,0.00312872236364135,0.00408125311869095,0.00505929749164934,0.00509281502901261,0.00418422192817883,0.0137189203939531,0.0207502130448971,0.0202054602537273,0.00222300492922205,0.0438020193958433,0.00395870649220199,0.00133636423294557,0.0519926399957867,0.0224654881047096,0.0151283786073972,0.00113912826373704,0.003914332654797,0.00576149928873282,0.0270811047349821,0.021536103800186,0.0228569416656136,0.0247202848991213,0.0241505280068432,0.0235657448259385,0.0269293233189611,0.0214630187500211,0.023634165591674,0.026068980699232,0.0251519137466247,0.0247094913205261,0.00410927785242544,0.0104153759281284,0.00226189480805415,0.00242745071015052,0.00404078264616022,0.00643782057749215,0.00146895265227953,0.00277054045282935,0.00111464439298449,0.00708627505926523,0.0105059153706916,0.00372906700287024,0.00186035017168799,0.00641344233382827,0.0220844408278499,0.0270022375172571,0.00313048688090916,0.00303513936209424,0.00289758817878845,0.0089803397014363,0.0016926082552755,0.022340295501314,0.0225412606697303,0.0399987730732336
370,0.0024288829635551,0.00165707691477175,0.0177661596420101,0.0189644779310185,0.0191670622863352,0.0178297643664715,0.0180680839106631,0.0112934381319041,0.0102039331770693,0.010222310756766,0.00557658765754821,0.00261082365116007,0.00725051303926778,0.00306460615517783,0.00705343818033755,0.00695826339031892,0.00544354259209576,0.0253916475499877,0.0226304214680912,0.00970338946306649,0.01954974042659,0.0122371457091125,0.012652775523338,0.0341868590561855,0.0354976779617596,0.0177916769684055,0.0179166994347194,0.00280649180986133,0.00283718934307912,0.00376296403651145,0.00302615350062757,0.00397411224413013,0.00496253764556108,0.00485320473904447,0.00407139835069241,0.013208074421118,0.0199738339964486,0.0195514890342957,0.00222107729894964,0.0433180329082371,0.00382828742138982,0.0012969286218542,0.0503920818881233,0.0219309656031321,0.0146461486534218,0.00112710235073978,0.00379335893810242,0.00566235947488089,0.0260996295462406,0.0207130688280504,0.0219867765024875,0.0238957765674822,0.0233414544578292,0.0226759574119455,0.0259639164173908,0.0206595601587267,0.0228434576697102,0.0252224552341782,0.0242695160173275,0.0237867720521394,0.00401250299839447,0.0102694583717906,0.00220844213133099,0.00226473974173741,0.0038921686390263,0.00622402473687857,0.00145372120773893,0.00275535966010899,0.00103674400137679,0.00685879129817039,0.0101277291295475,0.00356512781269899,0.00175777384659663,0.00622460896484938,0.0213001472145322,0.0262536145060143,0.00311591529038395,0.00298135170553539,0.00273096436593696,0.00870311092844997,0.0015667027779156,0.0215953997997507,0.0218123964133347,0.0389275954637484
372,0.00226576907994966,0.0015840298729625,0.0170931941601701,0.018213582713231,0.0184455289167641,0.0171292211862251,0.0174060454464748,0.0109602225022455,0.00985928228247208,0.00987467320825303,0.00552826626685524,0.00246652038904871,0.00715578455499391,0.00294191154710173,0.0068864135568895,0.00669434842684698,0.00534410909076452,0.0245515848233849,0.0218461837361559,0.00939537236546535,0.0189630082683066,0.0117925952999953,0.0121788501270127,0.0331274283665346,0.0343919352382562,0.0171334405748117,0.0172776784987507,0.00271217698620079,0.00274325777888803,0.0035686119318574,0.00288427764018107,0.00389464247476379,0.00481446697231792,0.00473169538446341,0.0039248347518475,0.0127375823103826,0.0193344743399902,0.0188917578612761,0.00216799379574445,0.0428958573453599,0.00368416263551085,0.00121192362769537,0.0487667047836336,0.021419906793648,0.0141258280509883,0.00104400690924981,0.00365846220894108,0.00548467025300809,0.0250484047472874,0.01987474746103,0.021170523837007,0.0230355031768178,0.0224547656012894,0.0218082685692423,0.0250256083073148,0.0198088473597269,0.0221286054260432,0.0243516862086315,0.023382891677368,0.0228954893846963,0.00390662127632724,0.0101824363492665,0.00206936299171631,0.00221013005214241,0.00374923578741814,0.00598021397945652,0.00135801222844338,0.0026578129935951,0.00100859497040036,0.00663896144007954,0.00982966395988779,0.00348544804401308,0.00168248521760006,0.00597307069468234,0.0204861049077658,0.0256120988703511,0.00308688242614498,0.0028510389978263,0.00263217611562107,0.00840114134688131,0.00150613675005214,0.0208315489118596,0.0211017730741421,0.0378039067616401
374,0.00214431182567766,0.00156741998666679,0.0164550227262977,0.0175980445094125,0.0177346217403194,0.0164447364510185,0.016787752278178,0.010517146985301,0.00951669181963618,0.00954331852528694,0.00543472349804601,0.0023450317060006,0.00701413588380662,0.00285342700735562,0.00663197849380386,0.0065036986890296,0.00524986319900891,0.0238219154686121,0.0211128602448228,0.00899707988545825,0.0184575607920584,0.0113591927475096,0.0117829343118088,0.0319555945604176,0.0333068245326938,0.0165689990610434,0.0167115436194486,0.00259333404412471,0.00266818277170045,0.00349229648939808,0.00277530228061782,0.00376373904656721,0.00459778895530148,0.0046089613562564,0.00373165315138972,0.0123392747686331,0.0187428356265533,0.0183287903119785,0.00213778134888775,0.0424667728243621,0.00352193671580232,0.00117760016483376,0.0472432676591331,0.0209376893694645,0.0136277695392275,0.00100397661784987,0.00343393750286789,0.00539782573722543,0.0240620998505461,0.0190612224972143,0.0204167540667419,0.0221966997543207,0.0215881849154228,0.0209569870634774,0.0240684469699218,0.0190119526354932,0.0213875833843858,0.023530897845399,0.022523048752748,0.0219435440223122,0.00372458646451831,0.0101168813475131,0.00202940183995788,0.00212000737175372,0.00355029680840351,0.00575576321147351,0.00130179077926278,0.00260313015356767,0.000984068679445461,0.00638311811680114,0.00948973700970271,0.00340097585869905,0.00157604424968755,0.00574049559939659,0.019672561043527,0.0249668118296821,0.0029851356558009,0.00275470599498189,0.00255447430438586,0.00814598316335379,0.00141743148049144,0.0201770320943524,0.0204112105382053,0.0367568747554708
376,0.00208106789820742,0.00146068757309385,0.0158409342924805,0.0169009099781915,0.0171208390561211,0.0158672751734062,0.0161481775805863,0.0101689428224983,0.00917864286278128,0.00924668567365303,0.00539158636549729,0.00223244366621789,0.00690629808958536,0.00278328632465795,0.00654216299431562,0.00628421003326768,0.0051505613672719,0.0230988268717859,0.0203353511618342,0.00874583472796861,0.0179588872775103,0.0109426108790761,0.0113603432547771,0.0310031562287003,0.0323085128443979,0.0159190257144912,0.0161209275353022,0.00254755759157247,0.0025376473864703,0.00334884800520241,0.00268792696498852,0.00369023314182031,0.00443916079457631,0.00446720234956612,0.00365099531108784,0.0119200701051027,0.0181004014083081,0.0177008036281041,0.00215720129559437,0.0420972869675746,0.00333593723915713,0.00107519767103389,0.0458217624096087,0.0205641541416868,0.0131634821330165,0.000957209900788778,0.00332868187613042,0.00523948551705673,0.0231347361149862,0.0182574949078571,0.0195947809180385,0.021347206492414,0.0207956634056146,0.0200707097887568,0.0231954602185536,0.0182079611638172,0.0206577300685854,0.0226787191761129,0.0217338836229068,0.0211423820860923,0.00363388480339398,0.0100139035713382,0.00185827261197969,0.00201645631040157,0.00339068804951518,0.00549762788734994,0.0012824911570635,0.00251174930017285,0.000926736606454546,0.0062604306492235,0.00912952180779162,0.00325463820452608,0.0015319458221446,0.00552475002067878,0.0189106376106436,0.0242940730434513,0.00294291983183858,0.0026301608838733,0.00243827033705915,0.00790522307508965,0.00135161363737998,0.0195110601132306,0.0197787369027654,0.0358314960954471
378,0.00195514615264071,0.00143255819945846,0.0152323420244822,0.016191534455879,0.016462557771258,0.0152951458796099,0.0155657427919694,0.00980110024996005,0.00886197985256345,0.00893736936882433,0.00532403312499773,0.00220358805195354,0.00678460049391516,0.00271580731069498,0.00638110616092905,0.00608040008189936,0.00510878504270024,0.0223431761030607,0.0196804436467813,0.00841990221609342,0.0174709905263305,0.0105241343499446,0.0109919472626458,0.0299894763589983,0.031366086857499,0.0153753719825864,0.0155321138231431,0.00242919072775299,0.00238414616081283,0.00325038181607069,0.00255793108671952,0.00365472322333065,0.00434560019129641,0.00435909488355408,0.00356802225905618,0.0115237247471664,0.0175235183893062,0.0170874962185985,0.00208467414497566,0.0417630387262929,0.00324713018050293,0.00108004167811422,0.044347655482555,0.0201050462073363,0.0127202464961513,0.000864386915328027,0.0032155353177429,0.00506395377333145,0.0221918835318467,0.0174959657565346,0.0189028948301138,0.0205551829550451,0.0200010856703495,0.0192737418702625,0.0222822720316881,0.0174409150477722,0.0199796017798814,0.0218516989302762,0.0209019933594103,0.0203049571235748,0.00356834646082301,0.00997492793038921,0.0018371200464615,0.00197351647376412,0.00325469928702348,0.00532309332915737,0.00120190513300412,0.00247485430393987,0.000926669401322287,0.00603996209977954,0.00886607639504,0.00320879825464556,0.00149751220828691,0.00533695973457773,0.0181161709822849,0.0236636109009178,0.00291853301043028,0.0025213009077574,0.00238231389049995,0.00764081553880123,0.00133653884541833,0.0188644618302162,0.0191119344776574,0.0348280834794202
380,0.00188266991216751,0.00139502018170858,0.0147143120190561,0.0156654355239774,0.015918773446425,0.014733504260254,0.0150756586208014,0.00950899354223819,0.00863656408374751,0.00867982399472563,0.00529039968607745,0.00212980225622506,0.00662021653268039,0.00260065445989642,0.0062827417559315,0.005889179433591,0.00504605109303115,0.0217132969565038,0.0190445537223715,0.00816640243454237,0.0170382510240416,0.0101825205886454,0.0106625071223035,0.0291194505596847,0.0304425069737416,0.0148078851863242,0.014982648006499,0.00236088207975643,0.00238030425277029,0.00319784186274022,0.00248375897091107,0.0035614135463952,0.00424050437409264,0.00420294181741916,0.00344711565578544,0.011157327332483,0.0168260492832001,0.0165358195185245,0.00212306540522616,0.0414607619462108,0.00310119494959487,0.000974449914613838,0.0430464018985161,0.0197512132611447,0.0122733028159417,0.000862113848513815,0.00312797899666113,0.00504708969924007,0.0213339277456424,0.0168647819835453,0.018166458521921,0.0198515408505502,0.0192158471113768,0.0185255139390268,0.0214448195738106,0.0167604575258667,0.0192637072560257,0.0211896795335567,0.0201515211037371,0.0195383902773803,0.0034647091581501,0.00984917011795723,0.0017702320377999,0.00184840352931,0.0031655319090244,0.00503273473376533,0.00114725719159473,0.00241364205142896,0.000841086399612879,0.00587990849339466,0.00849714095713501,0.0030449252939985,0.00141464880338263,0.00511882132591308,0.017511766084881,0.0230208733825743,0.00289431756629957,0.00245555476675972,0.00226092282486801,0.00739864704002444,0.00115986123120122,0.0182416404466454,0.0185486200353339,0.0339469618591164
382,0.00180151791056979,0.00133598668425083,0.01414436303177,0.0150398196287057,0.0153451747028227,0.0141663304543722,0.0144969309921561,0.00917273731630725,0.00834370433232814,0.00835508009897841,0.00521147237339744,0.00208177266583237,0.00656132195728786,0.00252731888191131,0.00612518394693673,0.00567060165517383,0.00491924648157275,0.0210360773172129,0.0184176493600669,0.00792431833461728,0.0165699173048196,0.00986948722987506,0.010274454664187,0.0281622770600361,0.0295266136576466,0.0142880334811795,0.0144674525332404,0.00238899515027317,0.00232283475397125,0.00300531634234078,0.00235995444492035,0.00348391773395566,0.0040526696438607,0.00407119973622306,0.00331920743433949,0.0107766268918039,0.0163830139404266,0.0159487921688814,0.00203138264855191,0.041163442009898,0.0029624043477086,0.00094484672251301,0.0417248249230356,0.0193853837341129,0.0118272466495327,0.000834406734353634,0.00297272783085213,0.00495914476688714,0.0204223582685406,0.0161330959242215,0.0174411418209567,0.0190791123684453,0.0185202763858952,0.0178349276798756,0.0205988721284412,0.0160925475242376,0.0186095687882875,0.0203899180885809,0.0193982318886905,0.0187579441769076,0.00338198170039789,0.00978144711842087,0.00164361160113723,0.00186785991936775,0.00295318228331095,0.00473354582517353,0.00106810732456842,0.00231073973821965,0.000775539953654482,0.00571322033462273,0.00823632648252525,0.0029811784784753,0.00141440757047442,0.00487984411426687,0.0168028370560989,0.0224072402222488,0.00283774948040801,0.00234524703968509,0.0021424926150215,0.00720856385057619,0.00117786366062675,0.0176223590141277,0.0179329025134168,0.0331151546010525
